treatment,model,scenario,world_seed,coins_collected,initially_available_coins,collection_fraction,self_kills,evaluation_decisions,evaluation_unseen_decisions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match,repeat_decision_time_p95_ms,repeat_decision_time_max_ms,repeat_action_sequence_sha256
control,r1,classic,142001,0,9,0.0,0,400,0,0.18416643142700184,0.7219314575195312,8a64e1c4d72342c329f6fae098a67d9361123650fb9f9718022f900d50384304,True,0.2794981002807612,0.5147457122802734,8a64e1c4d72342c329f6fae098a67d9361123650fb9f9718022f900d50384304
control,r1,classic,142002,0,9,0.0,0,400,0,0.2022385597229001,0.9610652923583984,3babd3a6ee24529f287acbf5f6ac9d775547d9b59d6f0cd911e05936999fe664,True,0.17855167388915974,0.6661415100097656,3babd3a6ee24529f287acbf5f6ac9d775547d9b59d6f0cd911e05936999fe664
control,r1,classic,142003,0,9,0.0,0,400,0,0.21214485168457015,0.5340576171875,bf553b76754ee14a3aaad8a1e5ba90d7ffa140d58c37d8b3d3d11dfdb278fbe7,True,0.29188394546508784,0.6868839263916016,bf553b76754ee14a3aaad8a1e5ba90d7ffa140d58c37d8b3d3d11dfdb278fbe7
control,r1,classic,142004,0,9,0.0,0,400,0,0.3951787948608395,0.5931854248046875,15a762af4c9ff1b14f09590b31ba22928ceccd558e34032a23be082b2bd4db61,True,0.23648738861083943,0.6060600280761719,15a762af4c9ff1b14f09590b31ba22928ceccd558e34032a23be082b2bd4db61
control,r1,classic,142005,0,9,0.0,0,400,0,0.1728534698486328,0.3199577331542969,852597c5dcce2ab0cf19d75f47636c65f327274e819f6aba4f889315d08a2cf4,True,0.1806974411010738,0.5099773406982422,852597c5dcce2ab0cf19d75f47636c65f327274e819f6aba4f889315d08a2cf4
control,r1,classic,142006,0,9,0.0,0,400,0,0.18202066421508692,0.3650188446044922,40fef7d354b2bcfaedb48a7e287d107d400117afbf8a05dd64707609ebbccfb4,True,0.1835346221923822,0.7200241088867188,40fef7d354b2bcfaedb48a7e287d107d400117afbf8a05dd64707609ebbccfb4
control,r1,classic,142007,0,9,0.0,0,400,0,0.18101930618286127,0.8320808410644531,f47b133e9697aff3ca4d544f99b20863b1d82e6eec97ab71dd5ca7a608d429fb,True,0.3641128540039062,0.8881092071533203,f47b133e9697aff3ca4d544f99b20863b1d82e6eec97ab71dd5ca7a608d429fb
control,r1,classic,142008,0,9,0.0,0,400,0,0.2340435981750487,1.1429786682128906,f47b133e9697aff3ca4d544f99b20863b1d82e6eec97ab71dd5ca7a608d429fb,True,0.4683613777160641,1.3000965118408203,f47b133e9697aff3ca4d544f99b20863b1d82e6eec97ab71dd5ca7a608d429fb
control,r1,classic,142009,0,9,0.0,0,400,0,0.23607015609741208,2.4831295013427734,87345ab190689cb4e739fcba097132838f8b6614ea39c02ac791beaf824f6bbc,True,0.2480626106262206,1.4810562133789062,87345ab190689cb4e739fcba097132838f8b6614ea39c02ac791beaf824f6bbc
control,r1,classic,142010,0,9,0.0,0,400,0,0.2471208572387692,0.492095947265625,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,True,0.27900934219360346,1.596212387084961,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478
control,r1,classic,142011,0,9,0.0,0,400,0,0.16939640045165982,0.42510032653808594,aaeec7d25794ec3663025943e41dc74a82d068cef3fabfc167d10437bcb51b10,True,0.3079652786254881,0.8711814880371094,aaeec7d25794ec3663025943e41dc74a82d068cef3fabfc167d10437bcb51b10
control,r1,classic,142012,1,9,0.1111111111111111,0,400,0,0.3887414932250971,0.8139610290527344,16c1f5c99973c9addefd0f73ea9f9aee717a2c1d1b37b8faf2f2b9fae90b3967,True,0.16622543334960932,0.3669261932373047,16c1f5c99973c9addefd0f73ea9f9aee717a2c1d1b37b8faf2f2b9fae90b3967
control,r1,classic,142013,0,9,0.0,0,400,0,0.20068883895873965,4.426002502441406,436a9dd70424d527eac3171618c2ba74c6d65e5b6d68fa22df3d24fb80cb15c1,True,0.21009445190429682,0.4639625549316406,436a9dd70424d527eac3171618c2ba74c6d65e5b6d68fa22df3d24fb80cb15c1
control,r1,classic,142014,0,9,0.0,0,400,0,0.20109415054321278,0.5791187286376953,7d99833b1bb3df3c66de0249c37c0236ad339c9496dae0f41ba1654366aa7033,True,0.24536848068237258,0.6802082061767578,7d99833b1bb3df3c66de0249c37c0236ad339c9496dae0f41ba1654366aa7033
control,r1,classic,142015,0,9,0.0,0,400,0,0.20319223403930636,0.5910396575927734,aaeec7d25794ec3663025943e41dc74a82d068cef3fabfc167d10437bcb51b10,True,0.22833347320556605,0.9469985961914062,aaeec7d25794ec3663025943e41dc74a82d068cef3fabfc167d10437bcb51b10
control,r1,classic,142016,0,9,0.0,0,400,0,0.1810073852539062,0.7061958312988281,f47b133e9697aff3ca4d544f99b20863b1d82e6eec97ab71dd5ca7a608d429fb,True,0.2731919288635252,2.2058486938476562,f47b133e9697aff3ca4d544f99b20863b1d82e6eec97ab71dd5ca7a608d429fb
control,r1,classic,142017,0,9,0.0,0,400,0,0.19489526748657215,0.6880760192871094,e5afc17d2a1bb8534b68b61f433b074c34204533a36f3787578a377267eb09f4,True,0.17313957214355463,0.4429817199707031,e5afc17d2a1bb8534b68b61f433b074c34204533a36f3787578a377267eb09f4
control,r1,classic,142018,0,9,0.0,0,400,0,0.21241903305053692,0.39315223693847656,eec7efd4d8dd9fa3a92673222c70912ab748571416cf45dfe7bbc0f79513e3f2,True,0.4380702972412108,1.3878345489501953,eec7efd4d8dd9fa3a92673222c70912ab748571416cf45dfe7bbc0f79513e3f2
control,r1,classic,142019,0,9,0.0,0,400,0,0.3321647644042968,0.6699562072753906,a10957f96b734808873f565f062be57bb7e8482149ced5539c073c8d4fabc5ae,True,0.5163550376892089,0.9338855743408203,a10957f96b734808873f565f062be57bb7e8482149ced5539c073c8d4fabc5ae
control,r1,classic,142020,0,9,0.0,0,400,0,0.37399530410766585,1.3189315795898438,f47b133e9697aff3ca4d544f99b20863b1d82e6eec97ab71dd5ca7a608d429fb,True,0.380301475524901,0.9610652923583984,f47b133e9697aff3ca4d544f99b20863b1d82e6eec97ab71dd5ca7a608d429fb
control,r1,classic,142021,1,9,0.1111111111111111,0,400,0,0.24329423904418915,1.7940998077392578,aacb7912f7e82cfd0d67ea1399752dd50867854589f1458587fad5a2edf6e6df,True,0.18988847732543934,0.3921985626220703,aacb7912f7e82cfd0d67ea1399752dd50867854589f1458587fad5a2edf6e6df
control,r1,classic,142022,0,9,0.0,0,400,0,0.18490552902221602,0.5817413330078125,019c2b8e1a3f804b3452e61bae540eaf8cd6030ad3e192f79a68220b81f3b19d,True,0.29188394546508784,0.9262561798095703,019c2b8e1a3f804b3452e61bae540eaf8cd6030ad3e192f79a68220b81f3b19d
control,r1,classic,142023,0,9,0.0,0,400,0,0.19798278808593742,0.7250308990478516,eec7efd4d8dd9fa3a92673222c70912ab748571416cf45dfe7bbc0f79513e3f2,True,0.17820596694946278,0.6189346313476562,eec7efd4d8dd9fa3a92673222c70912ab748571416cf45dfe7bbc0f79513e3f2
control,r1,classic,142024,1,9,0.1111111111111111,0,400,0,0.17920732498168931,0.42700767517089844,f64c648ddf139c811b327231c5e52ea47ca107dfd3a3d4d887e4c3a10151db26,True,0.22197961807250977,0.6687641143798828,f64c648ddf139c811b327231c5e52ea47ca107dfd3a3d4d887e4c3a10151db26
control,r1,classic,142025,0,9,0.0,0,400,0,0.19316673278808588,0.42128562927246094,fe762457bb01e472fc768fe3c834da59fa1bd08f8f2414a77520e9b68b5c4ef4,True,0.21387338638305664,1.049041748046875,fe762457bb01e472fc768fe3c834da59fa1bd08f8f2414a77520e9b68b5c4ef4
control,r1,classic,142026,0,9,0.0,0,400,0,0.1881241798400879,0.4398822784423828,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,True,0.3222584724426268,1.4157295227050781,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478
control,r1,classic,142027,0,9,0.0,0,400,0,0.2733588218688964,1.2972354888916016,e2923ed69d90f3afa21aa6deb961c354363ec3b49a8256ce00883c5efb470e09,True,0.29578208923339766,0.5092620849609375,e2923ed69d90f3afa21aa6deb961c354363ec3b49a8256ce00883c5efb470e09
control,r1,classic,142028,0,9,0.0,0,400,0,0.4304766654968256,1.360177993774414,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,True,0.2155542373657222,0.7829666137695312,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478
control,r1,classic,142029,0,9,0.0,0,400,0,0.20941495895385734,0.47779083251953125,ae18c33fd2beeb80b4f81c399132556799b0826c42c453074b0028bb6bf7ca02,True,0.2902030944824218,0.7011890411376953,ae18c33fd2beeb80b4f81c399132556799b0826c42c453074b0028bb6bf7ca02
control,r1,classic,142030,0,9,0.0,0,400,0,0.2003788948059079,0.4241466522216797,e97d3f7e6be6ba07e794f1da6c89c9d4c9d9fbf5f3523768cffe204e503d362f,True,0.4593253135681151,1.1229515075683594,e97d3f7e6be6ba07e794f1da6c89c9d4c9d9fbf5f3523768cffe204e503d362f
control,r1,classic,142031,0,9,0.0,0,400,0,0.14005899429321278,0.3800392150878906,aaeec7d25794ec3663025943e41dc74a82d068cef3fabfc167d10437bcb51b10,True,0.39306879043579085,0.7958412170410156,aaeec7d25794ec3663025943e41dc74a82d068cef3fabfc167d10437bcb51b10
control,r1,classic,142032,0,9,0.0,0,400,0,0.24442672729492163,1.2822151184082031,c4f266cd3586a72a9c12ae591b8d6ea8f9ca82f59e441c93531534c3a47847d7,True,0.314068794250488,0.9129047393798828,c4f266cd3586a72a9c12ae591b8d6ea8f9ca82f59e441c93531534c3a47847d7
control,r1,classic,142033,1,9,0.1111111111111111,0,400,0,0.17409324645996088,0.5390644073486328,cfc253282c5e3344952d7999857df10fb01439c46bdcd6abd0e4e6a953d0ab5e,True,0.18420219421386705,0.46515464782714844,cfc253282c5e3344952d7999857df10fb01439c46bdcd6abd0e4e6a953d0ab5e
control,r1,classic,142034,1,9,0.1111111111111111,0,400,0,0.3952145576477049,0.6451606750488281,fb8622f90565a2de48db1881efbfba9d320e85e4645d10ed417524b5b4380420,True,0.23442506790161105,0.6270408630371094,fb8622f90565a2de48db1881efbfba9d320e85e4645d10ed417524b5b4380420
control,r1,classic,142035,0,9,0.0,0,400,0,0.36607980728149403,1.0869503021240234,a10957f96b734808873f565f062be57bb7e8482149ced5539c073c8d4fabc5ae,True,0.17642974853515603,0.7879734039306641,a10957f96b734808873f565f062be57bb7e8482149ced5539c073c8d4fabc5ae
control,r1,classic,142036,0,9,0.0,0,400,0,0.18197298049926752,0.4730224609375,852597c5dcce2ab0cf19d75f47636c65f327274e819f6aba4f889315d08a2cf4,True,0.18596649169921875,0.43320655822753906,852597c5dcce2ab0cf19d75f47636c65f327274e819f6aba4f889315d08a2cf4
control,r1,classic,142037,0,9,0.0,0,400,0,0.23233890533447232,0.5199909210205078,aaeec7d25794ec3663025943e41dc74a82d068cef3fabfc167d10437bcb51b10,True,0.23031234741210915,0.5781650543212891,aaeec7d25794ec3663025943e41dc74a82d068cef3fabfc167d10437bcb51b10
control,r1,classic,142038,0,9,0.0,0,400,0,0.18206834793090806,0.4951953887939453,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,True,0.36416053771972645,0.7407665252685547,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478
control,r1,classic,142039,0,9,0.0,0,400,0,0.17381906509399414,0.31113624572753906,852597c5dcce2ab0cf19d75f47636c65f327274e819f6aba4f889315d08a2cf4,True,0.16407966613769526,0.5230903625488281,852597c5dcce2ab0cf19d75f47636c65f327274e819f6aba4f889315d08a2cf4
control,r1,classic,142040,0,9,0.0,0,400,0,0.21529197692871072,0.5049705505371094,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,True,0.198090076446533,0.5338191986083984,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478
control,r1,coin-heaven,143001,50,50,1.0,0,125,0,0.17266273498535156,0.39696693420410156,893203d39d221590aaeea14b9c94cf453d48dfb9b6af6db798931e56f6f0eef9,True,0.19483566284179688,0.3399848937988281,893203d39d221590aaeea14b9c94cf453d48dfb9b6af6db798931e56f6f0eef9
control,r1,coin-heaven,143002,50,50,1.0,0,127,0,0.16214847564697263,0.3101825714111328,fc0879230590abd194b65a5ce2e63de3bec2133dc8e201364820f431014fa8c3,True,0.5107402801513671,0.7481575012207031,fc0879230590abd194b65a5ce2e63de3bec2133dc8e201364820f431014fa8c3
control,r1,coin-heaven,143003,50,50,1.0,0,129,0,0.19283294677734372,0.28586387634277344,9b28690f4dfc420fb30b73bd5cb1dc922ef6904c2948de5fa1b0a8c8e6220043,True,0.24933815002441398,0.3037452697753906,9b28690f4dfc420fb30b73bd5cb1dc922ef6904c2948de5fa1b0a8c8e6220043
control,r1,coin-heaven,143004,50,50,1.0,0,119,0,0.2043962478637695,0.3190040588378906,8d62a5e36eac89a2ecbcf038e25f3b325b4794ec527e815a9165f800de11b060,True,0.20873546600341794,0.2989768981933594,8d62a5e36eac89a2ecbcf038e25f3b325b4794ec527e815a9165f800de11b060
control,r1,coin-heaven,143005,50,50,1.0,0,123,0,0.1798868179321289,0.2741813659667969,141a4d1e9f1d25380ec980c07956fc0d9bd768f03c4e5ec69a81fc7e9044abb9,True,0.2274990081787108,0.5030632019042969,141a4d1e9f1d25380ec980c07956fc0d9bd768f03c4e5ec69a81fc7e9044abb9
control,r1,coin-heaven,143006,50,50,1.0,0,126,0,0.1984238624572754,0.3399848937988281,e2c7e0e35937fd1205ca41b788e1e5a564779b332a80ad301a5abf53e05a0f6b,True,0.20742416381835938,0.3268718719482422,e2c7e0e35937fd1205ca41b788e1e5a564779b332a80ad301a5abf53e05a0f6b
control,r1,coin-heaven,143007,50,50,1.0,0,117,0,0.17814636230468742,0.47206878662109375,ab1fa49c5a7b912001d87ff94feb1efc5de7af09cdc99ff7d03ab6f98dd108f8,True,0.24948120117187447,0.4410743713378906,ab1fa49c5a7b912001d87ff94feb1efc5de7af09cdc99ff7d03ab6f98dd108f8
control,r1,coin-heaven,143008,50,50,1.0,0,119,0,0.248265266418457,0.4150867462158203,0702ec8da437fafc3fb9c570a79cb4171a40dd04f65e4a1d111f09f8c4c4cf16,True,0.23536682128906247,0.40912628173828125,0702ec8da437fafc3fb9c570a79cb4171a40dd04f65e4a1d111f09f8c4c4cf16
control,r1,coin-heaven,143009,50,50,1.0,0,121,0,0.1468658447265625,0.4298686981201172,4ccdf89c4cb4cb64028b0995afd326cc1e5d3167c5d30b61f4cce574c1e834f1,True,0.7548332214355469,4.425287246704102,4ccdf89c4cb4cb64028b0995afd326cc1e5d3167c5d30b61f4cce574c1e834f1
control,r1,coin-heaven,143010,50,50,1.0,0,113,0,0.13799667358398432,0.22983551025390625,f7ba9ea5ae3f0318046f490f0c9856b64c8860e2a3b2b37404605fbda970574b,True,0.4128456115722652,0.7810592651367188,f7ba9ea5ae3f0318046f490f0c9856b64c8860e2a3b2b37404605fbda970574b
control,r1,coin-heaven,143011,50,50,1.0,0,129,0,0.19631385803222656,0.3960132598876953,9a714c7409c5919d042815122d54239b48b7fba675d07526a9256d4161b0af1e,True,0.506591796875,0.9961128234863281,9a714c7409c5919d042815122d54239b48b7fba675d07526a9256d4161b0af1e
control,r1,coin-heaven,143012,50,50,1.0,0,129,0,0.3072261810302734,0.3535747528076172,b12cd6fec9e2e26f1361efd6f53aae666d98dbbfef9001a0fe24cd6089480488,True,0.29406547546386713,0.3409385681152344,b12cd6fec9e2e26f1361efd6f53aae666d98dbbfef9001a0fe24cd6089480488
control,r1,coin-heaven,143013,50,50,1.0,0,134,0,0.26201009750366205,0.7688999176025391,a2f083c2265ffca7f2e5a7d644d72dd9ca9392f043d2b146f5349ee23e635457,True,0.23392438888549788,0.3478527069091797,a2f083c2265ffca7f2e5a7d644d72dd9ca9392f043d2b146f5349ee23e635457
control,r1,coin-heaven,143014,50,50,1.0,0,134,0,0.47360658645629883,1.1279582977294922,c99305ccfeee25b39b5a604d9d557b5ed84b937202253130e4cfa1bf1e12aeb9,True,0.16421079635620114,0.4317760467529297,c99305ccfeee25b39b5a604d9d557b5ed84b937202253130e4cfa1bf1e12aeb9
control,r1,coin-heaven,143015,50,50,1.0,0,127,0,0.29990673065185536,0.5140304565429688,0e4ece95962be36f0a8ad3dd7ad18d214236eab5dc26e3eb6168bb5dd088e614,True,0.16915798187255854,0.2639293670654297,0e4ece95962be36f0a8ad3dd7ad18d214236eab5dc26e3eb6168bb5dd088e614
control,r1,coin-heaven,143016,50,50,1.0,0,124,0,0.2599716186523437,0.3180503845214844,9d78de84c20180a5fd278ade18a9aeb56852e1fc283b534300de7816d1c6273e,True,0.17445087432861325,0.3261566162109375,9d78de84c20180a5fd278ade18a9aeb56852e1fc283b534300de7816d1c6273e
control,r1,coin-heaven,143017,50,50,1.0,0,125,0,0.28042793273925776,0.3809928894042969,96bcfc3bd325430abb8a476eb044e12e7d0b3abfb3077b8218f0d4b0bc1662a4,True,0.26912689208984375,0.31280517578125,96bcfc3bd325430abb8a476eb044e12e7d0b3abfb3077b8218f0d4b0bc1662a4
control,r1,coin-heaven,143018,50,50,1.0,0,117,0,0.1949787139892573,0.2899169921875,1a0568e6476d3cf92a392f5437c77a2d568432bd69c2551062090ebd35c45e26,True,0.21138191223144503,0.31304359436035156,1a0568e6476d3cf92a392f5437c77a2d568432bd69c2551062090ebd35c45e26
control,r1,coin-heaven,143019,50,50,1.0,0,105,0,0.6158351898193359,1.512289047241211,530735a8de15978df8da09097e474954ba3b5873a2b28e0d2ce4bd64ce913cd9,True,0.21920204162597653,0.42629241943359375,530735a8de15978df8da09097e474954ba3b5873a2b28e0d2ce4bd64ce913cd9
control,r1,coin-heaven,143020,50,50,1.0,0,132,0,0.46838521957397455,0.6840229034423828,19ce9f2ae55fe263e7d965b9f046a25f05c1e91e15ffea7c67d925aa0a911a70,True,0.21005868911743156,0.4608631134033203,19ce9f2ae55fe263e7d965b9f046a25f05c1e91e15ffea7c67d925aa0a911a70
control,r1,coin-heaven,143021,50,50,1.0,0,125,0,0.16264915466308594,0.3409385681152344,65a3c131ad4c946b51635d356a333f505ef0ec8aac88ffed6de1a435802dddb6,True,0.3233909606933593,0.5691051483154297,65a3c131ad4c946b51635d356a333f505ef0ec8aac88ffed6de1a435802dddb6
control,r1,coin-heaven,143022,50,50,1.0,0,127,0,0.4284381866455071,1.7139911651611328,2fa20c3064d1a22cf491bf13698e653b40f2c76d1e49dd3b148c8b0a6c7833d8,True,0.30524730682373047,0.44918060302734375,2fa20c3064d1a22cf491bf13698e653b40f2c76d1e49dd3b148c8b0a6c7833d8
control,r1,coin-heaven,143023,50,50,1.0,0,116,0,0.26661157608032227,0.2961158752441406,3351df0b2edc0a485b1c6a2bd43f63e9f8809a23bb8ee479b6be91e5f8330470,True,0.18680095672607422,0.4363059997558594,3351df0b2edc0a485b1c6a2bd43f63e9f8809a23bb8ee479b6be91e5f8330470
control,r1,coin-heaven,143024,50,50,1.0,0,135,0,0.28073787689208984,0.4658699035644531,92a4daf7833c3b311169e6b02d086a2de40a463ce20f4bfd390feee96454eb92,True,0.29377937316894526,0.35691261291503906,92a4daf7833c3b311169e6b02d086a2de40a463ce20f4bfd390feee96454eb92
control,r1,coin-heaven,143025,50,50,1.0,0,138,0,0.2643346786499024,2.402067184448242,a06806394dbd7d78f885163fea063caa299f9e0016e8a0817ee8bf32c2709af0,True,0.2252817153930665,0.4379749298095703,a06806394dbd7d78f885163fea063caa299f9e0016e8a0817ee8bf32c2709af0
control,r1,coin-heaven,143026,50,50,1.0,0,135,0,0.7375240325927732,1.2669563293457031,2289420a3acf1b10a4d7c5c1964e01e113867e01bed410ad4906a7fbd7a4bf52,True,0.25730133056640625,0.34308433532714844,2289420a3acf1b10a4d7c5c1964e01e113867e01bed410ad4906a7fbd7a4bf52
control,r1,coin-heaven,143027,50,50,1.0,0,112,0,0.47557353973388666,1.6150474548339844,c6d9cbc0fc66db7b255379e67845c39ad2cebde25955f71c78fa4b6fe3d20932,True,0.21530389785766593,0.4050731658935547,c6d9cbc0fc66db7b255379e67845c39ad2cebde25955f71c78fa4b6fe3d20932
control,r1,coin-heaven,143028,50,50,1.0,0,125,0,0.3871440887451172,1.2557506561279297,cdc4cbda22545a56e0f163807787d6ad9e69ca2e35ba31e570176928da005bbf,True,0.2551078796386718,0.3180503845214844,cdc4cbda22545a56e0f163807787d6ad9e69ca2e35ba31e570176928da005bbf
control,r1,coin-heaven,143029,50,50,1.0,0,138,0,0.33625364303588867,0.5061626434326172,e4e1f1f0383777c5111cb2e2d3c55ba4a05e71489159f1cd331574ee1199eae2,True,0.32701492309570324,0.4229545593261719,e4e1f1f0383777c5111cb2e2d3c55ba4a05e71489159f1cd331574ee1199eae2
control,r1,coin-heaven,143030,50,50,1.0,0,127,0,0.2326726913452148,0.41985511779785156,f154f0395246ee8f3163bb9b381c7741e17b4f60c5430e5f2092f5c34070e1f4,True,0.24089813232421856,0.44608116149902344,f154f0395246ee8f3163bb9b381c7741e17b4f60c5430e5f2092f5c34070e1f4
control,r1,coin-heaven,143031,50,50,1.0,0,115,0,0.12304782867431639,0.3211498260498047,0987a91e69d0aac3f593ddd2865fd72bbeacae256e509535d9ffa8c9d71803d3,True,0.13387203216552732,0.5667209625244141,0987a91e69d0aac3f593ddd2865fd72bbeacae256e509535d9ffa8c9d71803d3
control,r1,coin-heaven,143032,50,50,1.0,0,118,0,0.16421079635620117,0.43702125549316406,46aee31ce2879260785fe02dc73ea5d5f6a4ae1022417c495ff703faf2b26384,True,0.653254985809326,2.5169849395751953,46aee31ce2879260785fe02dc73ea5d5f6a4ae1022417c495ff703faf2b26384
control,r1,coin-heaven,143033,50,50,1.0,0,125,0,0.29582977294921864,0.39505958557128906,813b92b44b492252bb9441dc61356ef04c8bea7f257f5819805b25b331472241,True,1.2919425964355467,6.279945373535156,813b92b44b492252bb9441dc61356ef04c8bea7f257f5819805b25b331472241
control,r1,coin-heaven,143034,50,50,1.0,0,125,0,0.16217231750488278,0.34809112548828125,14854c91a4d485d48389529144dba82770f580ed48bd9a8c8bd1a1952726644b,True,0.688362121582031,2.6090145111083984,14854c91a4d485d48389529144dba82770f580ed48bd9a8c8bd1a1952726644b
control,r1,coin-heaven,143035,50,50,1.0,0,122,0,0.3245472908020018,0.37097930908203125,b4a572b4a0b3591e5f7394b4d4fab03f9eb7500cdcae3a3025c3ff41ed064220,True,0.459647178649902,0.9021759033203125,b4a572b4a0b3591e5f7394b4d4fab03f9eb7500cdcae3a3025c3ff41ed064220
control,r1,coin-heaven,143036,50,50,1.0,0,115,0,0.1864194869995117,0.4811286926269531,ae5b5e6ac306ed6e3f9d43edb3ca983c2b45e7db5a0e78d2ecbe53f5b60e42ed,True,0.27146339416503895,0.9839534759521484,ae5b5e6ac306ed6e3f9d43edb3ca983c2b45e7db5a0e78d2ecbe53f5b60e42ed
control,r1,coin-heaven,143037,50,50,1.0,0,138,0,0.16121864318847656,0.3972053527832031,8f4693720ed55baa6cbfecb218ccdfd8871c81f203466eb4771156c86f50dd1b,True,0.22389888763427743,0.4112720489501953,8f4693720ed55baa6cbfecb218ccdfd8871c81f203466eb4771156c86f50dd1b
control,r1,coin-heaven,143038,50,50,1.0,0,134,0,0.5524992942810055,1.1119842529296875,9812baa69bbe94870978eefadf4a50c7c2a32390f8f57b3ce21390bf96b73f4e,True,0.3310561180114746,0.7817745208740234,9812baa69bbe94870978eefadf4a50c7c2a32390f8f57b3ce21390bf96b73f4e
control,r1,coin-heaven,143039,50,50,1.0,0,129,0,0.3151416778564453,0.614166259765625,00631c90bd67dcf32f0c640298cb768ef15295ec7543c0a9e70e06501e16e997,True,0.3148555755615233,0.7641315460205078,00631c90bd67dcf32f0c640298cb768ef15295ec7543c0a9e70e06501e16e997
control,r1,coin-heaven,143040,50,50,1.0,0,121,0,0.19884109497070312,0.34308433532714844,7d145743a305541b91e86e95090e28121179d4513fd9be301eb8c858b4423f7c,True,0.2448558807373047,0.6151199340820312,7d145743a305541b91e86e95090e28121179d4513fd9be301eb8c858b4423f7c
control,r1,loot-crate,144001,0,50,0.0,0,400,0,0.26441812515258767,0.5970001220703125,e5afc17d2a1bb8534b68b61f433b074c34204533a36f3787578a377267eb09f4,True,0.34104585647582997,1.8198490142822266,e5afc17d2a1bb8534b68b61f433b074c34204533a36f3787578a377267eb09f4
control,r1,loot-crate,144002,0,50,0.0,0,400,0,0.1982808113098141,0.8127689361572266,436a9dd70424d527eac3171618c2ba74c6d65e5b6d68fa22df3d24fb80cb15c1,True,0.1640677452087402,0.8270740509033203,436a9dd70424d527eac3171618c2ba74c6d65e5b6d68fa22df3d24fb80cb15c1
control,r1,loot-crate,144003,0,50,0.0,0,400,0,0.28240680694580045,0.7319450378417969,eec7efd4d8dd9fa3a92673222c70912ab748571416cf45dfe7bbc0f79513e3f2,True,0.17099380493164057,0.38695335388183594,eec7efd4d8dd9fa3a92673222c70912ab748571416cf45dfe7bbc0f79513e3f2
control,r1,loot-crate,144004,4,50,0.08,0,400,0,0.3243207931518552,0.7789134979248047,19c198c4dd6a5209c7efb1e2853327f232e332807d11ea3bd6da2ac322966459,True,0.2633571624755858,0.5319118499755859,19c198c4dd6a5209c7efb1e2853327f232e332807d11ea3bd6da2ac322966459
control,r1,loot-crate,144005,0,50,0.0,0,400,0,0.2877473831176743,0.5412101745605469,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,True,0.1860618591308593,0.4420280456542969,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478
control,r1,loot-crate,144006,29,50,0.58,0,400,1,0.27327537536621044,0.5700588226318359,82d6dc817b675923e4e79d630d8aa373188958f66e5d811a8777600022311d5e,True,0.2562642097473143,0.5910396575927734,82d6dc817b675923e4e79d630d8aa373188958f66e5d811a8777600022311d5e
control,r1,loot-crate,144007,0,50,0.0,0,400,0,0.3172159194946286,0.9760856628417969,8386e2be63b255c0827d86d54d5fa62e12eb233862c3bc5ef87ced693cf36f76,True,0.22602081298828125,0.4119873046875,8386e2be63b255c0827d86d54d5fa62e12eb233862c3bc5ef87ced693cf36f76
control,r1,loot-crate,144008,20,50,0.4,0,400,0,0.680279731750488,1.6078948974609375,418c1a6a709d6602c696b6b4f6868a64dc5f1d48bb214b72e059d28cae97e7bc,True,0.32210350036621094,0.5979537963867188,418c1a6a709d6602c696b6b4f6868a64dc5f1d48bb214b72e059d28cae97e7bc
control,r1,loot-crate,144009,5,50,0.1,0,400,0,0.494801998138427,1.4209747314453125,0d0a7c0b25e864357fe26cc14c3988d38f14735beddd84ec942a95e8345fb015,True,0.2830982208251952,0.9670257568359375,0d0a7c0b25e864357fe26cc14c3988d38f14735beddd84ec942a95e8345fb015
control,r1,loot-crate,144010,0,50,0.0,0,400,0,0.1844048500061032,0.5629062652587891,852597c5dcce2ab0cf19d75f47636c65f327274e819f6aba4f889315d08a2cf4,True,0.2193689346313472,0.43201446533203125,852597c5dcce2ab0cf19d75f47636c65f327274e819f6aba4f889315d08a2cf4
control,r1,loot-crate,144011,17,50,0.34,0,400,0,0.23416280746459958,0.7050037384033203,35171c91a341fffcccbd70d0e7d9695cf83f9f3be3753806267b0011f3f0c394,True,0.27803182601928705,0.6170272827148438,35171c91a341fffcccbd70d0e7d9695cf83f9f3be3753806267b0011f3f0c394
