plan_id,run_id,kind,replica,stage_or_suite,world_seed,agent_seed,schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-primary-seed-002,evaluation,r5,classic-primary,71002,81002,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.5793571472167969,0.7460951805114743,1.600503921508789,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-primary-seed-003,evaluation,r5,classic-primary,71003,81003,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,0,0,9,0,5,3,0,1,400,0.0025,True,step_limit,ca85439b289adac825f12ae0f09949b6df39b9f8be290480f74ed6e19f4693dc,3,191,3,191,8,4,0,0.7089376449584961,0.9836196899414057,1.4908313751220703,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-primary-seed-004,evaluation,r5,classic-primary,71004,81004,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,27,27,0,0,9,1,10,4,1,1,27,0.037037037037037035,False,killed,0d0295c05c5db9c33f6083bdb3541f05bfee7459e609d8b6117be62b94f4bd0a,3,6,3,2,8,5,0,0.5929470062255859,0.9903430938720702,1.1267662048339844,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-primary-seed-005,evaluation,r5,classic-primary,71005,81005,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,0,0,9,1,3,1,0,0,400,0.0,True,step_limit,8fa168afde52f14b00778c236d349be4648774bbd6f4fafd839132ce661f62a2,1,1,1,0,396,1,0,0.510096549987793,0.7648229598999015,1.2426376342773438,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-primary-seed-006,evaluation,r5,classic-primary,71006,81006,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,17,17,1,1,9,1,5,2,1,4,17,0.23529411764705882,False,killed,a227875bc4eebdedd78250767d23c47d6b9fcf3e0f231b333f642b36420721d8,3,6,1,1,3,3,0,0.4856586456298828,1.3082981109619138,1.6262531280517578,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-primary-seed-007,evaluation,r5,classic-primary,71007,81007,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,28,28,2,2,9,2,8,4,1,5,28,0.17857142857142858,False,killed,046b68259d7110f59c09ea3c32a013a3586ed265f32696d3de5ee706e520b1ca,7,3,1,4,7,6,0,0.7622241973876953,1.5714287757873533,2.025127410888672,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-primary-seed-008,evaluation,r5,classic-primary,71008,81008,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,0,0,9,1,5,2,0,388,400,0.97,True,step_limit,ee4247a2cbbda8cf0e7894ebfd74bac894053a167fa80ac9a215c830bc644d3c,1,3,388,2,4,2,0,0.7011890411376953,0.958800315856933,1.5153884887695312,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-primary-seed-009,evaluation,r5,classic-primary,71009,81009,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,22,22,0,0,9,1,7,3,1,3,22,0.13636363636363635,False,killed,267c6042d576b4cf355711699421aefaf9a6134c5d79dbf93a376e78a0368b4b,6,2,1,3,6,4,0,0.5726814270019531,1.1807203292846677,1.3098716735839844,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-primary-seed-010,evaluation,r5,classic-primary,71010,81010,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,62,62,3,3,9,3,22,8,1,4,62,0.06451612903225806,False,killed,ae2f2693729269065127dc2f87ff628537581c1d5edebdfc1ac9bc1ec0a0860a,12,8,4,7,21,10,0,0.6252527236938477,0.8831501007080075,1.203775405883789,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-repeat-seed-001,evaluation,r5,classic-repeat,71001,81001,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,20,20,0,0,9,0,8,3,1,4,20,0.2,False,killed,3085d6265d53e987be7e65c3e3f18cec903eab8ecf79fe913c654d665371b403,5,3,1,2,5,4,0,0.774383544921875,1.2184739112854004,1.348257064819336,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-repeat-seed-002,evaluation,r5,classic-repeat,71002,81002,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.5624294281005859,0.7799148559570312,1.4405250549316406,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-repeat-seed-003,evaluation,r5,classic-repeat,71003,81003,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,0,0,9,0,5,3,0,1,400,0.0025,True,step_limit,ca85439b289adac825f12ae0f09949b6df39b9f8be290480f74ed6e19f4693dc,3,191,3,191,8,4,0,0.6389617919921875,0.9472131729125962,1.332998275756836,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-repeat-seed-004,evaluation,r5,classic-repeat,71004,81004,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,27,27,0,0,9,1,10,4,1,1,27,0.037037037037037035,False,killed,0d0295c05c5db9c33f6083bdb3541f05bfee7459e609d8b6117be62b94f4bd0a,3,6,3,2,8,5,0,0.5583763122558594,0.9661197662353513,1.270294189453125,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-repeat-seed-005,evaluation,r5,classic-repeat,71005,81005,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,0,0,9,1,3,1,0,0,400,0.0,True,step_limit,8fa168afde52f14b00778c236d349be4648774bbd6f4fafd839132ce661f62a2,1,1,1,0,396,1,0,0.4926919937133789,0.660896301269531,1.310110092163086,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-repeat-seed-006,evaluation,r5,classic-repeat,71006,81006,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,17,17,1,1,9,1,5,2,1,4,17,0.23529411764705882,False,killed,a227875bc4eebdedd78250767d23c47d6b9fcf3e0f231b333f642b36420721d8,3,6,1,1,3,3,0,0.5481243133544922,0.7822513580322261,1.2896060943603516,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-repeat-seed-007,evaluation,r5,classic-repeat,71007,81007,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,28,28,2,2,9,2,8,4,1,5,28,0.17857142857142858,False,killed,046b68259d7110f59c09ea3c32a013a3586ed265f32696d3de5ee706e520b1ca,7,3,1,4,7,6,0,0.5736351013183594,0.7586717605590819,1.332998275756836,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-repeat-seed-008,evaluation,r5,classic-repeat,71008,81008,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,0,0,9,1,5,2,0,388,400,0.97,True,step_limit,ee4247a2cbbda8cf0e7894ebfd74bac894053a167fa80ac9a215c830bc644d3c,1,3,388,2,4,2,0,0.6296634674072266,0.8228421211242676,1.4426708221435547,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-repeat-seed-009,evaluation,r5,classic-repeat,71009,81009,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,22,22,0,0,9,1,7,3,1,3,22,0.13636363636363635,False,killed,267c6042d576b4cf355711699421aefaf9a6134c5d79dbf93a376e78a0368b4b,6,2,1,3,6,4,0,0.6697177886962891,1.1865973472595213,1.4491081237792969,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-classic-repeat-seed-010,evaluation,r5,classic-repeat,71010,81010,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,62,62,3,3,9,3,22,8,1,4,62,0.06451612903225806,False,killed,ae2f2693729269065127dc2f87ff628537581c1d5edebdfc1ac9bc1ec0a0860a,12,8,4,7,21,10,0,0.6122589111328125,0.8137345314025878,1.2934207916259766,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-primary-seed-001,evaluation,r5,coin-heaven-primary,72001,82001,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,15,15,6,6,50,0,0,1,1,2,15,0.13333333333333333,False,killed,7423d01192aefd4f83554e4a8a6469429ba4d27224c7d318bbea3583e5831d6b,3,2,1,6,0,3,0,0.6291866302490234,1.0861635208129878,1.332998275756836,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-primary-seed-002,evaluation,r5,coin-heaven-primary,72002,82002,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,0,0,400,0.0,True,step_limit,22dca40840b524fe41c5c274828b562e7f37bd5ddabfcf44dc084a9cbb6fcfb9,201,0,199,0,0,0,0,0.6657838821411133,0.8857846260070799,1.3532638549804688,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-primary-seed-003,evaluation,r5,coin-heaven-primary,72003,82003,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,5,5,1,1,50,0,0,1,1,2,5,0.4,False,killed,362215a68bf92bce9bb2a23904b49453faf273313ccabecf9dcf07d3cf514562,0,2,0,0,0,3,0,0.8933544158935547,1.3956546783447266,1.4986991882324219,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-primary-seed-004,evaluation,r5,coin-heaven-primary,72004,82004,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,8,8,3,3,50,0,0,1,1,3,8,0.375,False,killed,b1eb7dfd19f2f2e3b0bdf45284d532fb204b06f7dd94aa4ee48791deda4450c9,0,3,0,1,0,4,0,0.661015510559082,1.1779546737670896,1.2562274932861328,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-primary-seed-005,evaluation,r5,coin-heaven-primary,72005,82005,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,29,29,12,12,50,0,0,1,1,3,29,0.10344827586206896,False,killed,4c6100b0b226b2e60bdf9c7be84bce601e9dd36effedfcef019775a84f3305a6,0,1,10,14,0,4,0,0.6842613220214844,0.8814811706542969,1.6398429870605469,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-primary-seed-006,evaluation,r5,coin-heaven-primary,72006,82006,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,6,6,1,1,50,0,0,1,1,3,6,0.5,False,killed,be05b89d074f27280aa65dbb564fe03e6937db4ba56d39b4fd4c6f4790451310,0,2,0,0,0,4,0,0.6288290023803711,1.1698603630065918,1.336812973022461,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-primary-seed-007,evaluation,r5,coin-heaven-primary,72007,82007,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,6,6,0,0,50,0,0,1,1,4,6,0.6666666666666666,False,killed,82e160bd0145d17702988f48f6c6f7ba76ceac8e7747f25e50ef73fab2783654,0,0,1,0,0,5,0,0.5890130996704102,1.2055635452270508,1.3992786407470703,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-primary-seed-008,evaluation,r5,coin-heaven-primary,72008,82008,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,5,5,1,1,50,0,0,1,1,2,5,0.4,False,killed,362215a68bf92bce9bb2a23904b49453faf273313ccabecf9dcf07d3cf514562,0,2,0,0,0,3,0,0.7963180541992188,1.1777877807617188,1.2631416320800781,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-primary-seed-009,evaluation,r5,coin-heaven-primary,72009,82009,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,10,10,1,1,50,0,0,1,1,4,10,0.4,False,killed,3b58e7ac637fbaa76a7b37c3eb4ec970ad373292b52e47b708b13548cf1b4988,1,0,1,3,0,5,0,0.6040334701538086,1.1861801147460935,1.3175010681152344,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-primary-seed-010,evaluation,r5,coin-heaven-primary,72010,82010,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,4,4,50,0,0,1,0,3,400,0.0075,True,step_limit,ae320300324408eb14711c68e41fa51d5b3b9fae0846f161272d7daa9add1bf0,0,196,4,197,0,3,0,0.6645917892456055,0.9232401847839354,2.027750015258789,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-repeat-seed-001,evaluation,r5,coin-heaven-repeat,72001,82001,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,15,15,6,6,50,0,0,1,1,2,15,0.13333333333333333,False,killed,7423d01192aefd4f83554e4a8a6469429ba4d27224c7d318bbea3583e5831d6b,3,2,1,6,0,3,0,0.6415843963623047,1.0641098022460933,1.4352798461914062,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-repeat-seed-002,evaluation,r5,coin-heaven-repeat,72002,82002,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,0,0,400,0.0,True,step_limit,22dca40840b524fe41c5c274828b562e7f37bd5ddabfcf44dc084a9cbb6fcfb9,201,0,199,0,0,0,0,0.731348991394043,1.1387109756469727,2.7799606323242188,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-repeat-seed-003,evaluation,r5,coin-heaven-repeat,72003,82003,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,5,5,1,1,50,0,0,1,1,2,5,0.4,False,killed,362215a68bf92bce9bb2a23904b49453faf273313ccabecf9dcf07d3cf514562,0,2,0,0,0,3,0,0.6403923034667969,1.5429496765136717,1.699209213256836,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-repeat-seed-004,evaluation,r5,coin-heaven-repeat,72004,82004,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,8,8,3,3,50,0,0,1,1,3,8,0.375,False,killed,b1eb7dfd19f2f2e3b0bdf45284d532fb204b06f7dd94aa4ee48791deda4450c9,0,3,0,1,0,4,0,0.6568431854248047,1.621818542480468,2.1021366119384766,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-repeat-seed-005,evaluation,r5,coin-heaven-repeat,72005,82005,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,29,29,12,12,50,0,0,1,1,3,29,0.10344827586206896,False,killed,4c6100b0b226b2e60bdf9c7be84bce601e9dd36effedfcef019775a84f3305a6,0,1,10,14,0,4,0,0.6496906280517578,0.9273529052734373,1.5401840209960938,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-repeat-seed-006,evaluation,r5,coin-heaven-repeat,72006,82006,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,6,6,1,1,50,0,0,1,1,3,6,0.5,False,killed,be05b89d074f27280aa65dbb564fe03e6937db4ba56d39b4fd4c6f4790451310,0,2,0,0,0,4,0,0.5738735198974609,1.018822193145752,1.1589527130126953,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-repeat-seed-007,evaluation,r5,coin-heaven-repeat,72007,82007,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,6,6,0,0,50,0,0,1,1,4,6,0.6666666666666666,False,killed,82e160bd0145d17702988f48f6c6f7ba76ceac8e7747f25e50ef73fab2783654,0,0,1,0,0,5,0,0.5561113357543945,1.262664794921875,1.4829635620117188,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-repeat-seed-008,evaluation,r5,coin-heaven-repeat,72008,82008,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,5,5,1,1,50,0,0,1,1,2,5,0.4,False,killed,362215a68bf92bce9bb2a23904b49453faf273313ccabecf9dcf07d3cf514562,0,2,0,0,0,3,0,0.5931854248046875,1.1950492858886717,1.341104507446289,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-repeat-seed-009,evaluation,r5,coin-heaven-repeat,72009,82009,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,10,10,1,1,50,0,0,1,1,4,10,0.4,False,killed,3b58e7ac637fbaa76a7b37c3eb4ec970ad373292b52e47b708b13548cf1b4988,1,0,1,3,0,5,0,0.5977153778076172,1.0075092315673824,1.2044906616210938,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-coin-heaven-repeat-seed-010,evaluation,r5,coin-heaven-repeat,72010,82010,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,4,4,50,0,0,1,0,3,400,0.0075,True,step_limit,ae320300324408eb14711c68e41fa51d5b3b9fae0846f161272d7daa9add1bf0,0,196,4,197,0,3,0,0.6412267684936523,0.8649468421936031,1.7445087432861328,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-primary-seed-001,evaluation,r5,loot-crate-primary,73001,83001,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,5,5,0,0,50,1,1,1,1,1,5,0.2,False,killed,923c3227d8b8d7e6a464b4c2736e763e580eeb4a83c95cbf8a8e5e7178697000,2,0,2,0,0,1,0,0.5500316619873047,1.1847972869873047,1.3089179992675781,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-primary-seed-002,evaluation,r5,loot-crate-primary,73002,83002,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,3,3,50,4,5,2,0,2,400,0.005,True,step_limit,597e96e7473ae5cc24a81f117c2de42b8ccf5435d878b9fbb202c7bfe1603e04,1,194,1,198,2,4,0,0.6730556488037109,0.9995102882385252,1.6319751739501953,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-primary-seed-003,evaluation,r5,loot-crate-primary,73003,83003,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,0,0,50,1,3,1,0,0,400,0.0,True,step_limit,8fa168afde52f14b00778c236d349be4648774bbd6f4fafd839132ce661f62a2,1,1,1,0,396,1,0,0.5484819412231445,0.7557153701782225,1.5375614166259766,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-primary-seed-004,evaluation,r5,loot-crate-primary,73004,83004,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,1,1,50,2,6,2,0,2,400,0.005,True,step_limit,b8d25b1ce4338dda64cb810b12ce7f81033d7f93e8a302aae923327ad7582016,1,195,1,198,1,4,0,0.6145238876342773,0.7759809494018554,1.3539791107177734,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-primary-seed-005,evaluation,r5,loot-crate-primary,73005,83005,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,40,40,2,2,50,5,15,5,1,6,40,0.15,False,killed,807a28e246511d60a2154b8c37f70bab067af9835ac2eae507e715a60f6a1bcb,5,8,5,2,12,8,0,0.5586147308349609,0.8954286575317382,1.332998275756836,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-primary-seed-006,evaluation,r5,loot-crate-primary,73006,83006,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,0,0,50,1,3,1,0,0,400,0.0,True,step_limit,8fa168afde52f14b00778c236d349be4648774bbd6f4fafd839132ce661f62a2,1,1,1,0,396,1,0,0.545501708984375,0.7349610328674311,1.3134479522705078,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-primary-seed-007,evaluation,r5,loot-crate-primary,73007,83007,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,2,2,50,4,4,2,0,2,400,0.005,True,step_limit,871d20601d87f5eb08a1fe02511a62433aeab84be3ac631b5d41d0da26c28583,1,194,1,198,2,4,0,0.5962848663330078,0.7355332374572754,1.383066177368164,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-primary-seed-008,evaluation,r5,loot-crate-primary,73008,83008,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,0,0,50,0,2,1,0,0,400,0.0,True,step_limit,9c104340681dd36943089e540c62ed83e327b8f24d39d7bde32caf2eb0c74b23,1,197,1,196,4,1,0,0.5816221237182617,0.7206320762634267,1.3270378112792969,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-primary-seed-009,evaluation,r5,loot-crate-primary,73009,83009,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,1,1,50,2,3,2,0,4,400,0.01,True,step_limit,04590487127f1983d6ec2477207e825d8eccfad842c4528876be0ed8ca64cc71,3,4,1,4,382,6,0,0.5640983581542969,0.6311774253845214,1.6260147094726562,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-primary-seed-010,evaluation,r5,loot-crate-primary,73010,83010,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,24,24,3,3,50,3,8,3,1,2,24,0.08333333333333333,False,killed,42d5bf2d96e08e40853180f340911a388739e58802c0570ee6e100814ea87470,3,3,5,3,5,5,0,0.5929470062255859,0.9671568870544432,1.3239383697509766,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-repeat-seed-001,evaluation,r5,loot-crate-repeat,73001,83001,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,5,5,0,0,50,1,1,1,1,1,5,0.2,False,killed,923c3227d8b8d7e6a464b4c2736e763e580eeb4a83c95cbf8a8e5e7178697000,2,0,2,0,0,1,0,0.7174015045166016,1.1959075927734375,1.312255859375,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-repeat-seed-002,evaluation,r5,loot-crate-repeat,73002,83002,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,3,3,50,4,5,2,0,2,400,0.005,True,step_limit,597e96e7473ae5cc24a81f117c2de42b8ccf5435d878b9fbb202c7bfe1603e04,1,194,1,198,2,4,0,0.6270408630371094,0.7965564727783201,1.3284683227539062,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-repeat-seed-003,evaluation,r5,loot-crate-repeat,73003,83003,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,0,0,50,1,3,1,0,0,400,0.0,True,step_limit,8fa168afde52f14b00778c236d349be4648774bbd6f4fafd839132ce661f62a2,1,1,1,0,396,1,0,0.4963874816894531,0.6543397903442382,1.2853145599365234,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-repeat-seed-004,evaluation,r5,loot-crate-repeat,73004,83004,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,1,1,50,2,6,2,0,2,400,0.005,True,step_limit,b8d25b1ce4338dda64cb810b12ce7f81033d7f93e8a302aae923327ad7582016,1,195,1,198,1,4,0,0.6051063537597656,0.7719993591308594,1.2922286987304688,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-repeat-seed-005,evaluation,r5,loot-crate-repeat,73005,83005,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,40,40,2,2,50,5,15,5,1,6,40,0.15,False,killed,807a28e246511d60a2154b8c37f70bab067af9835ac2eae507e715a60f6a1bcb,5,8,5,2,12,8,0,0.5137920379638672,0.7954239845275873,1.2781620025634766,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-repeat-seed-006,evaluation,r5,loot-crate-repeat,73006,83006,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,0,0,50,1,3,1,0,0,400,0.0,True,step_limit,8fa168afde52f14b00778c236d349be4648774bbd6f4fafd839132ce661f62a2,1,1,1,0,396,1,0,0.4591941833496094,0.5980968475341794,1.3315677642822266,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-repeat-seed-007,evaluation,r5,loot-crate-repeat,73007,83007,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,2,2,50,4,4,2,0,2,400,0.005,True,step_limit,871d20601d87f5eb08a1fe02511a62433aeab84be3ac631b5d41d0da26c28583,1,194,1,198,2,4,0,0.5905628204345703,0.7178783416748047,1.3360977172851562,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-repeat-seed-008,evaluation,r5,loot-crate-repeat,73008,83008,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,0,0,50,0,2,1,0,0,400,0.0,True,step_limit,9c104340681dd36943089e540c62ed83e327b8f24d39d7bde32caf2eb0c74b23,1,197,1,196,4,1,0,0.5854368209838867,0.7099866867065427,1.7147064208984375,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-repeat-seed-009,evaluation,r5,loot-crate-repeat,73009,83009,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,400,400,1,1,50,2,3,2,0,4,400,0.01,True,step_limit,04590487127f1983d6ec2477207e825d8eccfad842c4528876be0ed8ca64cc71,3,4,1,4,382,6,0,0.5599260330200195,0.6564021110534661,1.3756752014160156,,,,,,,,,
issue97-dqn-task2-direct-classic-unmasked,eval-r5-loot-crate-repeat-seed-010,evaluation,r5,loot-crate-repeat,73010,83010,1,1,_run_plan_312c40ab29_5eb242aeb6,evaluation,24,24,3,3,50,3,8,3,1,2,24,0.08333333333333333,False,killed,42d5bf2d96e08e40853180f340911a388739e58802c0570ee6e100814ea87470,3,3,5,3,5,5,0,0.576019287109375,0.7856130599975585,1.3415813446044922,,,,,,,,,
