treatment,replica,scenario,world_seed,agent_seed,collection_fraction,opponents_eliminated,self_kills,score,invalid_actions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match
control,r5,classic,220311,320311,0.0,0,0,0,0,0.12328624725341794,0.29087066650390625,6b3d8e39f488d0fafc37726b7d9bf5a80a31727beacdc786a7d9d34933e9ac6d,True
control,r5,classic,220312,320312,0.0,0,0,0,21,0.12813806533813465,0.270843505859375,e4552aab53023a365dfcbfdeb63c19b8d9c91c2476507669f1a02e1c7833d102,True
control,r5,classic,220313,320313,0.5555555555555556,0,0,5,11,0.16812086105346677,0.2560615539550781,0b6740b9568571e88069b335efe60809884ef53baf8fda99f5ca4f446cd525f6,True
control,r5,classic,220314,320314,0.2222222222222222,0,1,2,0,0.11849403381347656,0.2551078796386719,0a9d38c0a2d987f50e0ff626178bb4ba332f8128e53371973a4942272cba4cf9,True
control,r5,classic,220315,320315,0.1111111111111111,0,0,1,0,0.1328110694885254,0.270843505859375,766d1913b53cd04d42d2ced33053b43c4d09a8f6fd3498d9ebc7dadc3c4b84d3,True
control,r5,classic,220316,320316,0.3333333333333333,0,0,3,6,0.21508932113647458,0.5371570587158203,1972d8c77eaf2be5e0dd31e3c4122460cc1396a4e3cfd872dae0395e985e1007,True
control,r5,classic,220317,320317,0.4444444444444444,0,0,4,0,0.16194581985473627,0.40602684020996094,29c7a8595e9f39f3422503ea6149f5f26074503674046a0ee2a5dd3047d8333a,True
control,r5,classic,220318,320318,0.0,0,0,0,0,0.11706352233886719,0.2779960632324219,574cf9e8cfa9ecbdaeb83c9a1dedaddb1ee2b5329968bdcf3d388f8b1dad7e72,True
control,r5,classic,220319,320319,0.3333333333333333,0,0,3,2,0.10997056961059565,0.2651214599609375,2c4c68c4aa43d0bef015f81ad2b3ce04bbe49fa70e355dae6339c0ea75c6f06b,True
control,r5,classic,220320,320320,0.0,0,0,0,0,0.1239776611328125,0.2989768981933594,fa2c07e130dbcb8d9406d62aa96285ef8d16345eed8d8826a155d22ede5316e1,True
control,r5,coin-heaven,220401,320401,1.0,0,0,50,0,0.16897916793823242,0.2560615539550781,163b2ce2b1cd0e19de5a68529ed41976e02a88d02f6e3116158b13a1f508bd4f,True
control,r5,coin-heaven,220402,320402,1.0,0,0,50,0,0.12686252593994135,0.2079010009765625,aa14b2f9767f977782e59cec05a5832c695019a0a286546aa9945c39c01c2656,True
control,r5,coin-heaven,220403,320403,1.0,0,0,50,0,0.23813247680664062,0.3228187561035156,37724d43a47ecde6f2b5bd8c036af1cef51506a3e6817db1c74db3fa9430bc7f,True
control,r5,coin-heaven,220404,320404,1.0,0,0,50,0,0.22149085998535137,0.26988983154296875,55ff5db71f98da3257eb00b3fad801fb3d362d20c0419bb9e850f5ccdab2b1d7,True
control,r5,coin-heaven,220405,320405,1.0,0,0,50,0,0.12531280517578122,0.20599365234375,00faa51be40af07593bbdc02709550ce4dee3fb49991e114d700df4166f0cedc,True
control,r5,coin-heaven,220406,320406,1.0,0,0,50,0,0.224637985229492,0.30112266540527344,53681c65909fe5b5837085c22ee1809e6d8bdbc7147af267d8bddd14ce2b885b,True
control,r5,coin-heaven,220407,320407,1.0,0,0,50,0,0.14160871505737305,0.2918243408203125,169eb0b736672e7c84616bac5b9395f50fa887197ccc55946a89fe40d8edf7da,True
control,r5,coin-heaven,220408,320408,1.0,0,0,50,0,0.1451969146728515,0.2620220184326172,efcd5331469cdebe34f1ad08fc401d3512e154fec28253c265a83da78ad422da,True
control,r5,coin-heaven,220409,320409,1.0,0,0,50,0,0.2516269683837889,0.3120899200439453,4fc2c7be4b9a255a074a9cfa9fbbcec214f77b9c1dbb3b270919f4f32878cd18,True
control,r5,coin-heaven,220410,320410,1.0,0,0,50,0,0.16582012176513652,0.3018379211425781,2a0e54cba14d26122226d560d1fd2b12495d6411a53284caa1dbcdc127899fe9,True
control,r5,coin-heaven,220411,320411,1.0,0,0,50,0,0.11184215545654297,0.18787384033203125,f3db430ffd70b5b83cc2efbedc9de1ac806664d6e0412509af8b00c3a90c14f2,True
control,r5,coin-heaven,220412,320412,1.0,0,0,50,0,0.2458810806274414,0.6361007690429688,494459215fea730638e2f8f37e9c58fb5c8bc67bea57f6b28712174f61d194c3,True
control,r5,coin-heaven,220413,320413,1.0,0,0,50,0,0.22647380828857414,0.3261566162109375,c5305d48b0d0130e83db8a87fad037718fb3ad3e6ca987ba33fb38d32101d46e,True
control,r5,coin-heaven,220414,320414,1.0,0,0,50,0,0.18584728240966789,0.244140625,98d7e6cc343be2cb5318bdde3e09eff45cd60d6c0919ae577d9531d268e8002d,True
control,r5,coin-heaven,220415,320415,1.0,0,0,50,0,0.13589859008789062,0.2319812774658203,e550006a7091a0533539b3055f97e8e9c4a2855f7fa4697021b5730072b4caf8,True
control,r5,coin-heaven,220416,320416,1.0,0,0,50,0,0.1895904541015624,0.27871131896972656,2379fb88c10cf7b8c91b1a76d4531816fb95dc5a501167240ce6d7dc2be63e72,True
control,r5,coin-heaven,220417,320417,1.0,0,0,50,0,0.12540817260742188,0.2570152282714844,ede093830988e10b14e263232c3162c6172d1f00271bc52e75095c53984fda53,True
control,r5,coin-heaven,220418,320418,1.0,0,0,50,0,0.12321472167968749,0.2110004425048828,71b7687c5479f8e80d1cce9945415007f6f09fd15b6eb923f9f664a15196d6a1,True
control,r5,coin-heaven,220419,320419,1.0,0,0,50,0,0.12793540954589835,0.21409988403320312,ff44fb5b008be7c02d4a12f0fb9e5cec2d99ea5d056729f83b0c4ab344b99b72,True
control,r5,coin-heaven,220420,320420,1.0,0,0,50,0,0.14220476150512681,0.26535987854003906,c1c0eb7b76af5d2dc3dd864df0b61abe3e0105467262739ac62631a5513a357f,True
control,r5,loot-crate,220501,320501,0.18,0,0,9,4,0.2442836761474608,0.5290508270263672,6e8ce6a790d6a2d4ecbc12c9c3bb9300feb481197d52055c2c71cb16998d4cca,True
control,r5,loot-crate,220502,320502,0.64,0,0,32,13,0.29952526092529247,0.49304962158203125,814aad181fcbb945b7f040f6f776278204369260183c004bb79580f66b7a2cd1,True
control,r5,loot-crate,220503,320503,0.12,0,1,6,2,0.18199682235717773,0.4229545593261719,f757b58572b3dbf58fd221a06110463fc47df69337d9c493d3612e748b8f600b,True
control,r5,loot-crate,220504,320504,0.2,0,0,10,1,0.23409128189086895,0.4239082336425781,46e9b642f64e27082cb58fbb969bd3239acaf08970533bb402513aaf665d820a,True
control,r5,loot-crate,220505,320505,0.6,0,0,30,5,0.2976655960083002,0.9341239929199219,4a97cd033142ce915c4693f391aa13fa133c762ac5a7b91b2ddf7a2c73e9d6fc,True
control,r5,loot-crate,220506,320506,0.3,0,0,15,12,0.3694176673889157,0.8759498596191406,3163b8dae489c48239ff622a04f77f1e7f15c119a19b36b88c1d9391d3ff9d2c,True
control,r5,loot-crate,220507,320507,0.34,0,1,17,5,0.25962591171264643,0.4978179931640625,ba626fe183bc2761ebdf8407cec827328537499917ce63735abaed5da6461315,True
control,r5,loot-crate,220508,320508,0.48,0,0,24,7,0.2373695373535155,0.5748271942138672,6792c2f5850114c7cd2b1e1707768d85e1e870ff22844ecdbcc04c7af1b3be76,True
control,r5,loot-crate,220509,320509,0.0,0,0,0,0,0.1600265502929687,0.3781318664550781,c0ceb247aecce7b1991aef445bffbd52a371324e906a735ba0df43b34d8611de,True
control,r5,loot-crate,220510,320510,0.06,0,0,3,0,0.36350488662719693,0.7207393646240234,4bfcdc82236393d44eeb32439616598d31af400f1bc4b70040f8f331562a03b9,True
control,r5,loot-crate,220511,320511,0.08,0,0,4,1,0.21295547485351557,0.7658004760742188,85e9ebe2c6d99b0ba698de18144f8a305e112eed6cd557133f7965b4ae9329e4,True
control,r5,loot-crate,220512,320512,0.32,0,0,16,24,0.2521634101867674,0.5869865417480469,180409849fd627f4876b2e70253624d3de2582d66bf5b6476856005dd5eea020,True
control,r5,loot-crate,220513,320513,0.18,0,0,9,3,0.38620233535766585,1.4541149139404297,4f3f7f41ea71d8da76a02799da7346549c1fd988eadf79e8fe75d858400287d8,True
control,r5,loot-crate,220514,320514,0.24,0,0,12,7,0.21574497222900327,0.865936279296875,43f630445bc339e3f69b00d2dbeb28d6941c1a3c025983e0ff68d6f9f8b8a906,True
control,r5,loot-crate,220515,320515,0.1,0,0,5,3,0.15606880187988267,0.35500526428222656,a0903ab368956f1c6bcc43c417a48d513ed20f3153e79f95f1566dc0f370e76c,True
control,r5,loot-crate,220516,320516,0.22,0,0,11,75,0.19316673278808588,0.4019737243652344,87039378f23cb26a51c698c07ca76ca40d3a3193d10cd5fe4416d8377f5d158d,True
control,r5,loot-crate,220517,320517,0.28,0,0,14,7,0.2570748329162597,0.6031990051269531,4750b76025618b1c32dc5962999afae1766d4eed222affc86930de8bfb67ee02,True
control,r5,loot-crate,220518,320518,0.66,0,0,33,8,0.5468010902404784,0.820159912109375,bbb9f395565f805b31acf339b73ee6aa1f50db9eeca8d868466e65aebcf75e08,True
control,r5,loot-crate,220519,320519,0.04,0,0,2,0,0.37710666656494124,0.8819103240966797,8d28a6da0655c1779603c18f5f3452b05b3f2f519bda5f1591419e7a4e1a34ea,True
control,r5,loot-crate,220520,320520,0.14,0,0,7,40,0.22052526473999004,0.49114227294921875,c310935d0b4d084d95b8165bcbbc9a016251a21f7759e1338d51be5223882167,True
candidate,r1,peaceful,220101,320101,0.0,0,0,0,0,1.0037064552307122,2.3920536041259766,f379ab9eae204f1a311fada906f507fc4f57fcd4a0b1dc384cbc936bcbf23d26,True
candidate,r1,peaceful,220102,320102,0.0,0,0,0,0,2.2903323173522936,3.9949417114257812,cd9c587bf815ee10ba6f2281457a931bf87879515e25294f261084ad6cfdf8d4,True
candidate,r1,peaceful,220103,320103,0.0,1,0,5,0,1.3908147811889624,2.5148391723632812,6e6305d214fc31b55a835d1461a480559c76dc65f4977c607060744733542017,False
candidate,r1,peaceful,220104,320104,0.5555555555555556,0,0,5,3,1.3877868652343732,3.119230270385742,01e077ae5a21ba67900b4e9c1f9c177e1547b75545aa1a52dcf8f35bbb1a17f9,True
candidate,r1,peaceful,220105,320105,0.0,0,0,0,0,0.9799480438232413,1.850128173828125,548afb1656f5901447c411752ba51d880200467f72b6ac544ed1349f099f0d46,True
candidate,r1,peaceful,220106,320106,0.0,0,0,0,0,2.380299568176269,7.526874542236328,3b334521ea6c8ea7f9fe7e40556a69cfb742019f4e624123f50730f3e9282107,True
candidate,r1,peaceful,220107,320107,0.0,0,0,0,0,2.073585987091064,5.008935928344727,f379ab9eae204f1a311fada906f507fc4f57fcd4a0b1dc384cbc936bcbf23d26,True
candidate,r1,peaceful,220108,320108,0.4444444444444444,0,0,4,3,3.3048033714294425,43.29681396484375,3026e25590c8e4695301c7924f040086bfbea7f3a148cf181da063f9a2b019b8,True
candidate,r1,peaceful,220109,320109,0.1111111111111111,0,0,1,0,2.672958374023433,4.078865051269531,148fd542afc3e62986b916f3747e9ad7fdaf3cbcc82a38310988b3eca2d63e55,True
candidate,r1,peaceful,220110,320110,0.0,0,0,0,1,2.5793313980102535,4.464864730834961,030dd6685da1ca4e421bad7e2b815dbb507bdd08996591e4121689773b139fff,True
candidate,r1,peaceful,220111,320111,0.0,0,0,0,0,0.9483695030212401,1.4500617980957031,fe85367ff656a85f2946d2d833ad8659ceccff1d4f8d1a0816a0b043bd17d0ed,True
candidate,r1,peaceful,220112,320112,0.0,0,1,0,3,0.8214473724365234,0.9827613830566406,19ed8bf2624437b8473777fc614604092a787bf54bc84b7d280a168d46a85380,True
candidate,r1,peaceful,220113,320113,0.0,0,0,0,1,1.0773897171020503,1.9969940185546875,47474d120187135ed8c77b43a7c247dcb2f78221d172ad9a8fb8b786dc9d9a3e,True
candidate,r1,peaceful,220114,320114,0.0,0,0,0,1,0.89505910873413,2.9039382934570312,0339de88deeff659ee26d17617674135d902cb17d65828568d70d533b40889bb,True
candidate,r1,peaceful,220115,320115,0.0,0,0,0,0,0.32221078872680653,0.7641315460205078,571052d84567af86e5d777aa35998f97288ba3d308ed7e1a5d63fa3c803104e3,True
candidate,r1,peaceful,220116,320116,0.4444444444444444,0,1,4,4,0.7754802703857422,1.0609626770019531,67b17d0f0b101f2812b7f1456c010bbe0268197e9c878408eb55fdd1584a24e3,True
candidate,r1,peaceful,220117,320117,0.3333333333333333,0,0,3,2,0.6769180297851562,0.8211135864257812,0c36280ddebc15b026caff03b92ebf554d60b78974a8e87d07f03a75288bab62,True
candidate,r1,peaceful,220118,320118,0.0,0,0,0,0,0.19006729125976557,0.4279613494873047,df4659ddd364c511e11aff6e1e539a29a73b05a4d80d8427d3690400d40117b3,True
candidate,r1,peaceful,220119,320119,0.0,0,0,0,0,0.4044413566589355,0.5538463592529297,14bf1941ac6ca0d2bcd287cae5a9eefe01a6629497ba19bb22a4f7d307b44d8f,True
candidate,r1,peaceful,220120,320120,0.0,0,0,0,0,0.201129913330078,0.3762245178222656,62897e320704f199e01a6e5fc7b2379c22e7b5b3cb798520845cdce8f3b5906a,True
candidate,r1,coincollector,220201,320201,0.2222222222222222,0,1,2,1,0.2498388290405273,0.32401084899902344,711216407746f7376b989cf45209f91974e6bb79f5fe3a25dda6f2b8b17e0223,False
candidate,r1,coincollector,220202,320202,0.1111111111111111,0,1,1,3,0.3433704376220703,0.7548332214355469,cdef3d732104004b107cbc4543e0b9534ee779fe8e35b46669d081e86707bb42,False
candidate,r1,coincollector,220203,320203,0.0,0,1,0,2,0.19299983978271484,0.35190582275390625,6211eb05c213f4dba8001a1fbf45ff9c79f6cf35c9e4054a377a0322c61a88f0,False
candidate,r1,coincollector,220204,320204,0.0,0,1,0,9,0.4214882850646972,0.5018711090087891,4f37474aeba9194a3a27f51a0d71b54c3a02078d6d09e7489fe97e982193a366,False
candidate,r1,coincollector,220205,320205,0.1111111111111111,0,1,1,2,0.23773908615112305,0.37932395935058594,1415bba76f35bb21ee297816bd9e2ee2dbf057cd2e0628b50f074411e4b532ba,False
candidate,r1,coincollector,220206,320206,0.0,0,1,0,1,0.49364566802978516,0.675201416015625,92c71e825280e35267a2332af3fc3e68daf41735b4bd4bb344c1a877875f1b95,False
candidate,r1,coincollector,220207,320207,0.2222222222222222,0,1,2,6,0.3511428833007812,0.42700767517089844,8f4257e08bc63abd3fbcfc26e49f4a61f5cb098fa2a6845c45828b35ad6295b6,False
candidate,r1,coincollector,220208,320208,0.1111111111111111,0,1,1,14,0.24595260620117185,0.32210350036621094,c64bec666ba3edaf06437024bb4a6343cf1b5704aeccbda16de7031ab79ca95e,False
candidate,r1,coincollector,220209,320209,0.1111111111111111,0,1,1,0,0.2787709236145019,0.308990478515625,4f4a29f6c872f63e49f4ef97c8146422748205104c708e379373c561228312c8,False
candidate,r1,coincollector,220210,320210,0.0,0,1,0,8,0.4347085952758788,0.5080699920654297,3f2be4a6582232d8ae474be06da4b75452d00f7dbf9089b72c1aae3e58f2ed56,True
candidate,r1,coincollector,220211,320211,0.0,0,1,0,3,0.37747621536254883,0.41604042053222656,02431ecf4b32fcb1f452acfcf2cb57b1d73118b0525b9d3d96e8fed3229db238,False
candidate,r1,coincollector,220212,320212,0.1111111111111111,0,1,1,4,0.38764476776123025,0.4730224609375,2a142de9387498cd0d51cc7a456e88eec1fb2856e3333a9b01efa3ebb6dc3121,False
candidate,r1,coincollector,220213,320213,0.1111111111111111,0,1,1,2,0.35451650619506836,0.3898143768310547,aab201c7db676a89d5bb82de4fa0b69bda049d6c1fbe8770d6c946fead3b1335,False
candidate,r1,coincollector,220214,320214,0.2222222222222222,0,1,2,8,0.4897356033325194,0.6089210510253906,6df6bb4c97130a749a5923f730e14bba263a46a50b1d5f9b78ccabb1a7ac76e1,False
candidate,r1,coincollector,220215,320215,0.2222222222222222,0,1,2,5,0.45790672302246094,0.560760498046875,c050bd92952a43f996a836bb4916fa51ac2ed175c46b979cca967f5e219424c1,False
candidate,r1,coincollector,220216,320216,0.1111111111111111,0,1,1,6,0.48428773880004883,0.7619857788085938,23d601181a5d7d2f3be456f24b0114c1cf92780da6de473f95ccbc3a4ddbdc66,False
candidate,r1,coincollector,220217,320217,0.2222222222222222,0,1,2,13,0.5912303924560546,0.6899833679199219,4974fbebee8894f67b40293d30a32739baa38fddffc4fe6452dee0bfd81f4481,False
candidate,r1,coincollector,220218,320218,0.1111111111111111,0,1,1,6,0.3174543380737304,0.4410743713378906,f03c515122a78d700379785a5fb1212345676eac7432effb39a3d0513c2623ca,False
candidate,r1,coincollector,220219,320219,0.2222222222222222,0,1,2,12,0.4378318786621094,0.6737709045410156,2814c788521cf204ff2046dd50892c233c64eaa8c8185016f46b450dea146590,False
candidate,r1,coincollector,220220,320220,0.0,0,1,0,6,0.517129898071289,0.8649826049804688,a334fb9811de2086ddb81a58de34b44f4eba7379d41c9ef6268ace97d42ef93e,False
candidate,r1,classic,220301,320301,0.3333333333333333,0,0,3,1,0.5870938301086425,1.6570091247558594,9efd688e13a90081138d8a4c7d8356fae11960ba09ff51d61c9e9f4fd5742a18,True
candidate,r1,classic,220302,320302,0.2222222222222222,0,1,2,0,0.5450248718261719,1.0938644409179688,34a953f81443d96183c5dfcd0572b66705f8ba6ca18a976f47cbf5605867fb3c,True
candidate,r1,classic,220303,320303,0.0,0,0,0,28,0.18907785415649414,0.3962516784667969,39a83bae90801170b7a04cc8d4adf74b2359b8377a5587385ec2260955a6d1af,True
candidate,r1,classic,220304,320304,0.3333333333333333,0,0,3,8,0.27208328247070307,0.45108795166015625,3429d507bc570c9d8937e5f5025ffc4f09f3de046ffb3768680c65ea9a55fc3c,True
candidate,r1,classic,220305,320305,0.4444444444444444,0,1,4,4,0.20623207092285156,0.3368854522705078,a84155eb0e6967df30db4aee523785886583c18937fd015b78f0c4bf1039c48c,True
candidate,r1,classic,220306,320306,0.2222222222222222,0,1,2,1,0.14818906784057614,0.29015541076660156,a17ab7db2d7823b72e9d102126ec96c4b7cd1f6fa1c522a6bfa9cee6301eca25,True
candidate,r1,classic,220307,320307,0.0,0,0,0,0,0.11091232299804683,0.33211708068847656,2671b7f2e00b8c0228c70e968f7c089aa1b9b254a0814d45bc127b7da22c725e,True
candidate,r1,classic,220308,320308,0.2222222222222222,0,0,2,11,0.18917322158813446,0.3230571746826172,e87f6fa9232cce014bd5de85a0ca7a0cc896469586d306cc9c5f5420099bb0a8,True
candidate,r1,classic,220309,320309,0.0,0,0,0,0,0.14282464981079102,0.29397010803222656,03aa560be2e9862f5fa880df957ae49f242a28938e9fb2289ef01bb759329ca3,True
candidate,r1,classic,220310,320310,0.1111111111111111,0,1,1,9,0.1739501953124999,0.2880096435546875,87e3c89781f93f503cec4711f954be39d936a72024ea035ad67ed842134b2088,True
candidate,r1,classic,220311,320311,0.1111111111111111,0,0,1,2,0.1342296600341797,0.2961158752441406,57fb04b8baac46ae3b35a256500890ad64e81d4b3a607d19990da9e15ce658a9,True
candidate,r1,classic,220312,320312,0.2222222222222222,0,0,2,1,0.13589859008789062,0.30422210693359375,1d217d02d1fa2371a877e3335536099e98da30417b19f54a532ff12004a65bee,True
candidate,r1,classic,220313,320313,0.6666666666666666,0,0,6,6,0.24796724319458008,0.7240772247314453,a878ceb727f6f1f23efd6509a79ec66fad434fa61a0184908a95e107c585b24c,True
candidate,r1,classic,220314,320314,0.0,0,0,0,0,0.1328110694885254,0.30422210693359375,3a667193facfe82b53da8a1576837142ea2efe47d01f3aa754dfd905fbac0383,True
candidate,r1,classic,220315,320315,0.0,0,0,0,0,0.10921955108642575,0.3387928009033203,2671b7f2e00b8c0228c70e968f7c089aa1b9b254a0814d45bc127b7da22c725e,True
candidate,r1,classic,220316,320316,0.1111111111111111,0,0,1,1,0.12116432189941402,0.2989768981933594,1724e7db2e8262bd23ef49120f03e5e3aed2a0c17079a1c5e892a366ca602dc9,True
candidate,r1,classic,220317,320317,0.1111111111111111,0,1,1,2,0.1480579376220703,0.2849102020263672,9a13aa22ea346cab138caffb544c92f518b2ba3f8b692794c7901cad672d9594,True
candidate,r1,classic,220318,320318,0.0,0,0,0,0,0.13017654418945312,0.31304359436035156,db5218fe88bb7e6037d89976e71bab0cebf67377df993fc058725f861f754a77,True
candidate,r1,classic,220319,320319,0.5555555555555556,0,0,5,3,0.16103982925415028,0.28896331787109375,a88d2bb7e0844be4cd50144e2f328250e605c23758cf2480fe2b2dd72bab0f99,True
candidate,r1,classic,220320,320320,0.0,0,0,0,0,0.13399124145507812,0.31495094299316406,fa2c07e130dbcb8d9406d62aa96285ef8d16345eed8d8826a155d22ede5316e1,True
candidate,r1,coin-heaven,220401,320401,1.0,0,0,50,0,0.1946091651916504,0.29206275939941406,163b2ce2b1cd0e19de5a68529ed41976e02a88d02f6e3116158b13a1f508bd4f,True
candidate,r1,coin-heaven,220402,320402,1.0,0,0,50,0,0.1278162002563476,0.22864341735839844,aa14b2f9767f977782e59cec05a5832c695019a0a286546aa9945c39c01c2656,True
candidate,r1,coin-heaven,220403,320403,1.0,0,0,50,0,0.27575492858886713,0.37097930908203125,37724d43a47ecde6f2b5bd8c036af1cef51506a3e6817db1c74db3fa9430bc7f,True
candidate,r1,coin-heaven,220404,320404,1.0,0,0,50,0,0.25382041931152316,0.30994415283203125,55ff5db71f98da3257eb00b3fad801fb3d362d20c0419bb9e850f5ccdab2b1d7,True
candidate,r1,coin-heaven,220405,320405,1.0,0,0,50,0,0.14643669128417963,0.2570152282714844,00faa51be40af07593bbdc02709550ce4dee3fb49991e114d700df4166f0cedc,True
candidate,r1,coin-heaven,220406,320406,1.0,0,0,50,0,0.23789405822753903,0.3521442413330078,53681c65909fe5b5837085c22ee1809e6d8bdbc7147af267d8bddd14ce2b885b,True
candidate,r1,coin-heaven,220407,320407,1.0,0,0,50,0,0.1623272895812988,0.3199577331542969,169eb0b736672e7c84616bac5b9395f50fa887197ccc55946a89fe40d8edf7da,True
candidate,r1,coin-heaven,220408,320408,1.0,0,0,50,0,0.1710891723632812,0.3037452697753906,efcd5331469cdebe34f1ad08fc401d3512e154fec28253c265a83da78ad422da,True
candidate,r1,coin-heaven,220409,320409,1.0,0,0,50,0,0.2544283866882322,0.3409385681152344,4fc2c7be4b9a255a074a9cfa9fbbcec214f77b9c1dbb3b270919f4f32878cd18,True
candidate,r1,coin-heaven,220410,320410,1.0,0,0,50,0,0.18835067749023415,0.347137451171875,2a0e54cba14d26122226d560d1fd2b12495d6411a53284caa1dbcdc127899fe9,True
candidate,r1,coin-heaven,220411,320411,1.0,0,0,50,0,0.1805305480957031,0.2899169921875,cbcdd5c628d4c84a8dd0ddbaa6e63fd63dedd22bade5b6755f6da90d86570eb1,True
candidate,r1,coin-heaven,220412,320412,1.0,0,0,50,0,0.22201538085937497,0.29015541076660156,494459215fea730638e2f8f37e9c58fb5c8bc67bea57f6b28712174f61d194c3,True
candidate,r1,coin-heaven,220413,320413,1.0,0,0,50,0,0.2524852752685546,0.3218650817871094,c5305d48b0d0130e83db8a87fad037718fb3ad3e6ca987ba33fb38d32101d46e,True
candidate,r1,coin-heaven,220414,320414,1.0,0,0,50,0,0.2082824707031249,0.2789497375488281,98d7e6cc343be2cb5318bdde3e09eff45cd60d6c0919ae577d9531d268e8002d,True
candidate,r1,coin-heaven,220415,320415,1.0,0,0,50,0,0.15592575073242188,0.26798248291015625,e550006a7091a0533539b3055f97e8e9c4a2855f7fa4697021b5730072b4caf8,True
candidate,r1,coin-heaven,220416,320416,1.0,0,0,50,0,0.22172927856445304,0.3173351287841797,2379fb88c10cf7b8c91b1a76d4531816fb95dc5a501167240ce6d7dc2be63e72,True
candidate,r1,coin-heaven,220417,320417,1.0,0,0,50,0,0.13256072998046875,0.225067138671875,ede093830988e10b14e263232c3162c6172d1f00271bc52e75095c53984fda53,True
candidate,r1,coin-heaven,220418,320418,1.0,0,0,50,0,0.12421607971191406,0.2410411834716797,71b7687c5479f8e80d1cce9945415007f6f09fd15b6eb923f9f664a15196d6a1,True
candidate,r1,coin-heaven,220419,320419,1.0,0,0,50,0,0.1476764678955078,0.23698806762695312,ff44fb5b008be7c02d4a12f0fb9e5cec2d99ea5d056729f83b0c4ab344b99b72,True
candidate,r1,coin-heaven,220420,320420,1.0,0,0,50,0,0.11378526687622059,0.2288818359375,c1c0eb7b76af5d2dc3dd864df0b61abe3e0105467262739ac62631a5513a357f,True
candidate,r1,loot-crate,220501,320501,0.24,0,1,12,11,0.23336410522460932,0.5228519439697266,c096e86684a428eb1b26653d91d0e8e444f0f1afc8ea9613ff1c5bf6c9cc6bd0,True
candidate,r1,loot-crate,220502,320502,0.14,0,0,7,6,0.21195411682128906,0.39315223693847656,37140b3f5a4550c98fa9bafa4557946708be82b0131a5d334ad4ed5281a77cbf,True
candidate,r1,loot-crate,220503,320503,0.08,0,1,4,4,0.24636983871459955,0.3762245178222656,57e85ddcc54b9ca2c7155c22ca2b245dbf7a9b07135ce197ce03e3aa8b7d1142,True
candidate,r1,loot-crate,220504,320504,0.0,0,0,0,0,0.2260684967041015,0.3719329833984375,03d3196c4eb0724722dc9ade8bc874b560e421a50407aba1d1ac1f7dc475c21e,True
candidate,r1,loot-crate,220505,320505,0.2,0,0,10,2,0.20514726638793934,0.7569789886474609,b1d185faf0b3aa3bd943b247697390c702a9f0a8c271146dcdc923df4e887a5e,True
candidate,r1,loot-crate,220506,320506,0.12,0,1,6,6,0.43501853942871094,1.4488697052001953,3f3eaec71770740d8e17d38da71122ee46d56a4befd3dbc1b70841d8fb0b3793,True
candidate,r1,loot-crate,220507,320507,0.02,0,1,1,3,0.21810531616210938,0.4570484161376953,d852171e7ebde9597fa9301b61c7280a6b34a4abb327c44fb9cac4d668cbc3b4,True
candidate,r1,loot-crate,220508,320508,0.2,0,1,10,15,0.2741813659667969,0.4360675811767578,c4224072195c4ce8be4a83ba738d892595c16761f6496386a4c5cc84b4acd370,True
candidate,r1,loot-crate,220509,320509,0.0,0,0,0,0,0.16700029373168934,0.5812644958496094,3a667193facfe82b53da8a1576837142ea2efe47d01f3aa754dfd905fbac0383,True
candidate,r1,loot-crate,220510,320510,0.18,0,1,9,6,0.40364265441894503,0.5381107330322266,e17d3809b245e6b5a91be4562fb432f32a7d325b5c77b6387f6c001036120ab9,True
candidate,r1,loot-crate,220511,320511,0.04,0,0,2,0,0.21605491638183588,0.44226646423339844,07123cbd9b8004d7590d82827bc8414f62a7911dadd8a53e1b5de89566e032b5,True
candidate,r1,loot-crate,220512,320512,0.0,0,0,0,0,0.164031982421875,0.43010711669921875,3a667193facfe82b53da8a1576837142ea2efe47d01f3aa754dfd905fbac0383,True
candidate,r1,loot-crate,220513,320513,0.56,0,1,28,28,0.3515243530273437,0.5288124084472656,bc8721917faf343454fd0a92d11434da55bf9424581401a3b1e9a1a0c0d9ce10,True
candidate,r1,loot-crate,220514,320514,0.2,0,0,10,5,0.220346450805664,0.42891502380371094,4bafc35f474dc159f76ffc5e31ab60567f8aff2b2f414df7b252c1101e35d69f,True
candidate,r1,loot-crate,220515,320515,0.1,0,1,5,3,0.2337932586669922,0.3540515899658203,ec567dd60ce52416a2addf25c94781e394949b227bcf64aa6f5bd7ebbebb86c5,True
candidate,r1,loot-crate,220516,320516,0.52,0,0,26,36,0.6724953651428219,1.2710094451904297,3f79080663e49b6470d268f08b27cfa20b33e406da02ddcd78f54538a4bdeaa5,True
candidate,r1,loot-crate,220517,320517,0.02,0,0,1,1,0.22224187850952146,0.4401206970214844,95752bd1e2773479f1e8ab9f5714c5ae5c9fd0d70dce409a8f03815c54dc0e00,True
candidate,r1,loot-crate,220518,320518,0.14,0,0,7,7,0.21823644638061515,0.42819976806640625,d406d34a7cdb4a0937c4bc10fd22b20534d66a24d27d68089226acfb89c7cdc6,True
