schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,useful_bombs,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,total_state_visits,mean_visits_per_state,singleton_state_fraction,evaluation_decisions,evaluation_unseen_decisions,evaluation_unseen_state_rate,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations,world_seed,agent_seed,cell,model,scenario,collection_fraction
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,6,6,50,0,0,0,,0,0,400,0.0,True,step_limit,6d79ab07330adf33d6128756a0b6dcd5eb7ccf9304a610709536eb6bfeeb402a,192,0,206,2,0,0,0,5.2651166915893555,5.583047866821288,7.20977783203125,,,,,,,,,,,,,,,,29100123,39100123,A,r2,coin-heaven,0.12
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,1,1,50,0,0,0,,0,1,400,0.0025,True,step_limit,485d6f053b7a4713876083f1066da266e7f0a34311112ac3c1007387f0662975,200,0,199,1,0,0,0,3.4732818603515625,4.10950183868408,6.03795051574707,,,,,,,,,,,,,,,,29100124,39100124,A,r2,coin-heaven,0.02
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,7,7,50,0,0,1,,0,376,400,0.94,True,step_limit,1875d0515a78ee2ba8d42860d26c2a41d59d24c6c1f61937955c27f182391095,377,0,15,7,0,1,0,4.788637161254883,5.543971061706542,7.436513900756836,,,,,,,,,,,,,,,,29100125,39100125,A,r2,coin-heaven,0.14
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,0,0,50,0,0,0,,0,400,400,1.0,True,step_limit,de7093db5cdd32cca18571d31b2a60ee38f885b4ec9d38c4d38b0c5b77f454d0,0,0,0,400,0,0,0,3.3686161041259766,3.631603717803952,4.3697357177734375,,,,,,,,,,,,,,,,29100126,39100126,A,r2,coin-heaven,0.0
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,5,5,50,0,0,0,,0,377,400,0.9425,True,step_limit,1aad57c73cbadaeb8a6f4f8f51e67124a17bf4e3eb6242118bac8e537485c1b4,378,0,15,7,0,0,0,4.809260368347168,5.578649044036864,7.143497467041016,,,,,,,,,,,,,,,,29100127,39100127,A,r2,coin-heaven,0.1
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,3.4722089767456055,3.905761241912842,4.380941390991211,,,,,,,,,,,,,,,,29100128,39100128,A,r2,coin-heaven,0.0
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,2,2,50,0,0,0,,0,397,400,0.9925,True,step_limit,8ecc883b53d17a8cca9ebb63dda8b0ee55c6349e14c255bc2a70e766c74ee71f,397,0,0,3,0,0,0,4.25410270690918,4.579102993011475,5.829811096191406,,,,,,,,,,,,,,,,29100129,39100129,A,r2,coin-heaven,0.04
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,fecee921df710726731d79707a7abcd79a0be7bf629024b81ab6ee8df6ae2871,0,1,0,0,399,0,0,3.509998321533203,4.067277908325195,4.708290100097656,,,,,,,,,,,,,,,,29100130,39100130,A,r2,coin-heaven,0.0
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,2,2,50,0,0,1,,0,0,400,0.0,True,step_limit,f221bb743703b3e1139cae801d491b0be1975b461a3d02884892c11b20e85e43,197,0,196,6,0,1,0,6.334900856018066,6.876575946807856,9.231328964233398,,,,,,,,,,,,,,,,29100131,39100131,A,r2,coin-heaven,0.04
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,1,1,50,0,0,0,,0,398,400,0.995,True,step_limit,3a712b0f3b7043ce1591e7a9effba090047bcb56dc0829d03e5b5cfbb9c14ed6,398,0,0,1,1,0,0,3.527402877807617,3.9522171020507812,4.720449447631836,,,,,,,,,,,,,,,,29100132,39100132,A,r2,coin-heaven,0.02
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,3.4700632095336914,3.984475135803222,4.648447036743164,,,,,,,,,,,,,,,,29100133,39100133,A,r2,coin-heaven,0.02
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,8,8,50,0,0,0,,0,0,400,0.0,True,step_limit,230d9711a1f24164bd4c50bff4547db7faaa9ba75c3648568aae17aa14d71d71,1,0,1,13,385,0,0,3.500819206237793,4.172825813293455,7.436990737915039,,,,,,,,,,,,,,,,29100134,39100134,A,r2,coin-heaven,0.16
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,5,5,50,0,0,0,,0,385,400,0.9625,True,step_limit,6fb9bbf4bc43b9d5925a335a4cc63d432970df9d3c5f39434bba385b2c052512,386,0,1,13,0,0,0,3.49271297454834,4.114770889282225,6.969451904296875,,,,,,,,,,,,,,,,29100135,39100135,A,r2,coin-heaven,0.1
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,80da31560f4e9392ddd38dc887b3140e81d5ac0ef44f29e9a0d11e35b30c3b82,200,0,199,0,1,0,0,3.4711360931396484,3.987550735473633,4.666566848754883,,,,,,,,,,,,,,,,29100136,39100136,A,r2,coin-heaven,0.02
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,3,3,50,0,0,1,,0,0,400,0.0,True,step_limit,8178feebe3abc909d3712d70f4dfd2b80a54f44910b6348c1a87cd93652c8914,196,0,196,6,1,1,0,6.322503089904785,6.812679767608642,7.689237594604492,,,,,,,,,,,,,,,,29100137,39100137,A,r2,coin-heaven,0.06
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,0,0,50,0,0,0,,0,400,400,1.0,True,step_limit,de7093db5cdd32cca18571d31b2a60ee38f885b4ec9d38c4d38b0c5b77f454d0,0,0,0,400,0,0,0,3.337383270263672,3.6456942558288565,4.209280014038086,,,,,,,,,,,,,,,,29100138,39100138,A,r2,coin-heaven,0.0
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,13,13,50,0,0,0,,0,0,400,0.0,True,step_limit,93cb731c97981c44fffd8fb3380ecc1355920efe60387292c35df936735cfcf8,189,0,203,8,0,0,0,6.379485130310059,7.454228401184081,11.762857437133789,,,,,,,,,,,,,,,,29100139,39100139,A,r2,coin-heaven,0.26
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,2,2,50,0,0,0,,0,0,400,0.0,True,step_limit,80da31560f4e9392ddd38dc887b3140e81d5ac0ef44f29e9a0d11e35b30c3b82,200,0,199,0,1,0,0,3.4461021423339844,3.9282321929931627,4.616260528564453,,,,,,,,,,,,,,,,29100140,39100140,A,r2,coin-heaven,0.04
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,1,1,50,3,8,3,,0,6,400,0.015,True,step_limit,eefa5481b7c47247f4001e787d9b0126519efe9109c9c6a1c3b182d01a439acf,192,2,191,3,4,8,0,2.346158027648926,2.493298053741455,3.2286643981933594,,,,,,,,,,,,,,,,29100201,39100201,A,r2,loot-crate,0.02
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,5,5,50,7,22,9,,0,332,400,0.83,True,step_limit,88933812756cab6ac97ffadcee36cc95118711bf6ae27c3b97caa53ccc676095,11,6,9,346,16,12,0,2.075672149658203,2.453863620758056,4.606723785400391,,,,,,,,,,,,,,,,29100202,39100202,A,r2,loot-crate,0.1
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,6,6,50,10,19,6,,0,6,400,0.015,True,step_limit,10719692b2f1fee8c5c22a037beb85897b7cfa733b79ca0a5494682f2ce4042e,10,185,7,181,9,8,0,3.3282041549682617,3.6197781562805176,4.797458648681641,,,,,,,,,,,,,,,,29100203,39100203,A,r2,loot-crate,0.12
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,38,38,7,7,50,11,15,4,,1,0,38,0.0,False,killed,a55a0459a55f255c076f2a455dc4670cb7e528d48cb403a5fc33d24340b44b05,7,3,4,9,11,4,0,1.2241601943969727,2.558863162994384,3.114938735961914,,,,,,,,,,,,,,,,29100204,39100204,A,r2,loot-crate,0.14
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,7,7,50,10,24,7,,0,334,400,0.835,True,step_limit,abdf280ba870f6da725cd5a93d02e659e51ee28a244c4698bfc46a8c6f7a8ec1,338,22,6,11,16,7,0,2.9823780059814453,3.432130813598633,3.851652145385742,,,,,,,,,,,,,,,,29100205,39100205,A,r2,loot-crate,0.14
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,18,18,1,1,50,4,8,2,,1,1,18,0.05555555555555555,False,killed,5bdee032f926799b96323565425bc73d67802862d3efe6e238cb03b9c912a036,5,2,3,2,3,3,0,0.9557008743286133,1.9466996192932122,2.2966861724853516,,,,,,,,,,,,,,,,29100206,39100206,A,r2,loot-crate,0.02
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,6,6,50,7,13,4,,0,1,400,0.0025,True,step_limit,adb2a1ad9b6567952a2e2f0e8a483c5d829cc2e9e42c90bf2b1a56b356d1254f,4,8,7,13,364,4,0,1.3245344161987305,1.6215682029724112,3.164052963256836,,,,,,,,,,,,,,,,29100207,39100207,A,r2,loot-crate,0.12
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,6,6,50,9,16,6,,0,359,400,0.8975,True,step_limit,a9bf3b9d145ad0cdb0736a9729f3e6805f0c8ce0f773ba3782d0c29515569bb5,4,10,362,11,4,9,0,1.3959407806396484,1.6496419906616202,3.692150115966797,,,,,,,,,,,,,,,,29100208,39100208,A,r2,loot-crate,0.12
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,6,6,50,6,17,7,,0,1,400,0.0025,True,step_limit,e025d1ad843a15c98749559b23a50432f949e02b78fe56a0674df38ec243ff96,182,9,181,11,10,7,0,3.171205520629883,3.7765979766845703,4.482269287109375,,,,,,,,,,,,,,,,29100209,39100209,A,r2,loot-crate,0.12
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,0,0,50,2,21,8,,0,2,400,0.005,True,step_limit,38d0d2e9f45453c5bedfe438de6b4c2d3f7cc4cc06ee41465cd147e1dbc80070,177,10,179,8,18,8,0,3.8063526153564453,6.102848052978516,7.113218307495117,,,,,,,,,,,,,,,,29100210,39100210,A,r2,loot-crate,0.0
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,16,16,50,17,45,23,,0,223,400,0.5575,True,step_limit,51b5eacbaf6f4148c4cfe82ac59bcff4569a31ab1488152e3fa6f587b429cf30,241,23,32,31,44,29,0,1.6838312149047852,4.9560546875,10.022163391113281,,,,,,,,,,,,,,,,29100211,39100211,A,r2,loot-crate,0.32
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,0,0,50,1,8,3,,0,2,400,0.005,True,step_limit,dc09ea4a505898a518ec710e01ccda079b64b975e8b7c121efe0501ff05e7ab4,3,194,3,190,6,4,0,2.020597457885742,2.376246452331543,2.6078224182128906,,,,,,,,,,,,,,,,29100212,39100212,A,r2,loot-crate,0.0
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,1,1,50,2,5,2,,0,386,400,0.965,True,step_limit,1ee64b712b7306121231f158900f6a672d3aea915458bdc3209196670d2a6d8e,2,1,2,389,2,4,0,1.001596450805664,1.1145949363708492,1.7066001892089844,,,,,,,,,,,,,,,,29100213,39100213,A,r2,loot-crate,0.02
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,51,51,4,4,50,8,18,5,,1,4,51,0.0784313725490196,False,killed,6fb64db7240d95fc07efd12676468c35032b5dbac294b9617caff4987f870746,11,14,5,8,7,6,0,1.4681816101074219,2.98154354095459,3.387451171875,,,,,,,,,,,,,,,,29100214,39100214,A,r2,loot-crate,0.08
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,2,2,50,5,8,2,,0,384,400,0.96,True,step_limit,a0b37c62e261269c2e6ec1ca80e5d896ff6929512f74900ee17966a8f851127b,1,5,1,389,2,2,0,1.7684698104858398,1.8925070762634275,2.5043487548828125,,,,,,,,,,,,,,,,29100215,39100215,A,r2,loot-crate,0.04
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,1,1,50,3,18,6,,0,360,400,0.9,True,step_limit,f65ee67aeb2c2dfc214aabb15cd2672d0efc9cae83240cd6bf4f57c96d832f9b,9,7,361,10,5,8,0,3.17537784576416,3.5305738449096675,5.356073379516602,,,,,,,,,,,,,,,,29100216,39100216,A,r2,loot-crate,0.02
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,7,7,0,0,50,1,3,1,,1,0,7,0.0,False,killed,55aab9efaeb984c56b98cca8cf19f48490d216d487e4dffbee273ddd2de9ef54,1,1,1,1,2,1,0,0.6961822509765625,1.3841152191162105,1.5795230865478516,,,,,,,,,,,,,,,,29100217,39100217,A,r2,loot-crate,0.0
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,0,0,50,2,7,2,,0,386,400,0.965,True,step_limit,c36660ff313dcec9585b88604d52a030e76fef775387cef591bc932c1b139c35,3,1,387,3,4,2,0,1.803278923034668,1.9693613052368162,2.462625503540039,,,,,,,,,,,,,,,,29100218,39100218,A,r2,loot-crate,0.0
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,4,4,50,5,12,5,,0,349,400,0.8725,True,step_limit,be24dea69e3ab0acd9b622a034ad92f06d3f82d022e4c8ea662a2bffff40198a,7,10,11,358,7,7,0,1.8711090087890625,2.0960450172424308,4.264116287231445,,,,,,,,,,,,,,,,29100219,39100219,A,r2,loot-crate,0.08
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,31,31,2,2,50,3,7,4,,1,2,31,0.06451612903225806,False,killed,1d85d91c01fadf3f931d1a47d074567836f1a81c6ae1d9f85c70fd01fc7856c2,7,3,6,3,7,5,0,1.1148452758789062,1.869797706604004,1.9810199737548828,,,,,,,,,,,,,,,,29100220,39100220,A,r2,loot-crate,0.04
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,8,8,50,12,29,10,,0,321,400,0.8025,True,step_limit,5abacbecbb25521d7c80f1bed9441f6b4818cb25f5346654bd8aa0f7fe3272c5,10,13,328,20,16,13,0,4.219651222229004,4.904520511627197,7.111072540283203,,,,,,,,,,,,,,,,29100221,39100221,A,r2,loot-crate,0.16
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,0,0,50,1,3,1,,0,0,400,0.0,True,step_limit,5dd2d586489ed51662cb777acceacc4dc6d1b856cb3d3af4a81ef88db959df30,2,2,0,1,394,1,0,0.9942054748535156,1.1042356491088865,1.9276142120361328,,,,,,,,,,,,,,,,29100222,39100222,A,r2,loot-crate,0.0
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,12,12,50,14,26,10,,0,6,400,0.015,True,step_limit,5a945bd3ef35aacdc59b49e3ad157dc2cec997031398faf6ab29869519633cc2,168,14,181,19,6,12,0,2.7805566787719727,4.836916923522949,6.89244270324707,,,,,,,,,,,,,,,,29100223,39100223,A,r2,loot-crate,0.24
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,13,13,50,15,35,11,,0,6,400,0.015,True,step_limit,e2daa69d9eddecfd912615cd96b2f6774f3fd84df0336ccc246632b7bdbacc55,14,32,16,25,299,14,0,8.226990699768066,9.273159503936764,10.136127471923828,,,,,,,,,,,,,,,,29100224,39100224,A,r2,loot-crate,0.26
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,11,11,50,12,26,10,,0,6,400,0.015,True,step_limit,0b27f4411e80bdf5ea08de45003840837070bb7cdf9958a7617dd34e81046edb,19,161,29,162,15,14,0,2.2644996643066406,3.1805634498596183,6.500959396362305,,,,,,,,,,,,,,,,29100225,39100225,A,r2,loot-crate,0.22
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,4,4,50,6,13,6,,0,2,400,0.005,True,step_limit,be0d287d106efea525bcebe424a8f00bd9b150e4cda8652b6ec2f1932cae0762,4,183,4,193,9,7,0,1.999497413635254,2.2057533264160156,2.7365684509277344,,,,,,,,,,,,,,,,29100226,39100226,A,r2,loot-crate,0.08
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,0,0,50,2,3,1,,0,396,400,0.99,True,step_limit,c4052afd20593d22fdf1fdfb7aa49a01f4783655f5811ebad8c0da9ab5da29dd,396,1,2,0,0,1,0,0.9899139404296875,1.0870575904846191,1.796722412109375,,,,,,,,,,,,,,,,29100227,39100227,A,r2,loot-crate,0.0
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,3,3,50,7,8,2,,0,383,400,0.9575,True,step_limit,6eb66a719d5b6d273692788bf58c37f424945578faa5b05a85a43f3942a98031,1,5,1,388,3,2,0,1.6651153564453125,1.905989646911621,2.2830963134765625,,,,,,,,,,,,,,,,29100228,39100228,A,r2,loot-crate,0.06
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,0,0,50,1,3,1,,0,1,400,0.0025,True,step_limit,c28bcc179f485ce43cadb516e90ba463a017f90dac240cd687592f4fdf9e2adf,1,1,1,2,394,1,0,1.4948844909667969,1.6445755958557127,1.9710063934326172,,,,,,,,,,,,,,,,29100229,39100229,A,r2,loot-crate,0.0
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,0,0,50,1,3,1,,0,1,400,0.0025,True,step_limit,c28bcc179f485ce43cadb516e90ba463a017f90dac240cd687592f4fdf9e2adf,1,1,1,2,394,1,0,1.1932849884033203,1.3227820396423338,2.2771358489990234,,,,,,,,,,,,,,,,29100230,39100230,A,r2,loot-crate,0.0
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,0,0,50,3,7,2,,0,385,400,0.9625,True,step_limit,ef2217c8fb1002012d57199e10714202c72c544882ec38c7dd3fcc5583665b76,2,1,387,4,4,2,0,1.5404224395751953,1.7751097679138181,2.077341079711914,,,,,,,,,,,,,,,,29100231,39100231,A,r2,loot-crate,0.0
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,3,3,50,5,5,2,,0,378,400,0.945,True,step_limit,982a1048f464fbeb24a724d11fb19f2e083654ac579303d2235c0a9a8c6749c4,1,5,378,10,3,3,0,1.7718076705932617,2.0817875862121578,2.553701400756836,,,,,,,,,,,,,,,,29100232,39100232,A,r2,loot-crate,0.06
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,0,0,50,3,7,3,,0,0,400,0.0,True,step_limit,93862539f706c228f3f10a95fbd59208dac591941945dc189e160517b4554fcb,2,190,2,194,9,3,0,1.3599395751953125,2.3177742958068848,2.9816627502441406,,,,,,,,,,,,,,,,29100233,39100233,A,r2,loot-crate,0.0
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,38,38,3,3,50,4,12,4,,1,5,38,0.13157894736842105,False,killed,647e13d9cfd85d577d4ba7d5fe12906f563229ecedc6f0371ec63d8739aba042,11,4,7,6,3,7,0,1.4177560806274414,2.5302767753601065,3.251314163208008,,,,,,,,,,,,,,,,29100234,39100234,A,r2,loot-crate,0.06
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,2,2,50,5,8,2,,0,383,400,0.9575,True,step_limit,6eb66a719d5b6d273692788bf58c37f424945578faa5b05a85a43f3942a98031,1,5,1,388,3,2,0,1.7404556274414062,1.9246816635131834,2.340555191040039,,,,,,,,,,,,,,,,29100235,39100235,A,r2,loot-crate,0.04
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,6,6,50,14,30,9,,0,2,400,0.005,True,step_limit,4265689f673bae253092a0be6439eb6a7cfb8982a2e917d95c7ccf6c76ec7880,13,11,20,9,336,11,0,4.341840744018555,4.743432998657227,5.711793899536133,,,,,,,,,,,,,,,,29100236,39100236,A,r2,loot-crate,0.12
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,63,63,2,2,50,6,17,8,,1,2,63,0.031746031746031744,False,killed,7872452889d8e1658bb45932e6209fb6e761b536e0854208f90139db0e77f5a0,8,11,12,10,13,9,0,1.1756420135498047,2.819442749023437,3.4019947052001953,,,,,,,,,,,,,,,,29100237,39100237,A,r2,loot-crate,0.04
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,5,5,50,7,19,6,,0,343,400,0.8575,True,step_limit,b0dc47014cc3de125e2cd01b62487e8c5e2dc89453d348c9a89d5566094713a1,21,6,354,6,6,7,0,2.7189254760742188,2.9314875602722164,3.511190414428711,,,,,,,,,,,,,,,,29100238,39100238,A,r2,loot-crate,0.1
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,2,2,50,4,9,3,,0,372,400,0.93,True,step_limit,17237f86df702e955bd25e155cc516aa760c61ef9faa64b8569ec1cb1ccf17ee,8,6,374,4,4,4,0,2.6673078536987305,2.918088436126709,3.5381317138671875,,,,,,,,,,,,,,,,29100239,39100239,A,r2,loot-crate,0.04
1,1,_run_plan_8c11018f40_db77fd01af,evaluation,400,400,0,0,50,1,7,3,,0,1,400,0.0025,True,step_limit,b8b77409aa24dafb067a7146b2ecf4d2a75528227eec1339b603399bb27e5e2d,2,3,2,4,386,3,0,2.0313262939453125,2.1883249282836914,2.766847610473633,,,,,,,,,,,,,,,,29100240,39100240,A,r2,loot-crate,0.0
1,1,_run_plan_8c11018f40_e49d63b2a8,evaluation,400,400,8,8,9,8,100,52,,0,4,400,0.01,True,step_limit,d8f90d14ad1b4f7bfbd184060f2a5aa2ad87d7ce5e2e375cbaf807c0fe3dc8ef,76,52,82,59,77,54,0,2.590060234069824,8.216047286987301,12.086629867553711,,,,,,,,,,,,,,,,29100001,39100001,A,r3,classic,0.8888888888888888
1,1,_run_plan_8c11018f40_e49d63b2a8,evaluation,400,400,5,5,9,5,60,54,,0,3,400,0.0075,True,step_limit,4df0297114e5a80a3d7466c855a20032aded32354abdfa3393b53761d4bd0362,78,60,76,57,73,56,0,2.906918525695801,6.782245635986328,10.225534439086914,,,,,,,,,,,,,,,,29100002,39100002,A,r3,classic,0.5555555555555556
1,1,_run_plan_8c11018f40_e49d63b2a8,evaluation,100,100,2,2,9,4,34,14,,1,10,100,0.1,False,killed,2fa11a2d4e4a55391c090ef9c9fc7149a7c1d41c4b9a3d2427d5ccb5e269611d,19,16,19,20,9,17,0,1.7211437225341797,4.385197162628174,7.075071334838867,,,,,,,,,,,,,,,,29100003,39100003,A,r3,classic,0.2222222222222222
1,1,_run_plan_8c11018f40_e49d63b2a8,evaluation,400,400,3,3,9,4,64,33,,0,4,400,0.01,True,step_limit,cd6962c2c9ded2f441a83977c7931926e7ec003f6608584d64985d212e37657c,129,40,115,38,45,33,0,3.2674074172973633,7.102739810943596,9.743928909301758,,,,,,,,,,,,,,,,29100004,39100004,A,r3,classic,0.3333333333333333
1,1,_run_plan_8c11018f40_e49d63b2a8,evaluation,400,400,8,8,9,8,93,51,,0,5,400,0.0125,True,step_limit,2d392e7378a250b5318068bb695fbc1e9438305746862053c65c460df9a289f9,76,64,68,62,74,56,0,3.1998157501220703,8.555316925048825,11.334419250488281,,,,,,,,,,,,,,,,29100005,39100005,A,r3,classic,0.8888888888888888
1,1,_run_plan_8c11018f40_e49d63b2a8,evaluation,400,400,4,4,9,4,58,23,,0,4,400,0.01,True,step_limit,735624c2df0af390b9590dfb348aeeb4bcadd4c9bc8596c8f3b18a5be644225d,26,16,39,24,270,25,0,1.9097328186035156,4.53822612762451,8.68678092956543,,,,,,,,,,,,,,,,29100006,39100006,A,r3,classic,0.4444444444444444
1,1,_run_plan_8c11018f40_e49d63b2a8,evaluation,400,400,8,8,9,8,92,42,,0,106,400,0.265,True,step_limit,79ef205351ece80484182b983bc76cff8d34ab872dbee043885fa06479776c14,152,40,42,53,62,51,0,2.9144287109375,6.639075279235825,10.098934173583984,,,,,,,,,,,,,,,,29100007,39100007,A,r3,classic,0.8888888888888888
1,1,_run_plan_8c11018f40_e49d63b2a8,evaluation,400,400,7,7,9,7,76,53,,0,4,400,0.01,True,step_limit,44754bd18dc067f98e1c729d2ba47f75b970dbcb2045d6bc261f7dc58782ecd8,65,59,72,56,93,55,0,3.447890281677246,8.498620986938475,11.943578720092773,,,,,,,,,,,,,,,,29100008,39100008,A,r3,classic,0.7777777777777778
1,1,_run_plan_8c11018f40_e49d63b2a8,evaluation,400,400,5,5,9,5,88,54,,0,2,400,0.005,True,step_limit,d00ea8b7ceac706dacb83df8da1caf7ed843d59e6f6a21e3989ddb95b476c437,60,57,71,54,103,55,0,3.3299922943115234,7.846534252166746,12.369871139526367,,,,,,,,,,,,,,,,29100009,39100009,A,r3,classic,0.5555555555555556
1,1,_run_plan_8c11018f40_e49d63b2a8,evaluation,71,71,0,0,9,2,22,10,,1,3,71,0.04225352112676056,False,killed,17b716de62059a1a927265ca18b8ac0ba3e4d0cbf5c1679a9381f11fc55792df,11,6,9,13,21,11,0,1.7192363739013672,3.653883934020996,5.892753601074219,,,,,,,,,,,,,,,,29100010,39100010,A,r3,classic,0.0
1,1,_run_plan_8c11018f40_e49d63b2a8,evaluation,400,400,1,1,9,1,18,41,,0,1,400,0.0025,True,step_limit,85ceb605a78055f64389b587096274ef1e5f7e291b73dd2575f0d42f1f40c38d,80,79,78,78,44,41,0,2.732396125793457,4.899871349334717,5.682945251464844,,,,,,,,,,,,,,,,29100011,39100011,A,r3,classic,0.1111111111111111
1,1,_run_plan_8c11018f40_e49d63b2a8,evaluation,400,400,3,3,9,3,60,52,,0,3,400,0.0075,True,step_limit,41a660fdb48fdcec646feed2f0b5b2b1aca2e49699ca7206ca6903bc32df753c,86,53,83,61,64,53,0,3.796696662902832,9.439361095428467,10.837793350219727,,,,,,,,,,,,,,,,29100012,39100012,A,r3,classic,0.3333333333333333
1,1,_run_plan_8c11018f40_e49d63b2a8,evaluation,256,256,4,4,9,5,62,33,,1,10,256,0.0390625,False,killed,aba56f21e1a2cc388f148ab92292f2a367632736c3ef904b1306a01425701a69,55,26,50,39,49,37,0,2.5854110717773438,7.627308368682861,9.053230285644531,,,,,,,,,,,,,,,,29100013,39100013,A,r3,classic,0.4444444444444444
1,1,_run_plan_8c11018f40_e49d63b2a8,evaluation,400,400,3,3,9,3,28,53,,0,1,400,0.0025,True,step_limit,14054939c807bcf83c020263da8ff0e2a4d6d289d36d297566e5dcab0f168b07,75,60,71,59,82,53,0,3.2666921615600586,7.050061225891112,7.996559143066406,,,,,,,,,,,,,,,,29100014,39100014,A,r3,classic,0.3333333333333333
1,1,_run_plan_8c11018f40_e49d63b2a8,evaluation,400,400,3,3,9,3,61,52,,0,5,400,0.0125,True,step_limit,7d48d91db28ee3c06c1657d18ba9d8849d52a6e44ff4a0d587515c1ca1ad6439,83,54,79,61,69,54,0,3.5216808319091797,9.140503406524658,10.715246200561523,,,,,,,,,,,,,,,,29100015,39100015,A,r3,classic,0.3333333333333333
1,1,_run_plan_8c11018f40_e49d63b2a8,evaluation,400,400,5,5,9,5,85,51,,0,13,400,0.0325,True,step_limit,79f3498295e6a31b83c3e360fab54796d4ba709bae7f75d4db135a5843b7a6ba,84,62,70,60,68,56,0,3.545999526977539,9.070837497711171,14.420747756958008,,,,,,,,,,,,,,,,29100016,39100016,A,r3,classic,0.5555555555555556
