treatment,model,scenario,episodes,mean_collection_fraction,mean_coins,full_clear_rate,zero_coin_rate,survival_rate,mean_survival_steps,mean_episode_steps,steps_per_coin,coins_per_100_survival_steps,coins_found,crates_destroyed,bombs_dropped,crates_per_bomb,coins_found_per_bomb,self_kills,self_kill_rate,invalid_action_rate,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_p95_ms,decision_time_max_ms
control,r2,coin-heaven,40,1.0,50.0,1.0,0.0,1.0,124.85,124.85,2.497,40.04805766920305,0,0,6,0.0,0.0,0,0.0,0.0006007208650380457,1303,1148,1280,1245,9,9,0,0.34060478210449113,2.0589828491210938
control,r2,loot-crate,40,0.221,11.05,0.0,0.0,0.9,369.075,369.075,33.40045248868778,2.9939714150240464,672,1635,1597,1.023794614902943,0.4207889793362555,4,0.1,0.04700941543046806,2511,3052,2404,2919,1829,2048,0,0.5276322364807124,4.802703857421875
control,r3,classic,40,0.11111111111111112,1.0,0.0,0.525,0.95,385.65,385.65,385.65,0.25930247633864906,57,814,1814,0.4487320837927233,0.031422271223814774,2,0.05,0.026902631920134836,2828,3180,2883,3373,1320,1842,0,0.3310799598693846,5.142927169799805
control,r3,coin-heaven,40,1.0,50.0,1.0,0.0,1.0,124.225,124.225,2.4845,40.249547192594086,0,0,0,,,0,0.0,0.0016099818877037633,1295,1159,1275,1240,0,0,0,0.3635168075561523,2.0449161529541016
control,r3,loot-crate,40,0.146,7.3,0.0,0.1,0.9,368.0,368.0,50.41095890410959,1.983695652173913,391,991,1654,0.5991535671100363,0.23639661426844014,4,0.1,0.06209239130434783,2429,3460,2584,3089,1208,1950,0,0.5124688148498532,5.469083786010742
control,r4,classic,40,0.09722222222222222,0.875,0.0,0.55,0.975,391.225,391.225,447.1142857142857,0.22365646367180012,46,766,1975,0.3878481012658228,0.02329113924050633,1,0.025,0.014250111828231837,2907,3062,2857,3090,1699,2034,0,0.5132794380187986,1.873016357421875
control,r4,coin-heaven,40,1.0,50.0,1.0,0.0,1.0,124.35,124.35,2.487,40.20908725371934,0,0,6,0.0,0.0,0,0.0,0.0,1301,1153,1272,1238,4,6,0,0.41613578796386536,2.3097991943359375
control,r4,loot-crate,40,0.18050000000000002,9.025,0.0,0.025,0.825,343.225,343.225,38.03047091412743,2.6294704639813533,514,1290,1220,1.0573770491803278,0.42131147540983604,7,0.175,0.019739238109112097,3066,2567,3165,2525,1053,1353,0,0.5032420158386218,2.035379409790039
control,r5,classic,40,0.13055555555555556,1.175,0.0,0.5,0.975,392.375,392.375,333.93617021276594,0.2994584262503982,57,787,1887,0.4170641229464759,0.030206677265500796,1,0.025,0.04409047467346289,2691,3506,2625,3368,1063,2442,0,0.42287111282348616,1.725912094116211
control,r5,coin-heaven,40,1.0,50.0,1.0,0.0,1.0,124.05,124.05,2.481,40.30632809351068,0,0,5,0.0,0.0,0,0.0,0.0,1294,1147,1277,1236,3,5,0,0.5462408065795888,1.4882087707519531
control,r5,loot-crate,40,0.24650000000000002,12.325,0.0,0.075,0.85,356.25,356.25,28.904665314401623,3.4596491228070176,626,1548,1516,1.0211081794195251,0.4129287598944591,6,0.15,0.05768421052631579,1739,3606,1875,3570,1327,2133,0,0.4973411560058594,2.3500919342041016
