treatment,model,scenario,world_seed,coins_collected,initially_available_coins,collection_fraction,self_kills,evaluation_decisions,evaluation_unseen_decisions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match,repeat_decision_time_p95_ms,repeat_decision_time_max_ms,repeat_action_sequence_sha256
control,r3,coin-heaven,173023,50,50,1.0,0,109,0,0.15521049499511716,0.2827644348144531,6383560ff9dff67d6fc32ec56dfb4b5a91d404f74dc5b872a23613860cdcaf7f,True,0.4635334014892576,1.3549327850341797,6383560ff9dff67d6fc32ec56dfb4b5a91d404f74dc5b872a23613860cdcaf7f
control,r3,coin-heaven,173024,50,50,1.0,0,128,0,0.1751542091369629,0.26488304138183594,52ddfac6e4c7f9f7b27a7a9a6178acb1b77f7450749948eb04a8cb3f38bbb667,True,1.0612010955810542,3.484964370727539,52ddfac6e4c7f9f7b27a7a9a6178acb1b77f7450749948eb04a8cb3f38bbb667
control,r3,coin-heaven,173025,50,50,1.0,0,130,0,0.16474723815917966,0.3199577331542969,cb5af5b548cf189da144535ff2d9187a51f7f2e7c50c372085123fc15ed8c43a,True,0.4760026931762694,0.9398460388183594,cb5af5b548cf189da144535ff2d9187a51f7f2e7c50c372085123fc15ed8c43a
control,r3,coin-heaven,173026,50,50,1.0,0,117,0,0.22339820861816395,0.7238388061523438,3f301a5bfc34f9f5925ad968282612dff88c1e9bb0fa7df54f26075dda2bbeaa,True,1.0118007659912103,2.8908252716064453,3f301a5bfc34f9f5925ad968282612dff88c1e9bb0fa7df54f26075dda2bbeaa
control,r3,coin-heaven,173027,50,50,1.0,0,121,0,0.14591217041015625,0.2582073211669922,2baca998680d6546acd4fecc41cbbecf9614a5cca4093b7f29e6edd168b4d01d,True,0.23698806762695312,0.7371902465820312,2baca998680d6546acd4fecc41cbbecf9614a5cca4093b7f29e6edd168b4d01d
control,r3,coin-heaven,173028,50,50,1.0,0,115,0,0.2286672592163086,0.286102294921875,84cf87a4113ed7c76aceaf67bb5d859491b5fd6197fce9c394f517d17a527dfb,True,0.45709609985351557,0.9951591491699219,84cf87a4113ed7c76aceaf67bb5d859491b5fd6197fce9c394f517d17a527dfb
control,r3,coin-heaven,173029,50,50,1.0,0,123,0,0.2191066741943358,0.4181861877441406,48db79c397905d48b3ee9bf75536ce440a3a91886cfd26b62282c2e821c388d7,True,0.5490779876708983,1.1179447174072266,48db79c397905d48b3ee9bf75536ce440a3a91886cfd26b62282c2e821c388d7
control,r3,coin-heaven,173030,50,50,1.0,0,133,0,0.31390190124511713,1.1091232299804688,fa25d869aac3ed9eeea4acb4ad069e7efabdec05cc49e6aba4f55e9e125a2876,True,0.5787372589111328,2.8350353240966797,fa25d869aac3ed9eeea4acb4ad069e7efabdec05cc49e6aba4f55e9e125a2876
control,r3,coin-heaven,173031,50,50,1.0,0,131,0,0.2110004425048828,0.2791881561279297,b3eb04fc5de54f2b766ba6af47b3ad635b717b0952075a0a9e2bd371600b1c74,True,0.5879402160644531,0.9379386901855469,b3eb04fc5de54f2b766ba6af47b3ad635b717b0952075a0a9e2bd371600b1c74
control,r3,coin-heaven,173032,50,50,1.0,0,109,0,0.19149780273437483,0.3063678741455078,73ee8e2c2c8aec537098eff6da93caea99d4f0cab0c82de9477c71a83f0e7878,True,2.1604537963867165,11.255979537963867,73ee8e2c2c8aec537098eff6da93caea99d4f0cab0c82de9477c71a83f0e7878
control,r3,coin-heaven,173033,50,50,1.0,0,113,0,0.1712799072265622,0.2689361572265625,dc396e45f906432ffd5865d25b8c4042fa0b15616b6975fa9cf1e343d74581c1,True,0.2988338470458984,0.6458759307861328,dc396e45f906432ffd5865d25b8c4042fa0b15616b6975fa9cf1e343d74581c1
control,r3,coin-heaven,173034,50,50,1.0,0,127,0,0.17955303192138664,0.5669593811035156,786e28a890d5820430295decfbcd3dd915b014facd314f455e2efac1928c99f8,True,0.536203384399413,1.9488334655761719,786e28a890d5820430295decfbcd3dd915b014facd314f455e2efac1928c99f8
control,r3,coin-heaven,173035,50,50,1.0,0,131,0,0.16939640045166016,0.3371238708496094,1e75456602e83023785886456c458c7ea7c5d6b5066a0c0d9e1c528ca5481a54,True,0.4420280456542969,1.9388198852539062,1e75456602e83023785886456c458c7ea7c5d6b5066a0c0d9e1c528ca5481a54
control,r3,coin-heaven,173036,50,50,1.0,0,129,0,0.15163421630859372,0.23508071899414062,168ca1f93018d1dfbb89dc09b18aee9a392dd59e051b3c061847c42ad761f082,True,0.7797241210937498,2.3801326751708984,168ca1f93018d1dfbb89dc09b18aee9a392dd59e051b3c061847c42ad761f082
control,r3,coin-heaven,173037,50,50,1.0,0,129,0,0.1649856567382812,0.4367828369140625,a8602317ce23b658941139a68e90f82fc25c5cff6a74a8eb90b362f9b11f45ff,True,0.31719207763671875,0.6048679351806641,a8602317ce23b658941139a68e90f82fc25c5cff6a74a8eb90b362f9b11f45ff
control,r3,coin-heaven,173038,50,50,1.0,0,117,0,0.25815963745117165,0.5071163177490234,68ae999be6b145c61aae4eea76360641d89785029ad6f63a56e73e66aab101bc,True,0.39992332458496055,1.4417171478271484,68ae999be6b145c61aae4eea76360641d89785029ad6f63a56e73e66aab101bc
control,r3,coin-heaven,173039,50,50,1.0,0,115,0,0.27475357055664057,0.44989585876464844,2c664c0017ce9723cbf6e3d5e5601458161c20e13e978a82e63d1e791d23be74,True,0.4657268524169922,1.2640953063964844,2c664c0017ce9723cbf6e3d5e5601458161c20e13e978a82e63d1e791d23be74
control,r3,coin-heaven,173040,50,50,1.0,0,113,0,0.18196105957031233,0.35881996154785156,45d4747d7066e227a13898afc15a778e2ba52f5a4dae786f443e5694e65243d7,True,0.45776367187499994,0.6148815155029297,45d4747d7066e227a13898afc15a778e2ba52f5a4dae786f443e5694e65243d7
control,r3,loot-crate,174001,0,50,0.0,0,400,0,0.7052063941955556,1.4078617095947266,f245b8cfb1473550d8fe4e576b937ccb82990e75e25a90b5327229a4e9bbd7e7,True,0.6123661994934079,3.1800270080566406,f245b8cfb1473550d8fe4e576b937ccb82990e75e25a90b5327229a4e9bbd7e7
control,r3,loot-crate,174002,6,50,0.12,1,72,0,1.309740543365479,2.959012985229492,0c6c05a3766d0abc0c9f3fda814615915f899504e54b6498ce8081e3fbcf80e6,True,0.39505958557128906,0.9162425994873047,0c6c05a3766d0abc0c9f3fda814615915f899504e54b6498ce8081e3fbcf80e6
control,r3,loot-crate,174003,0,50,0.0,0,400,0,0.7906794548034652,2.5472640991210938,f245b8cfb1473550d8fe4e576b937ccb82990e75e25a90b5327229a4e9bbd7e7,True,0.5691409111022949,4.966020584106445,f245b8cfb1473550d8fe4e576b937ccb82990e75e25a90b5327229a4e9bbd7e7
control,r3,loot-crate,174004,10,50,0.2,0,400,0,0.8248090744018538,3.381013870239258,80d0b3a7b1495fbaaed09dc77e189b97e04e778e391583ee120f8fa227fc6f1e,True,0.5501389503479003,1.5337467193603516,80d0b3a7b1495fbaaed09dc77e189b97e04e778e391583ee120f8fa227fc6f1e
control,r3,loot-crate,174005,11,50,0.22,0,400,0,0.859630107879637,2.8417110443115234,4be10093a2507ceb99161e9fbfcf84968033c6fd0692317fe9c24d239a93ef94,True,0.8304834365844722,1.4510154724121094,4be10093a2507ceb99161e9fbfcf84968033c6fd0692317fe9c24d239a93ef94
control,r3,loot-crate,174006,2,50,0.04,0,400,0,0.46328306198120073,3.840923309326172,4fc8ed4db5d96f824088ce104adfe266704ee035800bce7e2e9d07d3712ebd29,True,1.0094761848449685,4.75001335144043,4fc8ed4db5d96f824088ce104adfe266704ee035800bce7e2e9d07d3712ebd29
control,r3,loot-crate,174007,15,50,0.3,0,400,1,0.71195363998413,1.5978813171386719,4d08ff6644455b87cdb9e48a233fc1d3a06b3569af88baa7baa513f4a0b416e3,True,0.5828380584716789,1.1801719665527344,4d08ff6644455b87cdb9e48a233fc1d3a06b3569af88baa7baa513f4a0b416e3
control,r3,loot-crate,174008,4,50,0.08,0,400,0,0.6622910499572752,2.7370452880859375,62df1825c74c486aadbfa8c3075cee2e8166071017c6109c80c97633dc8ab740,True,0.5462765693664549,1.0449886322021484,62df1825c74c486aadbfa8c3075cee2e8166071017c6109c80c97633dc8ab740
control,r3,loot-crate,174009,0,50,0.0,0,400,0,0.7124781608581537,2.8030872344970703,f245b8cfb1473550d8fe4e576b937ccb82990e75e25a90b5327229a4e9bbd7e7,True,0.2601146697998047,1.065969467163086,f245b8cfb1473550d8fe4e576b937ccb82990e75e25a90b5327229a4e9bbd7e7
control,r3,loot-crate,174010,0,50,0.0,0,400,0,0.8515715599060053,2.7611255645751953,24fda683a0b31dc8c1d92f0a7b62ec174bba2f9933ebe6ce3332ed8f9c9fa789,True,0.3870129585266113,2.1941661834716797,24fda683a0b31dc8c1d92f0a7b62ec174bba2f9933ebe6ce3332ed8f9c9fa789
control,r3,loot-crate,174011,0,50,0.0,0,400,0,0.4994153976440426,1.672983169555664,54232232a20e356eebeb99408774044153e1b44dd1dbec7334bb18231b311474,True,0.42519569396972645,1.199960708618164,54232232a20e356eebeb99408774044153e1b44dd1dbec7334bb18231b311474
control,r3,loot-crate,174012,20,50,0.4,0,400,0,0.5739331245422363,1.6181468963623047,6333c20c5e93a507ffd69621571cf6536475fbdc3a880404a8f606b775ae8143,True,0.6699323654174798,2.8841495513916016,6333c20c5e93a507ffd69621571cf6536475fbdc3a880404a8f606b775ae8143
control,r3,loot-crate,174013,9,50,0.18,0,400,0,0.5219101905822754,2.9048919677734375,fbeafd6ed4c71609a393f43da25c1dab2e7b76eedc8863aa83927ae71be9db6d,True,0.5714654922485347,2.0148754119873047,fbeafd6ed4c71609a393f43da25c1dab2e7b76eedc8863aa83927ae71be9db6d
control,r3,loot-crate,174014,10,50,0.2,0,400,0,0.5622267723083496,1.0197162628173828,5ff09674f527f92ea323b1ff4d41c897fccd7b99e0fbbf3587195d587d9c2ab8,True,0.4890918731689452,1.3179779052734375,5ff09674f527f92ea323b1ff4d41c897fccd7b99e0fbbf3587195d587d9c2ab8
control,r3,loot-crate,174015,0,50,0.0,0,400,0,0.6452083587646484,2.966165542602539,61b16218e3c9f3d073b9dfd3a03248fb61bb4592fe29109b843fe52a8ba57c23,True,0.2630233764648437,0.9620189666748047,61b16218e3c9f3d073b9dfd3a03248fb61bb4592fe29109b843fe52a8ba57c23
control,r3,loot-crate,174016,0,50,0.0,0,400,0,0.5862355232238767,2.2420883178710938,f245b8cfb1473550d8fe4e576b937ccb82990e75e25a90b5327229a4e9bbd7e7,True,0.32694339752197193,1.1119842529296875,f245b8cfb1473550d8fe4e576b937ccb82990e75e25a90b5327229a4e9bbd7e7
control,r3,loot-crate,174017,13,50,0.26,0,400,0,0.7439255714416504,1.6911029815673828,dfa7db3734745fc6e00b7e98595676176991ff4c1b32d9995c79e3b3b29bd907,True,0.5320072174072265,2.255678176879883,dfa7db3734745fc6e00b7e98595676176991ff4c1b32d9995c79e3b3b29bd907
control,r3,loot-crate,174018,0,50,0.0,0,400,0,0.6967544555664047,1.9459724426269531,f245b8cfb1473550d8fe4e576b937ccb82990e75e25a90b5327229a4e9bbd7e7,True,0.3565430641174313,1.360177993774414,f245b8cfb1473550d8fe4e576b937ccb82990e75e25a90b5327229a4e9bbd7e7
control,r3,loot-crate,174019,9,50,0.18,0,400,0,0.9308695793151848,5.3958892822265625,0acc269a912c2e4c66f2c71345cbf9ecf353c0c6d41035d552882befa7d0838f,True,0.35531520843505854,1.3508796691894531,0acc269a912c2e4c66f2c71345cbf9ecf353c0c6d41035d552882befa7d0838f
control,r3,loot-crate,174020,0,50,0.0,0,400,0,0.4360318183898915,2.105236053466797,5c3a38527e3570f56c8b84e2a6e874b6e823a45562d0856384e2e454c12fdd44,True,0.2930521965026855,0.90789794921875,5c3a38527e3570f56c8b84e2a6e874b6e823a45562d0856384e2e454c12fdd44
control,r3,loot-crate,174021,2,50,0.04,1,91,0,0.6209611892700195,1.3051033020019531,d4e7bc4738d90572cfd98d93dfd6c1be11d2f225b080e8248a68ef9fc8b719d3,True,0.3420114517211914,0.8738040924072266,d4e7bc4738d90572cfd98d93dfd6c1be11d2f225b080e8248a68ef9fc8b719d3
control,r3,loot-crate,174022,6,50,0.12,0,400,0,0.9061694145202629,9.396076202392578,c65b12e992f3fe32d7ebc6b6d70cfe7e85c8482285810edcb0740185932413f9,True,0.3890633583068846,2.017974853515625,c65b12e992f3fe32d7ebc6b6d70cfe7e85c8482285810edcb0740185932413f9
control,r3,loot-crate,174023,2,50,0.04,1,41,0,0.7250308990478516,1.4379024505615234,2a311185c9d7fccf874344f2342f9997cb60057a3d18df810013ce136c77c1f5,True,0.43010711669921875,0.4889965057373047,2a311185c9d7fccf874344f2342f9997cb60057a3d18df810013ce136c77c1f5
control,r3,loot-crate,174024,5,50,0.1,0,400,0,0.4979252815246581,1.934051513671875,57bbca818d0c6b305865fa7ee2e039704e7640f4449b5898b24e5fdd4a1940da,True,0.3750324249267578,1.5339851379394531,57bbca818d0c6b305865fa7ee2e039704e7640f4449b5898b24e5fdd4a1940da
control,r3,loot-crate,174025,11,50,0.22,0,400,0,0.5281090736389158,1.5540122985839844,584c89936d30d0ed22a5d57b1096b8262365bed0ada47b4a6f9c96a5ccc47914,True,0.38642883300781233,1.683950424194336,584c89936d30d0ed22a5d57b1096b8262365bed0ada47b4a6f9c96a5ccc47914
control,r3,loot-crate,174026,5,50,0.1,0,400,0,0.5451083183288573,1.3990402221679688,3b22a13fb6f956abe0dfc43abf1b5534fcc0747bc8085b2a1105d84949a98c47,True,0.2807974815368644,0.8487701416015625,3b22a13fb6f956abe0dfc43abf1b5534fcc0747bc8085b2a1105d84949a98c47
control,r3,loot-crate,174027,21,50,0.42,0,400,0,0.5003094673156726,1.9299983978271484,595c628b02bfc703254af34c350f5ae4f84ffcd43b870b05dd1b62bc9badbe0d,True,0.5440235137939445,2.2940635681152344,595c628b02bfc703254af34c350f5ae4f84ffcd43b870b05dd1b62bc9badbe0d
control,r3,loot-crate,174028,4,50,0.08,0,400,0,0.4722118377685546,1.3320446014404297,091a9eb6f41eb0e0f8a3ef437ab9abf80d3e2a581e0bf551626681815194ca48,True,0.33594369888305664,1.0988712310791016,091a9eb6f41eb0e0f8a3ef437ab9abf80d3e2a581e0bf551626681815194ca48
control,r3,loot-crate,174029,0,50,0.0,0,400,0,0.42273998260498047,2.627134323120117,25137ced47b6c40c2871a8a3db68f4e66d2b458c48d38440d4228028b9a45936,True,0.20583868026733326,0.38504600524902344,25137ced47b6c40c2871a8a3db68f4e66d2b458c48d38440d4228028b9a45936
control,r3,loot-crate,174030,14,50,0.28,0,400,0,0.7153630256652829,3.373861312866211,452f8f870eac67f47a525855baaf2f6110124eed0e3c4578093f4f99e40b8854,True,0.4497051239013665,0.8959770202636719,452f8f870eac67f47a525855baaf2f6110124eed0e3c4578093f4f99e40b8854
control,r3,loot-crate,174031,11,50,0.22,0,400,0,0.4862904548645016,1.661062240600586,7dd0a56298a90c337aede5af1eca2e1290006acea131d20e10d375165962c0f7,True,0.44718980789184554,1.9180774688720703,7dd0a56298a90c337aede5af1eca2e1290006acea131d20e10d375165962c0f7
control,r3,loot-crate,174032,5,50,0.1,0,400,0,0.5271434783935547,1.8668174743652344,613a0273e83713fce254dda51b51d4bfdb896dc5f6df23f7bd7f2e90b4fff032,True,0.5395174026489253,3.9479732513427734,613a0273e83713fce254dda51b51d4bfdb896dc5f6df23f7bd7f2e90b4fff032
control,r3,loot-crate,174033,9,50,0.18,0,400,1,0.4459023475646972,4.782915115356445,e19e238cf548f5fcf7ebf403132c333ac2ceccb161e4e92ecfd049a71549a7a8,True,0.451934337615966,2.362966537475586,e19e238cf548f5fcf7ebf403132c333ac2ceccb161e4e92ecfd049a71549a7a8
control,r3,loot-crate,174034,1,50,0.02,0,400,0,1.0085701942443843,2.074003219604492,18f9bc61b7b2d061131bd864028c712aa60b8a139a91b70a3db56e03411f15b6,True,0.5543708801269529,3.116130828857422,18f9bc61b7b2d061131bd864028c712aa60b8a139a91b70a3db56e03411f15b6
control,r3,loot-crate,174035,7,50,0.14,0,400,0,0.8812665939331051,1.728057861328125,54ff41e5ba3acc7ecada3a873ba1f85daa7ba63f8bab8b789d8994127acadde0,True,0.805580615997314,2.2950172424316406,54ff41e5ba3acc7ecada3a873ba1f85daa7ba63f8bab8b789d8994127acadde0
control,r3,loot-crate,174036,0,50,0.0,0,400,0,0.7802128791809079,2.4492740631103516,f245b8cfb1473550d8fe4e576b937ccb82990e75e25a90b5327229a4e9bbd7e7,True,0.5167365074157707,0.9469985961914062,f245b8cfb1473550d8fe4e576b937ccb82990e75e25a90b5327229a4e9bbd7e7
control,r3,loot-crate,174037,4,50,0.08,0,400,0,0.822508335113525,3.584146499633789,502228bdaef769dcfbdd484f5ed0aa16764d5f470bcc656ceef72b2d7aee79a2,True,0.5610942840576171,2.6068687438964844,502228bdaef769dcfbdd484f5ed0aa16764d5f470bcc656ceef72b2d7aee79a2
control,r3,loot-crate,174038,4,50,0.08,0,400,0,0.7841944694519025,4.459857940673828,aab56ac5cfdd252b7fcdf30707722b212a9b1c8ff747db6c7e5707c8add79f08,True,0.46828985214233354,1.2679100036621094,aab56ac5cfdd252b7fcdf30707722b212a9b1c8ff747db6c7e5707c8add79f08
control,r3,loot-crate,174039,6,50,0.12,0,400,0,0.5015611648559565,2.494335174560547,c04ace05379c104de5867d060a63bc0703ced3e067ad76a2ae2143c5d3ac85fc,True,0.5861520767211911,1.9848346710205078,c04ace05379c104de5867d060a63bc0703ced3e067ad76a2ae2143c5d3ac85fc
control,r3,loot-crate,174040,1,50,0.02,0,400,0,0.7166147232055659,6.1702728271484375,d864ccafb0fb87a90142a8a0bf59cbb13466605a04e1accaeb45d09b9985496b,True,0.9314894676208489,3.907918930053711,d864ccafb0fb87a90142a8a0bf59cbb13466605a04e1accaeb45d09b9985496b
control,r4,classic,172001,1,9,0.1111111111111111,0,400,0,0.9756922721862769,6.078958511352539,25ddc60a8a030f19e0a327b76e8dcbbf474f7bf2d20904e12e539a00512a1ebb,True,0.37699937820434565,0.7050037384033203,25ddc60a8a030f19e0a327b76e8dcbbf474f7bf2d20904e12e539a00512a1ebb
control,r4,classic,172002,0,9,0.0,0,400,0,0.6246447563171371,1.7690658569335938,8698b1a903c5918eb367988990e986532821b3373c71e97290496773a57ade54,True,0.7035493850707994,4.36711311340332,8698b1a903c5918eb367988990e986532821b3373c71e97290496773a57ade54
control,r4,classic,172003,0,9,0.0,0,400,0,0.27810335159301747,0.6649494171142578,32c8ec62fd9f7d0986c119a188247671c114f53ce2044692874b0cf847a65f8b,True,0.7465600967407222,1.7421245574951172,32c8ec62fd9f7d0986c119a188247671c114f53ce2044692874b0cf847a65f8b
control,r4,classic,172004,2,9,0.2222222222222222,0,400,0,0.23106336593627927,0.9431838989257812,feebe7ed19b0d5ff1db3aeeccf775f717acbc70930cc086205104ee7da761037,True,0.780069828033447,2.3648738861083984,feebe7ed19b0d5ff1db3aeeccf775f717acbc70930cc086205104ee7da761037
control,r4,classic,172005,0,9,0.0,0,400,0,0.2101778984069821,0.4341602325439453,6b7fe8cde967d3d8c97bb3c0fd686f2828cd660cbb31fc5622fceb5f9baf5787,True,0.47112703323364236,0.9288787841796875,6b7fe8cde967d3d8c97bb3c0fd686f2828cd660cbb31fc5622fceb5f9baf5787
control,r4,classic,172006,0,9,0.0,0,400,0,0.15903711318969727,0.5538463592529297,c89ef01b7e8fac9f64dd19d7bc22f63bc53b0af4233369d4a6937cad4e467891,True,0.23951530456542935,1.0039806365966797,c89ef01b7e8fac9f64dd19d7bc22f63bc53b0af4233369d4a6937cad4e467891
control,r4,classic,172007,0,9,0.0,0,400,0,0.1801490783691405,0.4420280456542969,2967c6b9ab2a7420caedbc94a182b29fc0969ebf65178cba7876dd5c729114ef,True,0.3366470336914056,0.5996227264404297,2967c6b9ab2a7420caedbc94a182b29fc0969ebf65178cba7876dd5c729114ef
control,r4,classic,172008,0,9,0.0,0,400,0,0.28327703475952143,0.7140636444091797,fa915cbc2f4cabbf39807bd43431b88f0da6a228210bc1d828b9c8f3cbc4558a,True,0.19625425338745114,0.38695335388183594,fa915cbc2f4cabbf39807bd43431b88f0da6a228210bc1d828b9c8f3cbc4558a
control,r4,classic,172009,0,9,0.0,0,400,0,0.3144741058349607,1.0957717895507812,c34d5d9001e4e7f632d277ae8db1d1d5bda2e3f5a1acad7794d643793639db80,True,0.17518997192382796,0.843048095703125,c34d5d9001e4e7f632d277ae8db1d1d5bda2e3f5a1acad7794d643793639db80
control,r4,classic,172010,3,9,0.3333333333333333,0,400,0,0.3372430801391598,0.8761882781982422,ece73991f901b4f40f387bf3ddb16d4575980e774a3252f6093d358f398f7a38,True,0.1860618591308593,0.5681514739990234,ece73991f901b4f40f387bf3ddb16d4575980e774a3252f6093d358f398f7a38
control,r4,classic,172011,3,9,0.3333333333333333,1,147,0,0.4771947860717772,1.3620853424072266,9b37f8af8b1601918788b2166a33767fd6b5a1ccd793422924f699b805dcbcb1,True,0.22909641265869107,0.431060791015625,9b37f8af8b1601918788b2166a33767fd6b5a1ccd793422924f699b805dcbcb1
control,r4,classic,172012,0,9,0.0,0,400,0,0.3562927246093749,1.2998580932617188,c1c5a12a640b320d9f97cd1b371f47f347533ad7e77df4e2c390a373d05dc10e,True,0.1581192016601562,0.5571842193603516,c1c5a12a640b320d9f97cd1b371f47f347533ad7e77df4e2c390a373d05dc10e
control,r4,classic,172013,1,9,0.1111111111111111,0,400,0,0.5541563034057614,2.889871597290039,a5218f15495f8cea4b7ff82cf0ae30cccf506aa7069366a0f794b8606041c167,True,0.1719951629638671,0.46062469482421875,a5218f15495f8cea4b7ff82cf0ae30cccf506aa7069366a0f794b8606041c167
control,r4,classic,172014,0,9,0.0,0,400,0,0.3458380699157707,2.2258758544921875,357de662b842362c65e0e9691fb72644314e1bcdc675dc24747864dba0d13336,True,0.141143798828125,0.3299713134765625,357de662b842362c65e0e9691fb72644314e1bcdc675dc24747864dba0d13336
control,r4,classic,172015,1,9,0.1111111111111111,0,400,0,0.9436011314392075,5.220890045166016,cac5468bf140a23a08a6df134f9a7f66347cae618f35649a17e1486fa6e66f45,True,0.1362681388854977,0.32782554626464844,cac5468bf140a23a08a6df134f9a7f66347cae618f35649a17e1486fa6e66f45
control,r4,classic,172016,0,9,0.0,0,400,0,0.6027460098266602,2.312898635864258,c3b9e35d19bb65e736946b46364585fa8e07bbc3ded18684a66dbd1cb7bc7eaa,True,0.15006065368652335,0.37384033203125,c3b9e35d19bb65e736946b46364585fa8e07bbc3ded18684a66dbd1cb7bc7eaa
control,r4,classic,172017,0,9,0.0,0,400,0,0.4060745239257812,0.8027553558349609,152b01f97d394ea81dfd159c5357093b7877653acfd65e4469ab08ac5b85ed55,True,0.1829147338867187,0.4181861877441406,152b01f97d394ea81dfd159c5357093b7877653acfd65e4469ab08ac5b85ed55
control,r4,classic,172018,3,9,0.3333333333333333,0,400,0,0.5247712135314933,2.9342174530029297,5dba5ab5fada13886e180efe6e6bbb3065e804cc79ffaecc03dd83aa30c0af26,True,0.1742362976074217,0.6570816040039062,5dba5ab5fada13886e180efe6e6bbb3065e804cc79ffaecc03dd83aa30c0af26
control,r4,classic,172019,2,9,0.2222222222222222,0,400,0,0.3122806549072264,0.9090900421142578,59c29161d64a44a5b35b2176a68ae0c1be10deb19b9c066dd1f204c7f162e63d,True,0.19102096557617182,1.6701221466064453,59c29161d64a44a5b35b2176a68ae0c1be10deb19b9c066dd1f204c7f162e63d
control,r4,classic,172020,0,9,0.0,0,400,0,0.7541418075561521,2.5131702423095703,270d8c9df19707b780503a45622cd02b97fc33c033c1a25876f57d475506c96d,True,0.1460075378417968,0.5161762237548828,270d8c9df19707b780503a45622cd02b97fc33c033c1a25876f57d475506c96d
control,r4,classic,172021,0,9,0.0,0,400,0,0.5796670913696285,2.341032028198242,2e2620984e022bdf6a109410d64d926c7b1710be85b645cbb3efbd6c7d7da44c,True,0.14516115188598613,0.4909038543701172,2e2620984e022bdf6a109410d64d926c7b1710be85b645cbb3efbd6c7d7da44c
control,r4,classic,172022,0,9,0.0,0,400,0,0.4396677017211914,1.667022705078125,6b7fe8cde967d3d8c97bb3c0fd686f2828cd660cbb31fc5622fceb5f9baf5787,True,0.16165971755981445,0.885009765625,6b7fe8cde967d3d8c97bb3c0fd686f2828cd660cbb31fc5622fceb5f9baf5787
control,r4,classic,172023,0,9,0.0,0,400,0,0.6862044334411617,1.8930435180664062,3befce7582aa4a1d7d341d33d562c83589e5b7ed893f423d51b1deda23978126,True,0.16881227493286133,0.47087669372558594,3befce7582aa4a1d7d341d33d562c83589e5b7ed893f423d51b1deda23978126
control,r4,classic,172024,1,9,0.1111111111111111,0,400,0,0.830090045928955,3.902912139892578,78ee000b00e2d2ef6488fa4351e2215c3f093a1257be4792948a5c94be1c9d6a,True,0.1870274543762206,0.3809928894042969,78ee000b00e2d2ef6488fa4351e2215c3f093a1257be4792948a5c94be1c9d6a
control,r4,classic,172025,3,9,0.3333333333333333,0,400,0,0.8771538734436033,2.2127628326416016,99c229d4104dda73b73c64f2c1f526fd2d8c9393461ff39e8cdcc29d9b984a7d,True,0.1632094383239745,0.31280517578125,99c229d4104dda73b73c64f2c1f526fd2d8c9393461ff39e8cdcc29d9b984a7d
control,r4,classic,172026,1,9,0.1111111111111111,0,400,0,0.5143761634826657,5.042076110839844,0bd4c6be6fb0ad06aa2dceaf6f5ed33991222557336d91dec59f9cb6a4b464e4,True,0.18259286880493125,0.41604042053222656,0bd4c6be6fb0ad06aa2dceaf6f5ed33991222557336d91dec59f9cb6a4b464e4
control,r4,classic,172027,1,9,0.1111111111111111,0,400,0,0.7682561874389645,4.643917083740234,2ecfe3b9016f22256d4f24c173535aa24b975ef3e985f89174f86f30e3806f7f,True,0.1961827278137205,0.43201446533203125,2ecfe3b9016f22256d4f24c173535aa24b975ef3e985f89174f86f30e3806f7f
control,r4,classic,172028,2,9,0.2222222222222222,0,400,0,0.6826639175415006,3.5037994384765625,75dcb1d2262c0e9a70df53810de95d579220eac5e6edddc7473f58daaf8ee1eb,True,0.15311241149902338,0.4630088806152344,75dcb1d2262c0e9a70df53810de95d579220eac5e6edddc7473f58daaf8ee1eb
control,r4,classic,172029,0,9,0.0,0,400,0,0.4116296768188471,1.161813735961914,e7f6afc7d8a1ce539944aebc0404ca827d5ca3b3fd9c7c9b180fc676a6043b1d,True,0.186014175415039,0.6642341613769531,e7f6afc7d8a1ce539944aebc0404ca827d5ca3b3fd9c7c9b180fc676a6043b1d
control,r4,classic,172030,1,9,0.1111111111111111,0,400,0,0.6325006484985347,1.89208984375,d14533334daf342ad0edceeeb057f8fbf301d6448351ac09d41f5e6eafef3b11,True,0.18409490585327146,0.3371238708496094,d14533334daf342ad0edceeeb057f8fbf301d6448351ac09d41f5e6eafef3b11
control,r4,classic,172031,0,9,0.0,0,400,0,0.24639368057250946,0.8139610290527344,b5f574550dcce3bf31490237a9f7e7cd18b73896de75e79725eff666da28e5df,True,0.1519799232482909,0.5240440368652344,b5f574550dcce3bf31490237a9f7e7cd18b73896de75e79725eff666da28e5df
control,r4,classic,172032,0,9,0.0,0,400,0,0.6110668182373047,2.8960704803466797,2967c6b9ab2a7420caedbc94a182b29fc0969ebf65178cba7876dd5c729114ef,True,0.15306472778320312,0.4668235778808594,2967c6b9ab2a7420caedbc94a182b29fc0969ebf65178cba7876dd5c729114ef
control,r4,classic,172033,0,9,0.0,0,400,0,0.6724953651428219,4.381895065307617,2659b60e11c03baf2dc0915fb2ace1f92677d4a2b332cf2cf5f6ee61957c9eee,True,0.25916099548339844,0.7643699645996094,2659b60e11c03baf2dc0915fb2ace1f92677d4a2b332cf2cf5f6ee61957c9eee
