treatment,replica,scenario,world_seed,agent_seed,collection_fraction,opponents_eliminated,self_kills,score,invalid_actions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match
candidate,r1,peaceful,204113,304113,0.3333333333333333,0,0,3,6,1.0454893112182613,6.851673126220703,7e510510ac277b932e1e3541fe0b96e529287153a955aa5180cde3c7ad62343e,True
candidate,r1,peaceful,204114,304114,0.4444444444444444,0,0,4,11,0.783586502075195,3.941059112548828,2d37a5fe0062658eae977090381fa6ec9a94b192f3f0e39b9ace95bc0f431840,True
candidate,r1,peaceful,204115,304115,0.5555555555555556,0,0,5,11,1.285266876220702,5.908966064453125,0d949af00d7eb3c7a913a849796756d9cbdd8bc15347b64bb44727347f20145e,True
candidate,r1,peaceful,204116,304116,0.4444444444444444,0,0,4,1,1.1946439743041977,3.4029483795166016,421875f2561cbd76a5d6803e85c8997f014e7d5f8f97ea4fc70b1eaaf71e3194,True
candidate,r1,peaceful,204117,304117,0.5555555555555556,1,0,10,3,1.5521645545959462,5.175113677978516,4b8a2a4d4e3c790ff7372877b0c6e8bd477adbb446cadf61a34d7e773338b675,False
candidate,r1,peaceful,204118,304118,0.5555555555555556,0,0,5,4,1.2972950935363767,4.930973052978516,380dafa9154f0e09423fa0b174431282f1fbad2919ef9f422524dcc6e7ebd78d,True
candidate,r1,peaceful,204119,304119,0.3333333333333333,0,0,3,5,1.1589169502258285,6.01506233215332,fe514dabd872549a14949bed397dcc7c636276218d95788957f31865ac98e2af,True
candidate,r1,peaceful,204120,304120,0.5555555555555556,1,0,10,1,1.2230634689331044,3.506898880004883,613e7bed10548598e3769354e8855a30fea0a3af0f2f2a4b9d89f63339f4c035,False
candidate,r1,coincollector,204201,304201,0.2222222222222222,0,0,2,14,1.4959335327148438,4.600048065185547,eb1e42b0bd0d33ecd9ae93b3edb112057e18ce48976903587b19bb7be054dc9f,False
candidate,r1,coincollector,204202,304202,0.3333333333333333,0,0,3,17,1.510500907897945,25.511980056762695,31d24552aa56537114c6370b7e75c5214bd0f649215f6d91da8eea55f0367350,True
candidate,r1,coincollector,204203,304203,0.3333333333333333,0,0,3,48,1.96156501770019,4.568815231323242,cf2b0559a6b65eaf6621ec56875a60343ff40d44e1441f86d1205a17594ca934,False
candidate,r1,coincollector,204204,304204,0.2222222222222222,1,0,7,25,0.719034671783447,2.668142318725586,171cdf6348f585b3b6fa7447cffd36ca627fe64de01517122e93a949e4e39565,False
candidate,r1,coincollector,204205,304205,0.1111111111111111,0,0,1,14,0.4749774932861328,0.5822181701660156,e83ee6cd3eca7e2c58a30ff4519a881311e201b5ea5a2033cf4b7f715a6cfa73,False
candidate,r1,coincollector,204206,304206,0.2222222222222222,0,0,2,25,0.9193658828735347,1.4069080352783203,d7806410275cdd4952a763ab1a00952415bce9b096a58314f852e4a91cb99a15,False
candidate,r1,coincollector,204207,304207,0.1111111111111111,0,1,1,6,0.3260374069213867,0.48613548278808594,6c2726d7366a51f6c36ec56250783c3be7dae83fedee3f0de10657f32ce804e4,False
candidate,r1,coincollector,204208,304208,0.6666666666666666,0,0,6,4,0.37913322448730463,1.3318061828613281,7c7e74a8243786296faa08461e1ca6093dba2afa71b8e6ad3a0a331674eb52cd,False
candidate,r1,coincollector,204209,304209,0.4444444444444444,0,1,4,10,0.3178119659423828,0.6768703460693359,43719a5c78849c6b679c5eab138028dd00c0797934e00171124677255afe9b01,False
candidate,r1,coincollector,204210,304210,0.0,0,0,0,3,0.3062009811401363,0.7789134979248047,9c8ca712120b05d9119ebe09cc73b4b53669a596dbd8eeba42aa7acc98655b36,False
candidate,r1,coincollector,204211,304211,0.0,0,0,0,24,1.3037443161010742,1.425027847290039,c43e2cad95739a84524be982f7173b5810b0ff5b14392733805bb91c0621064b,False
candidate,r1,coincollector,204212,304212,0.3333333333333333,0,1,3,5,0.318765640258789,0.4029273986816406,d9aa9419c0dd0570064120f33db71dc838a195d5b78b61e07bc8976c17688428,False
candidate,r1,coincollector,204213,304213,0.3333333333333333,0,0,3,9,0.5062580108642577,0.8141994476318359,06458cade186c7ef1bb4d20eb84eeb05fcdb221b299c521d3d9b4554576d7c32,False
candidate,r1,coincollector,204214,304214,0.3333333333333333,0,0,3,26,0.5067825317382812,0.6320476531982422,689d9936218416bab53db76f0a1f0fc6fcd04ef6507dffc961475bcaa7ad6202,False
candidate,r1,coincollector,204215,304215,0.6666666666666666,0,0,6,9,0.4132390022277829,0.5741119384765625,789f1a9c8d7a667e08016db99a8984d2293f40146eb212f930e4b7b21bef5264,False
candidate,r1,coincollector,204216,304216,0.1111111111111111,0,0,1,29,0.6649971008300781,0.9799003601074219,63cf1c8f07354067da9eeb7b87a78f0992bf4aeac74ae6ba2b39a2c6427401f5,False
candidate,r1,coincollector,204217,304217,0.4444444444444444,0,0,4,8,0.3479599952697753,0.926971435546875,79acf32c29232352718bcf1b0d909a76e60105ee48f139e557d2a8159cfb94cd,False
candidate,r1,coincollector,204218,304218,0.3333333333333333,0,0,3,33,0.5221843719482422,0.9257793426513672,9ab45542c6d5a2652b40bec3aeabb65ad68aeca33ecf8f63354cd99f117a49ca,False
candidate,r1,coincollector,204219,304219,0.0,0,1,0,3,0.3489851951599121,0.7293224334716797,f0c81089c86d5d7cb1497e711b1f28b079f2e8805161d7f6fbccaeef84b813c4,False
candidate,r1,coincollector,204220,304220,0.5555555555555556,0,0,5,32,0.7328391075134261,1.3768672943115234,f2773a3560bb11fd0a6649196c3e2f93157011e5186fe292f9acb95fb81e0d67,False
candidate,r1,classic,204301,304301,0.3333333333333333,0,0,3,3,0.4700183868408185,1.1661052703857422,197cb1e4158810564298a15733b4da15df8b87fbcd4fa19a66fac132a4796976,True
candidate,r1,classic,204302,304302,0.5555555555555556,0,0,5,2,0.8331775665283193,2.3682117462158203,91d83279cd8b6463db0d2496ece1d1cc0b2b617a853e343f750012a4c9958d5b,True
candidate,r1,classic,204303,304303,0.2222222222222222,0,0,2,21,0.5809664726257316,1.744985580444336,0475582313ee17f368b81f7d9f35f9fcf836744e2a293dd3acff8a5672f59733,True
candidate,r1,classic,204304,304304,0.1111111111111111,0,0,1,3,0.9235143661499018,19.989967346191406,571de21313be3b5d8f0c075275aca73adbe622fbca62be75faa6c60debb59024,True
candidate,r1,classic,204305,304305,0.3333333333333333,0,0,3,4,1.2100696563720694,3.2749176025390625,1a8cd9e0347b5366f8e1602db0bdbf5e396ee6bab0205e6bf502741f804dadd5,True
candidate,r1,classic,204306,304306,0.3333333333333333,0,0,3,2,1.3097286224365228,4.464149475097656,e0ccca856412e7d03a2891264f05d17b947f9810e85a9c2062540130f0bb1a95,True
candidate,r1,classic,204307,304307,0.0,0,0,0,47,0.2758622169494629,0.8640289306640625,d4229fc057a6668c18f6cfe771c29d2980bc7f79f3457a5c3f97463528801ecf,True
candidate,r1,classic,204308,304308,0.7777777777777778,0,0,7,4,1.049923896789549,1.8842220306396484,c3591454fe91d0e23d03e32cd795ab03ee60223ddf1102cb6fb9eea69410a082,True
candidate,r1,classic,204309,304309,0.1111111111111111,0,0,1,1,0.29222965240478477,0.9331703186035156,f221254b624040717668539b223f4157437b9a9a150634297137a85f768671bc,True
