model,pass,world_seed,initially_available_coins,evaluation_git_commit,evaluation_duration_seconds,schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations
run-02,primary,31013,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.6558539000106975,1,1,DagobertDuckDQN,evaluation,133,133,50,50,0,133,0.0,True,survived,34,37,33,29,0,0,0,0.2269744873046875,0.49095153808593717,1.3670921325683594,,,,,,,,,
run-02,primary,31014,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.179135900005349,1,1,DagobertDuckDQN,evaluation,156,156,50,50,0,156,0.0,True,survived,39,32,39,46,0,0,0,0.2149343490600586,0.5205869674682617,0.9570121765136719,,,,,,,,,
run-02,primary,31015,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.344626400008565,1,1,DagobertDuckDQN,evaluation,113,113,50,50,1,113,0.008849557522123894,True,survived,29,34,30,20,0,0,0,0.23436546325683594,0.4485607147216796,1.6558170318603516,,,,,,,,,
run-02,primary,31016,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.120327599986922,1,1,DagobertDuckDQN,evaluation,134,134,50,50,1,134,0.007462686567164179,True,survived,38,30,27,39,0,0,0,0.2167224884033203,0.4063606262207029,1.2943744659423828,,,,,,,,,
run-02,primary,31017,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.217557100011618,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,35,28,35,41,0,0,0,0.2231597900390625,0.44107437133789046,1.2021064758300781,,,,,,,,,
run-02,primary,31018,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.324999899996328,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,36,36,35,22,0,0,0,0.2224445343017578,0.5065917968749999,2.786397933959961,,,,,,,,,
run-02,primary,31019,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.578472400011378,1,1,DagobertDuckDQN,evaluation,132,132,50,50,0,132,0.0,True,survived,26,38,30,37,1,0,0,0.2936124801635742,0.5364775657653807,1.8227100372314453,,,,,,,,,
run-02,primary,31020,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,5.087464099997305,1,1,DagobertDuckDQN,evaluation,137,137,50,50,0,137,0.0,True,survived,35,28,46,28,0,0,0,0.25391578674316406,0.44779777526855447,1.3141632080078125,,,,,,,,,
run-02,primary,31021,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.4559469999949215,1,1,DagobertDuckDQN,evaluation,124,124,50,50,0,124,0.0,True,survived,27,41,27,29,0,0,0,0.23639202117919922,0.4907965660095213,1.0857582092285156,,,,,,,,,
run-02,primary,31022,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.9562032999965595,1,1,DagobertDuckDQN,evaluation,109,109,50,50,0,109,0.0,True,survived,26,34,28,21,0,0,0,0.2701282501220703,0.4989147186279296,1.2598037719726562,,,,,,,,,
run-02,primary,31023,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.580709099987871,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,33,42,34,32,0,0,0,0.22411346435546875,0.47707557678222656,1.115560531616211,,,,,,,,,
run-02,primary,31024,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,5.031627799995476,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,31,39,32,29,0,0,0,0.3361701965332031,0.7027387619018555,2.094745635986328,,,,,,,,,
run-02,primary,31025,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.306059800001094,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,38,32,29,32,0,0,0,0.21839141845703125,0.4646778106689453,1.2264251708984375,,,,,,,,,
run-02,primary,31026,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.553850800002692,1,1,DagobertDuckDQN,evaluation,116,116,50,50,1,116,0.008620689655172414,True,survived,25,30,32,29,0,0,0,0.2301931381225586,0.5216002464294434,1.0950565338134766,,,,,,,,,
run-02,primary,31027,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.170340699987719,1,1,DagobertDuckDQN,evaluation,131,131,50,50,1,131,0.007633587786259542,True,survived,25,34,39,33,0,0,0,0.21314620971679688,0.4913806915283203,1.1525154113769531,,,,,,,,,
run-02,primary,31028,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.190843999997014,1,1,DagobertDuckDQN,evaluation,120,120,50,50,0,120,0.0,True,survived,31,28,29,32,0,0,0,0.21851062774658203,0.4215955734252929,1.0905265808105469,,,,,,,,,
run-02,primary,31029,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.139049200006411,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,34,42,35,30,0,0,0,0.2181529998779297,0.5078315734863281,1.1970996856689453,,,,,,,,,
run-02,primary,31030,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.46461320000526,1,1,DagobertDuckDQN,evaluation,400,400,43,43,0,400,0.0,True,step_limit,36,171,22,171,0,0,0,0.23603439331054688,0.471878051757812,1.0614395141601562,,,,,,,,,
run-02,primary,31031,50,573443ad38dc7c12030c84b75be75d5d6f8ac93e,4.242934800000512,1,1,DagobertDuckDQN,evaluation,127,127,50,50,0,127,0.0,True,survived,22,36,36,33,0,0,0,0.22935867309570312,0.6075143814086912,1.5406608581542969,,,,,,,,,
run-02,primary,31032,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.585979199997382,1,1,DagobertDuckDQN,evaluation,125,125,50,50,0,125,0.0,True,survived,32,28,32,33,0,0,0,0.22101402282714844,0.5301475524902342,1.4476776123046875,,,,,,,,,
run-02,primary,31033,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.2583715000073425,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,34,40,30,27,0,0,0,0.244140625,0.44167041778564453,0.9641647338867188,,,,,,,,,
run-02,primary,31034,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.296564799995394,1,1,DagobertDuckDQN,evaluation,117,117,50,50,0,117,0.0,True,survived,20,32,34,31,0,0,0,0.2105236053466797,0.4785060882568359,1.7592906951904297,,,,,,,,,
run-02,primary,31035,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.755491000003531,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,34,43,34,30,0,0,0,0.2067089080810547,0.3910064697265625,0.9944438934326172,,,,,,,,,
run-02,primary,31036,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.218095199990785,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,32,37,37,33,0,0,0,0.21266937255859375,0.4168987274169922,1.283407211303711,,,,,,,,,
run-02,primary,31037,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.288850199998706,1,1,DagobertDuckDQN,evaluation,143,143,50,50,1,143,0.006993006993006993,True,survived,39,39,27,38,0,0,0,0.22029876708984375,0.46932697296142595,1.1570453643798828,,,,,,,,,
run-02,primary,31038,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.39700179999636,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,40,39,26,26,0,0,0,0.2162456512451172,0.42629241943359375,1.5299320220947266,,,,,,,,,
run-02,primary,31039,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.392080900011933,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,25,39,39,26,0,0,0,0.21004676818847656,0.4336833953857422,1.4519691467285156,,,,,,,,,
run-02,primary,31040,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.197907599998871,1,1,DagobertDuckDQN,evaluation,136,136,50,50,0,136,0.0,True,survived,30,31,42,33,0,0,0,0.21338462829589844,0.4876852035522461,0.9982585906982422,,,,,,,,,
run-02,repeat,31001,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.20516489999136,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,36,34,23,36,0,0,0,0.22029876708984375,0.4472255706787109,1.247406005859375,,,,,,,,,
run-02,repeat,31002,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.029043899994576,1,1,DagobertDuckDQN,evaluation,137,137,50,50,0,137,0.0,True,survived,34,28,34,41,0,0,0,0.29015541076660156,0.5627155303955077,2.019166946411133,,,,,,,,,
run-02,repeat,31003,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.8924344000115525,1,1,DagobertDuckDQN,evaluation,133,133,50,50,0,133,0.0,True,survived,29,30,43,30,1,0,0,0.20766258239746094,0.46801567077636713,1.352548599243164,,,,,,,,,
run-02,repeat,31004,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.502027199996519,1,1,DagobertDuckDQN,evaluation,129,129,50,50,1,129,0.007751937984496124,True,survived,27,33,25,44,0,0,0,0.21696090698242188,0.4868984222412108,1.1508464813232422,,,,,,,,,
run-02,repeat,31005,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.325195700002951,1,1,DagobertDuckDQN,evaluation,128,128,50,50,0,128,0.0,True,survived,30,34,20,44,0,0,0,0.2238750457763672,0.5001902580261228,2.130746841430664,,,,,,,,,
run-02,repeat,31006,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.791577999989386,1,1,DagobertDuckDQN,evaluation,126,126,50,50,0,126,0.0,True,survived,30,26,30,40,0,0,0,0.2434253692626953,0.5251169204711914,2.004861831665039,,,,,,,,,
run-02,repeat,31007,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.9671134000091115,1,1,DagobertDuckDQN,evaluation,117,117,50,50,0,117,0.0,True,survived,33,35,28,21,0,0,0,0.2589225769042969,0.6675243377685542,1.4204978942871094,,,,,,,,,
run-02,repeat,31008,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.923900499998126,1,1,DagobertDuckDQN,evaluation,127,127,50,50,0,127,0.0,True,survived,32,32,40,23,0,0,0,0.2143383026123047,0.42359828948974604,1.1234283447265625,,,,,,,,,
run-02,repeat,31009,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.217606599995634,1,1,DagobertDuckDQN,evaluation,122,122,50,50,0,122,0.0,True,survived,27,34,35,26,0,0,0,0.21326541900634766,0.37456750869750965,2.2988319396972656,,,,,,,,,
run-02,repeat,31010,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.321477299992694,1,1,DagobertDuckDQN,evaluation,140,140,50,50,1,140,0.007142857142857143,True,survived,34,34,34,38,0,0,0,0.2124309539794922,0.4532337188720695,1.7588138580322266,,,,,,,,,
run-02,repeat,31011,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.374936399995931,1,1,DagobertDuckDQN,evaluation,133,133,50,50,1,133,0.007518796992481203,True,survived,22,31,36,44,0,0,0,0.209808349609375,0.4485607147216796,1.1229515075683594,,,,,,,,,
run-02,repeat,31012,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.649306200008141,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,33,38,44,24,0,0,0,0.2162456512451172,0.5207300186157223,1.2941360473632812,,,,,,,,,
run-02,repeat,31013,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.428908299989416,1,1,DagobertDuckDQN,evaluation,133,133,50,50,0,133,0.0,True,survived,34,37,33,29,0,0,0,0.2460479736328125,0.49948692321777305,0.9973049163818359,,,,,,,,,
run-02,repeat,31014,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.563274900006945,1,1,DagobertDuckDQN,evaluation,156,156,50,50,0,156,0.0,True,survived,39,32,39,46,0,0,0,0.2186298370361328,0.3911256790161133,1.5208721160888672,,,,,,,,,
run-02,repeat,31015,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.512743999992381,1,1,DagobertDuckDQN,evaluation,113,113,50,50,1,113,0.008849557522123894,True,survived,29,34,30,20,0,0,0,0.21600723266601562,0.4312038421630859,0.9398460388183594,,,,,,,,,
run-02,repeat,31016,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.388325000007171,1,1,DagobertDuckDQN,evaluation,134,134,50,50,1,134,0.007462686567164179,True,survived,38,30,27,39,0,0,0,0.2105236053466797,0.4216432571411133,1.1203289031982422,,,,,,,,,
run-02,repeat,31017,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.413214699990931,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,35,28,35,41,0,0,0,0.21338462829589844,0.4269361495971676,1.4448165893554688,,,,,,,,,
run-02,repeat,31018,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.381495900001028,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,36,36,35,22,0,0,0,0.2090930938720703,0.46405792236328086,1.9562244415283203,,,,,,,,,
run-02,repeat,31019,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.658946299998206,1,1,DagobertDuckDQN,evaluation,132,132,50,50,0,132,0.0,True,survived,26,38,30,37,1,0,0,0.2168416976928711,0.4790186882019038,0.995635986328125,,,,,,,,,
run-02,repeat,31020,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.637047899988829,1,1,DagobertDuckDQN,evaluation,137,137,50,50,0,137,0.0,True,survived,35,28,46,28,0,0,0,0.2338886260986328,0.4750728607177731,2.1257400512695312,,,,,,,,,
run-02,repeat,31021,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.313669800001662,1,1,DagobertDuckDQN,evaluation,124,124,50,50,0,124,0.0,True,survived,27,41,27,29,0,0,0,0.21386146545410156,0.47986507415771484,2.079486846923828,,,,,,,,,
run-02,repeat,31022,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.669975900003919,1,1,DagobertDuckDQN,evaluation,109,109,50,50,0,109,0.0,True,survived,26,34,28,21,0,0,0,0.2162456512451172,0.47454833984374994,1.4874935150146484,,,,,,,,,
run-02,repeat,31023,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.4700631000014255,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,33,42,34,32,0,0,0,0.2124309539794922,0.476837158203125,1.5697479248046875,,,,,,,,,
run-02,repeat,31024,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.478697099999408,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,31,39,32,29,0,0,0,0.2205371856689453,0.5611181259155273,1.0344982147216797,,,,,,,,,
run-02,repeat,31025,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.5399711999925785,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,38,32,29,32,0,0,0,0.20766258239746094,0.5006790161132812,1.3012886047363281,,,,,,,,,
run-02,repeat,31026,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.387306200005696,1,1,DagobertDuckDQN,evaluation,116,116,50,50,1,116,0.008620689655172414,True,survived,25,30,32,29,0,0,0,0.22101402282714844,0.5170106887817383,1.3718605041503906,,,,,,,,,
run-02,repeat,31027,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.105351799997152,1,1,DagobertDuckDQN,evaluation,131,131,50,50,1,131,0.007633587786259542,True,survived,25,34,39,33,0,0,0,0.2155303955078125,0.5780458450317383,1.5604496002197266,,,,,,,,,
run-02,repeat,31028,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.554530499997782,1,1,DagobertDuckDQN,evaluation,120,120,50,50,0,120,0.0,True,survived,31,28,29,32,0,0,0,0.2269744873046875,0.46057701110839827,1.0960102081298828,,,,,,,,,
run-02,repeat,31029,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.550738800011459,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,34,42,35,30,0,0,0,0.22602081298828125,0.5323886871337891,1.1143684387207031,,,,,,,,,
run-02,repeat,31030,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.659152299995185,1,1,DagobertDuckDQN,evaluation,400,400,43,43,0,400,0.0,True,step_limit,36,171,22,171,0,0,0,0.20503997802734375,0.45504570007324185,1.9176006317138672,,,,,,,,,
run-02,repeat,31031,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.721445399991353,1,1,DagobertDuckDQN,evaluation,127,127,50,50,0,127,0.0,True,survived,22,36,36,33,0,0,0,0.2288818359375,0.5399227142333982,1.3184547424316406,,,,,,,,,
run-02,repeat,31032,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.169668599992292,1,1,DagobertDuckDQN,evaluation,125,125,50,50,0,125,0.0,True,survived,32,28,32,33,0,0,0,0.2276897430419922,0.5436897277832031,1.2967586517333984,,,,,,,,,
run-02,repeat,31033,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.996331400005147,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,34,40,30,27,0,0,0,0.21910667419433594,0.4138946533203125,1.325368881225586,,,,,,,,,
run-02,repeat,31034,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.446106899995357,1,1,DagobertDuckDQN,evaluation,117,117,50,50,0,117,0.0,True,survived,20,32,34,31,0,0,0,0.23436546325683594,0.48141479492187494,0.9894371032714844,,,,,,,,,
run-02,repeat,31035,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.692905999996583,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,34,43,34,30,0,0,0,0.2167224884033203,0.5283355712890625,1.422882080078125,,,,,,,,,
run-02,repeat,31036,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.5258851000107825,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,32,37,37,33,0,0,0,0.2269744873046875,0.4373788833618163,1.2955665588378906,,,,,,,,,
run-02,repeat,31037,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.888227099989308,1,1,DagobertDuckDQN,evaluation,143,143,50,50,1,143,0.006993006993006993,True,survived,39,39,27,38,0,0,0,0.21958351135253906,0.47047138214111334,1.3339519500732422,,,,,,,,,
run-02,repeat,31038,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.173602400012896,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,40,39,26,26,0,0,0,0.3752708435058594,2.369999885559082,7.3375701904296875,,,,,,,,,
run-02,repeat,31039,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.694466599990847,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,25,39,39,26,0,0,0,0.2129077911376953,0.4961967468261714,1.279592514038086,,,,,,,,,
run-02,repeat,31040,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.364860100002261,1,1,DagobertDuckDQN,evaluation,136,136,50,50,0,136,0.0,True,survived,30,31,42,33,0,0,0,0.2300739288330078,0.5222558975219727,1.9068717956542969,,,,,,,,,
run-03,primary,31001,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.070065099993371,1,1,DagobertDuckDQN,evaluation,400,400,43,43,0,400,0.0,True,step_limit,28,172,28,172,0,0,0,0.20635128021240234,0.3961920738220211,1.70135498046875,,,,,,,,,
run-03,primary,31002,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.7374620999908075,1,1,DagobertDuckDQN,evaluation,400,400,26,26,0,400,0.0,True,step_limit,16,13,10,22,339,0,0,0.20611286163330078,0.4167318344116207,1.3244152069091797,,,,,,,,,
run-03,primary,31003,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.663569500000449,1,1,DagobertDuckDQN,evaluation,400,400,21,21,0,400,0.0,True,step_limit,13,16,13,3,355,0,0,0.22673606872558594,0.48935413360595587,2.6662349700927734,,,,,,,,,
run-03,primary,31004,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.473531899988302,1,1,DagobertDuckDQN,evaluation,400,400,2,2,1,400,0.0025,True,step_limit,0,199,1,200,0,0,0,0.2943277359008789,0.7401823997497557,1.5714168548583984,,,,,,,,,
run-03,primary,31005,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.859814600000391,1,1,DagobertDuckDQN,evaluation,400,400,25,25,0,400,0.0,True,step_limit,15,7,15,21,342,0,0,0.21207332611083984,0.4725098609924315,1.3370513916015625,,,,,,,,,
run-03,primary,31006,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.8600120000046445,1,1,DagobertDuckDQN,evaluation,400,400,42,42,0,400,0.0,True,step_limit,165,26,179,30,0,0,0,0.2104043960571289,0.46029090881347645,1.1403560638427734,,,,,,,,,
run-03,primary,31007,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.360986999992747,1,1,DagobertDuckDQN,evaluation,400,400,42,42,0,400,0.0,True,step_limit,179,22,179,20,0,0,0,0.21457672119140625,0.4564642906188957,4.078865051269531,,,,,,,,,
run-03,primary,31008,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.87481549999211,1,1,DagobertDuckDQN,evaluation,400,400,47,47,0,400,0.0,True,step_limit,18,34,32,34,282,0,0,0.21183490753173828,0.44913291931152305,1.2438297271728516,,,,,,,,,
run-03,primary,31009,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.497191200003726,1,1,DagobertDuckDQN,evaluation,400,400,9,9,0,400,0.0,True,step_limit,0,3,14,3,380,0,0,0.25212764739990234,0.6782531738281231,5.909919738769531,,,,,,,,,
run-03,primary,31010,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.941103999997722,1,1,DagobertDuckDQN,evaluation,400,400,13,13,0,400,0.0,True,step_limit,0,2,12,5,381,0,0,0.22280216217041016,0.4421591758728026,1.6252994537353516,,,,,,,,,
run-03,primary,31011,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.884006000007503,1,1,DagobertDuckDQN,evaluation,400,400,9,9,0,400,0.0,True,step_limit,2,4,6,5,383,0,0,0.22864341735839844,0.5520462989807119,2.4271011352539062,,,,,,,,,
run-03,primary,31012,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.017467700003181,1,1,DagobertDuckDQN,evaluation,400,400,42,42,0,400,0.0,True,step_limit,171,25,185,19,0,0,0,0.24008750915527344,0.6122350692749019,3.16619873046875,,,,,,,,,
run-03,primary,31013,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.770415100007085,1,1,DagobertDuckDQN,evaluation,400,400,9,9,0,400,0.0,True,step_limit,6,4,6,4,380,0,0,0.26929378509521484,0.6665825843811033,1.4002323150634766,,,,,,,,,
run-03,primary,31014,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,10.852430200000526,1,1,DagobertDuckDQN,evaluation,400,400,21,21,0,400,0.0,True,step_limit,192,11,186,11,0,0,0,0.9881258010864258,4.394376277923575,17.426490783691406,,,,,,,,,
run-03,primary,31015,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,12.252286100003403,1,1,DagobertDuckDQN,evaluation,400,400,49,49,1,400,0.0025,True,step_limit,184,27,176,13,0,0,0,0.30922889709472656,0.9791851043701165,4.352807998657227,,,,,,,,,
run-03,primary,31016,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.655026300009922,1,1,DagobertDuckDQN,evaluation,400,400,36,36,1,400,0.0025,True,step_limit,21,17,18,28,316,0,0,0.22554397583007812,0.5318045616149899,1.1568069458007812,,,,,,,,,
run-03,primary,31017,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,9.105004199998803,1,1,DagobertDuckDQN,evaluation,400,400,18,18,0,400,0.0,True,step_limit,189,6,191,14,0,0,0,0.3590583801269531,1.3177514076232903,11.385917663574219,,,,,,,,,
run-03,primary,31018,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.962462499999674,1,1,DagobertDuckDQN,evaluation,400,400,1,1,0,400,0.0,True,step_limit,1,0,1,0,398,0,0,0.22172927856445312,0.4924654960632323,1.558542251586914,,,,,,,,,
run-03,primary,31019,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.006502600008389,1,1,DagobertDuckDQN,evaluation,400,400,45,45,0,400,0.0,True,step_limit,22,32,22,30,294,0,0,0.20503997802734375,0.44211149215698237,1.4688968658447266,,,,,,,,,
run-03,primary,31020,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.256030099990312,1,1,DagobertDuckDQN,evaluation,400,400,0,0,0,400,0.0,True,step_limit,0,0,0,0,400,0,0,0.2237558364868164,0.5151152610778801,2.868175506591797,,,,,,,,,
run-03,primary,31021,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.308384800009662,1,1,DagobertDuckDQN,evaluation,400,400,36,36,0,400,0.0,True,step_limit,26,27,12,17,318,0,0,0.2071857452392578,0.4904866218566894,1.7600059509277344,,,,,,,,,
run-03,primary,31022,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.148844800001825,1,1,DagobertDuckDQN,evaluation,400,400,14,14,0,400,0.0,True,step_limit,186,8,200,6,0,0,0,0.22280216217041016,0.4860162734985346,2.5212764739990234,,,,,,,,,
run-03,primary,31023,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.362340499996208,1,1,DagobertDuckDQN,evaluation,400,400,32,32,0,400,0.0,True,step_limit,174,29,182,15,0,0,0,0.21016597747802734,0.48617124557495095,1.5528202056884766,,,,,,,,,
run-03,primary,31024,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.467256900010398,1,1,DagobertDuckDQN,evaluation,400,400,35,35,0,400,0.0,True,step_limit,170,32,180,18,0,0,0,0.21600723266601562,0.41221380233764604,1.1982917785644531,,,,,,,,,
run-03,primary,31025,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.0005591999943135,1,1,DagobertDuckDQN,evaluation,400,400,37,37,0,400,0.0,True,step_limit,185,26,177,12,0,0,0,0.3364086151123047,1.2646436691284104,3.8917064666748047,,,,,,,,,
run-03,primary,31026,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,9.311123799998313,1,1,DagobertDuckDQN,evaluation,400,400,7,7,0,400,0.0,True,step_limit,1,2,5,7,385,0,0,0.2620220184326172,0.48452615737915034,2.5103092193603516,,,,,,,,,
run-03,primary,31027,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.947752699998091,1,1,DagobertDuckDQN,evaluation,400,400,22,22,0,400,0.0,True,step_limit,182,5,196,17,0,0,0,0.2084970474243164,0.4068732261657714,1.7888545989990234,,,,,,,,,
run-03,primary,31028,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.390428700004122,1,1,DagobertDuckDQN,evaluation,400,400,1,1,0,400,0.0,True,step_limit,0,200,0,200,0,0,0,0.21541118621826172,0.46528577804565396,1.4667510986328125,,,,,,,,,
run-03,primary,31029,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.409336400000029,1,1,DagobertDuckDQN,evaluation,400,400,3,3,0,400,0.0,True,step_limit,2,2,2,0,394,0,0,0.2300739288330078,0.4420876502990722,2.058267593383789,,,,,,,,,
