replica,scenario,world_seed,agent_seed,collection_fraction,opponents_eliminated,self_kills,score,survived,first_place,tied_first,placement,invalid_actions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match
r1,competitive,228211,328211,0.3333333333333333,0,0,3,True,0,0,3,24,1.3038873672485345,3.1120777130126953,e8bcf0af18238b0109b1a1453f584807af2eb61cd81cafd587c185e3f03bcd62,False
r1,competitive,228212,328212,0.0,0,1,0,False,0,0,4,8,1.5128612518310547,2.5599002838134766,ca702ae88f726d20ea50d604d39012c5659c36e4826b20ec25c4a86a032f8118,False
r1,competitive,228213,328213,0.2222222222222222,0,1,2,False,0,0,4,15,3.753018379211426,8.034944534301758,4d8206aed048beed40c4cd0218172cc3f9a882e7bba582fbedf977a9cefd6031,False
r1,competitive,228214,328214,0.1111111111111111,0,0,1,False,0,0,3,11,1.8925428390502927,2.9909610748291016,d3a04f0a837af575a70e30b134f1b1788880d4e59b76147fe7ba9a3834ae689b,False
r1,competitive,228215,328215,0.2222222222222222,0,1,2,False,0,0,3,3,1.013040542602539,1.1429786682128906,c12c3d8beaacca43020880ce6a3714cebb7a7c97d1b3c2bb20b20dfa6a0f7783,False
r1,competitive,228216,328216,0.1111111111111111,0,0,1,True,0,0,4,16,2.041137218475342,3.2770633697509766,72b2442d09aba038f863595de84cc3d85df8d45977a9010e7736d38254af165a,False
r1,competitive,228217,328217,0.2222222222222222,0,1,2,False,0,0,3,7,0.9160041809082031,1.1780261993408203,b1a6c9ed3e687c1f2a70b1fdb794deb5ba36152fb3ecf41056465f605f34fe71,False
r1,competitive,228218,328218,0.3333333333333333,0,1,3,False,0,1,1,4,0.6483554840087891,0.7979869842529297,6de012a661573bb8c62ee09d9ffd0f3b3cd73a68c9739ee29fee526f88dc5ed1,False
r1,competitive,228219,328219,0.4444444444444444,0,0,4,False,0,0,3,11,0.6663322448730472,1.7011165618896484,729afbef129ef55b0fa5768d300283cc3857eefa3432662e22d2bbc61a3f7023,False
r1,competitive,228220,328220,0.0,0,1,0,False,0,0,3,8,0.4977703094482423,0.6651878356933594,0354f95b94ca7c48e14ab4082f5b6b1380b8c55810893033e1acc3cddc55857d,False
r1,mixed,228601,328601,0.0,0,1,0,False,0,0,3,5,0.5408287048339844,0.5972385406494141,f2df5505a0f48f94b6b2e15bd0e2b383711e96bb22a23665806d21ab3bc5dc8f,False
r1,mixed,228602,328602,0.0,0,1,0,False,0,0,3,2,0.4814624786376953,0.5118846893310547,ec238cdb26bbf75e544968b0d1ce3c9074a5452e67429b929e6d147e45d316e0,False
r1,mixed,228603,328603,0.0,0,0,0,False,0,0,3,4,0.44019222259521446,0.6010532379150391,507c05c7a9051be270b6378d00cdd9596566d51c84899e4902a69f57cbbe218a,False
r1,mixed,228604,328604,0.2222222222222222,0,1,2,False,0,0,3,14,0.628590583801269,0.804901123046875,787c7079c4b0934674673c491e705456c32a128de4443f04f6f4e8a6ca935e68,False
r1,mixed,228605,328605,0.3333333333333333,0,0,3,True,0,0,2,22,0.550436973571777,0.7417201995849609,3bcae522fe9e716e1a0578b6bd9c414be6c6cecd38e56bc50eacb14e48f9e6a6,False
r1,mixed,228606,328606,0.1111111111111111,0,0,1,False,0,0,3,16,0.6711483001708984,1.1866092681884766,55af99375058f8089cd828e85b80c00f254d869a0bdb9b9ac186507eb6116a01,False
r1,mixed,228607,328607,0.0,0,1,0,False,0,0,3,2,0.40988922119140625,0.5559921264648438,1324fc2974dbfee742d3fcfd8747217dbb6b1b0712f61c69a8ee806d575d5f11,False
r1,mixed,228608,328608,0.1111111111111111,0,0,1,True,0,0,3,19,0.7561683654785155,1.6491413116455078,0087189bac1b7bd42453aa2dd023d423ab7cba4a1fca6ab88d01aa5faa43ce94,False
r1,mixed,228609,328609,0.3333333333333333,0,1,3,False,0,0,2,1,0.9325981140136718,1.1777877807617188,5861db9140a20e5ce59e61cf4512342a693d7cf4f3c74e53971e0ede886231cf,False
r1,mixed,228610,328610,0.4444444444444444,0,1,4,False,0,0,2,11,1.3500571250915527,3.1599998474121094,172b815c29c042bb181116d27ee1fe836d62b1601b22a099b9662732f4ebf475,False
r1,mixed,228611,328611,0.3333333333333333,0,0,3,True,0,0,3,11,2.020323276519775,3.4949779510498047,2c906e47cfe06577d3909264fe8a3857826487c0200cdd5dfac2d9470b7b3e5c,False
r1,mixed,228612,328612,0.2222222222222222,0,0,2,True,0,0,2,13,1.8410921096801756,3.347158432006836,9599b2805c1a2a988071d477b4e6a632f320254055050c4e9fe0d92e789c7481,False
r1,mixed,228613,328613,0.2222222222222222,0,1,2,False,0,0,3,5,2.237856388092041,3.072023391723633,155d8af62bb35789ec1f3a6eeddc428ba79c0e384abee759eac76cfe16ab08ca,False
r1,mixed,228614,328614,0.0,1,1,5,False,0,0,2,7,1.5393137931823735,3.0660629272460938,cf8030c0f23abfc78bea7382126a4e3989f072a44ab9133155917c02d3c630ac,False
r1,mixed,228615,328615,0.1111111111111111,0,0,1,True,0,0,2,32,2.8947472572326647,4.472017288208008,326023d57b20ec9115a2f1c3acabdfb3d6c32377948cf47fdca5c09c21c39851,False
r1,mixed,228616,328616,0.1111111111111111,1,0,6,True,0,1,1,23,1.398539543151855,8.334159851074219,b736c8464da857a05e18e42e5f7b12e190c35e91fc2834a0d7c90db651d0ba58,False
r1,mixed,228617,328617,0.2222222222222222,0,0,2,True,0,0,3,12,1.0666728019714349,2.6459693908691406,2ea730e2aff046b5780c7e9c0364f66efb0cea7bb92a8a2b7e8329bb71c548e9,False
r1,mixed,228618,328618,0.1111111111111111,0,1,1,False,0,0,3,15,1.116251945495605,4.930973052978516,d30f6888961503e0746ad9beb080afcb8668e6e9d6bf596efb28be2adc8f166b,False
r1,mixed,228619,328619,0.2222222222222222,0,0,2,True,0,0,3,7,0.5689859390258781,0.8270740509033203,85d98ab0332122c7938627333573f8dbeaca281cab582d7845b58a5b0abaecca,False
r1,mixed,228620,328620,0.1111111111111111,0,1,1,False,0,0,3,4,0.4470348358154297,0.4978179931640625,6089192b181a8d01f2da140ad34b1eaf6a0889707ef5d4f0d866938ec34b9567,False
r1,peaceful,228101,328101,0.1111111111111111,0,0,1,True,1,0,1,0,0.2040863037109375,0.3960132598876953,a2b93a0d9ee66d370bc18c225cc7d12f5f2c463f37a7f0be0d14ebb703823bac,True
r1,peaceful,228102,328102,0.0,0,0,0,True,0,1,1,0,0.23393630981445307,0.39196014404296875,8c6ff0f220746cb41d2b7c7ee21149a2afbfad650233ef5aa861b3b8778886b2,True
r1,peaceful,228103,328103,0.1111111111111111,0,0,1,True,1,0,1,2,0.30112266540527344,0.40030479431152344,e73ac2a40a4372500be1af121521a7dff93b645483572af3b507a5ac31901c2b,True
r1,peaceful,228104,328104,0.0,0,0,0,True,0,1,1,1,0.2510666847229004,0.5409717559814453,578e9366c69cc238ac96c08681364254ad6c4d091ea97d11fcd5686b3f88b1d9,True
r1,peaceful,228105,328105,0.1111111111111111,0,0,1,True,1,0,1,3,0.325930118560791,0.392913818359375,98eb7f4f3bf9a2817c1a5fe1951812c64bdff4fa9bf45faa501c5c1f79716f93,True
r1,peaceful,228106,328106,0.0,0,0,0,True,0,1,1,0,0.20619630813598613,0.38504600524902344,06eb58eacb4a2f6c3e74bce831d6e59b654c1f4bb339a9f75f80bfe804ecd4f6,True
r1,peaceful,228107,328107,0.1111111111111111,0,0,1,True,1,0,1,6,0.47707557678222656,0.5521774291992188,c7f3d8818177e9b16c71ca0bc0d3fd2819691a72db1e301c884041aab1a9f92d,True
r1,peaceful,228108,328108,0.1111111111111111,0,0,1,True,1,0,1,26,0.23484230041503906,0.39315223693847656,8aa9d24f920e3ce56bff8e254342a7c7f5d167a093214d7c1e8cdd3f1b19d359,True
r1,peaceful,228109,328109,0.7777777777777778,0,0,7,True,1,0,1,14,0.5018830299377441,0.5917549133300781,24c301528c89d0f09feb7777dfecda18501272df949c31a03cb2a437a12486b2,True
r1,peaceful,228110,328110,0.1111111111111111,0,0,1,True,1,0,1,0,0.2687215805053711,0.45800209045410156,953ef5d4e813b3769b8667388d7f38857218c34ce7b4258fc54b8a9c0909041c,True
r1,peaceful,228111,328111,0.2222222222222222,0,0,2,True,1,0,1,19,0.3850936889648437,0.4138946533203125,34f8ae365545d4a80e62e13d0ceac6f74658f67e48950ef5b0ad4b46d1ed40a1,True
r1,peaceful,228112,328112,0.1111111111111111,0,0,1,True,1,0,1,0,0.3071188926696777,0.41484832763671875,0b03e26859b8b555265ccba5250749588bc01da1ff8c078ca38139e8a32e5af0,True
r1,peaceful,228113,328113,0.0,0,0,0,True,0,1,1,1,0.3600120544433594,0.4520416259765625,6e2c33f143e272a383c90a611c2fc37f599c671d9eab95d383a4e496ec54d162,True
r1,peaceful,228114,328114,0.0,0,0,0,True,0,1,1,1,0.3049492835998535,0.4439353942871094,d2f7ff79baf6c583aa21ef1b86ed7da0f04060ffcae0bedc80a6e3ddcdc7de9a,True
r1,peaceful,228115,328115,0.2222222222222222,0,1,2,False,1,0,1,1,0.3075599670410156,0.39005279541015625,a106902a6b478a20fdf676d658e08832e7e1ca7dc18455644397b14ad4a17bc6,True
r1,peaceful,228116,328116,0.1111111111111111,0,1,1,False,1,0,1,7,0.4415750503540039,0.5769729614257812,520d193ac7bb9d14ba0b2c0bd141db6f92447484e4241da3b69228b5f9fb47a0,True
r1,peaceful,228117,328117,0.2222222222222222,0,0,2,True,1,0,1,0,0.23010969161987302,0.4279613494873047,e6b9cfb6030398546c32993d12604cf57bd3b7c15bbd6925202d49e22596f0bf,True
r1,peaceful,228118,328118,0.8888888888888888,1,0,13,True,1,0,1,8,0.3762483596801758,0.4982948303222656,f3f9417622178c30547de522250494b8fbe20ff812d2ca5df805906ea5a6a745,False
r1,peaceful,228119,328119,0.1111111111111111,0,1,1,False,1,0,1,2,0.32836198806762695,0.43392181396484375,b174509452fdeaa612a5a737a67af0519c000d246c21dabe0f85cba246151b52,False
r1,peaceful,228120,328120,0.1111111111111111,0,0,1,True,1,0,1,1,0.28518438339233393,0.39887428283691406,7a6250d66ffb031219fda356c667cb6d3d876667ebfbae3c1d68461fbdd604d8,True
r1,classic,228301,328301,0.3333333333333333,0,0,3,True,,,,6,0.2930521965026855,0.5779266357421875,433d5a3fcb3fa6b83636565e6d306ca9f6a58cc5532d852169911f7bb3f1b5df,True
r1,classic,228302,328302,0.1111111111111111,0,0,1,True,,,,1,0.18911361694335932,0.43892860412597656,97681048d390dac6eec240f67b6acaaa3e90bde73f68b50734e1366961e455ed,True
r1,classic,228303,328303,0.0,0,0,0,True,,,,0,0.20126104354858396,0.4112720489501953,6bba5eb4685fe1789e2d93cb5de9480a37abc2e78f1d7c5c4b4a3be269bcda55,True
r1,classic,228304,328304,0.1111111111111111,0,0,1,True,,,,0,0.20413398742675776,0.4570484161376953,6b804e6a00a7dec86cda1ea344d72480d8ae8a1ce2c95b1aba87dfad1238967c,True
r1,classic,228305,328305,0.2222222222222222,0,0,2,True,,,,3,0.23881196975707994,0.3898143768310547,88d76f9c78266292dd8711afb62471b03cdd7f516a26aa8b7855b510d7528f68,True
r1,classic,228306,328306,0.1111111111111111,0,0,1,True,,,,1,0.4014253616333004,0.6630420684814453,8a20deeff887fbc79660d3e5a94b94a2143d4f58ae2984e33899c9e6cafd3425,True
r1,classic,228307,328307,0.0,0,0,0,True,,,,0,0.19134283065795887,0.5152225494384766,ca3344a0c9df8938c0dca761cad7e6865f3f4edc48bd1c4c44b3d41adeef8f93,True
r1,classic,228308,328308,0.4444444444444444,0,0,4,True,,,,2,0.3658890724182127,0.8938312530517578,a5263be7796d1e84f1fd137c9deef9dc5865db0ae6e964a5bfa7aeaf30c8d727,True
r1,classic,228309,328309,0.1111111111111111,0,0,1,True,,,,2,0.19416809082031242,0.5128383636474609,5f38e34d6dddfead21869438c4babe8e100b6dee6d7ed05f272497c2ac925843,True
r1,classic,228310,328310,0.1111111111111111,0,0,1,True,,,,1,0.23918151855468744,0.4630088806152344,c32591c1e5d37c1e353783d7c183830e2dcd5f6efbc5813e686b62d3bb495c2f,True
r1,classic,228311,328311,0.3333333333333333,0,0,3,True,,,,21,0.23608207702636713,0.4088878631591797,c1c2f367345103eb03d007ca9a9723929278134696b0cf94be9dba2d0f398333,True
r1,classic,228312,328312,0.0,0,0,0,True,,,,2,0.2800583839416502,0.5788803100585938,a71d2305f8196b099493db395ed4ef153063795a24d61350e8dd6f8dbede22f2,True
r1,classic,228313,328313,0.0,0,0,0,True,,,,0,0.22311210632324202,0.5419254302978516,b7947de87a4391afee4de05e5d2f46a0330fe12e9985b96679cec2d86d7cddae,True
r1,classic,228314,328314,0.0,0,0,0,True,,,,0,0.19485950469970698,0.5438327789306641,b8fe5d04fad5d8f06368f9d1fc945bc10fb7d11f814e7aa780131bd78ead4969,True
r1,classic,228315,328315,0.1111111111111111,0,0,1,True,,,,0,0.18689632415771465,0.44083595275878906,a97fc1ed4cc56a366ebb265915fa57cf53c92b65a9c1f4b598b8efc36478f7e2,True
r1,classic,228316,328316,0.1111111111111111,0,0,1,True,,,,0,0.40179491043090815,1.2269020080566406,ed9222cda54dc9b9ec5f5054c41331c7127cfdfc5e61d5c3d909bceed3e955aa,True
r1,classic,228317,328317,0.1111111111111111,0,0,1,True,,,,0,0.597095489501953,9.60683822631836,91e92821d16fb2500345d154d07d0ba3605be720ce9cd408b4a23057bfa2e489,True
r1,classic,228318,328318,0.1111111111111111,0,0,1,True,,,,2,0.5530595779418944,0.9720325469970703,1c213610ab7d18817e094ac839b5a3b18ba7b1b557abebd59f1e5535acd2942d,True
r1,classic,228319,328319,0.5555555555555556,0,0,5,True,,,,22,0.7335305213928219,3.5028457641601562,9f78f631f2a4c35423d23b5b937de607513dd09c848c6eeae0fbc98e7067a65f,True
r1,classic,228320,328320,0.0,0,0,0,True,,,,0,0.24209022521972648,0.7817745208740234,b7947de87a4391afee4de05e5d2f46a0330fe12e9985b96679cec2d86d7cddae,True
r1,coin-heaven,228401,328401,1.0,0,0,50,True,,,,0,0.6850957870483393,1.2378692626953125,dabd49032bd36083229a248dd885fa15e295276441c811692577ee705fb19620,True
r1,coin-heaven,228402,328402,1.0,0,0,50,True,,,,0,0.817871093750001,2.4690628051757812,f8058785096a78cf22ec63e3b90422f5652d4a778d26968aa5801e56a897dee7,True
r1,coin-heaven,228403,328403,1.0,0,0,50,True,,,,0,0.5478978157043455,2.05230712890625,727361e1fd3271789b18bb4799b2a99e6bfe03c78f8e3744419be366c3c37a65,True
r1,coin-heaven,228404,328404,1.0,0,0,50,True,,,,0,0.8826255798339842,1.374959945678711,d328abea43fd04d39edcefe43cf3d60a2a1fcfc65b1f7b444751fd90965e5f34,True
r1,coin-heaven,228405,328405,1.0,0,0,50,True,,,,0,0.5103945732116699,1.3399124145507812,5fb7e2223248a60f4170d490c016dc351ff21ab3486f902622b3ed9288853cc6,True
r1,coin-heaven,228406,328406,1.0,0,0,50,True,,,,0,0.2009868621826172,0.38814544677734375,71e547683114cfa42a142ad216e3cb292c5beb36515dd1ff313d426b1828d247,True
r1,coin-heaven,228407,328407,1.0,0,0,50,True,,,,0,0.16970634460449216,0.2942085266113281,9e0d35d98461244f039f85c5b4ac96c7b26cbddcddb771f038b6f7fff74fd2aa,True
r1,coin-heaven,228408,328408,1.0,0,0,50,True,,,,0,0.22158622741699216,0.2989768981933594,cfaf0c022961bf2555e8468af3e26ea39844a73a67fd40086467271410c170ce,True
r1,coin-heaven,228409,328409,1.0,0,0,50,True,,,,1,0.6376266479492186,7.483720779418945,630601516b9b8716cd555f61e554e010514f66a914e493581c6c7664a744d736,True
r1,coin-heaven,228410,328410,1.0,0,0,50,True,,,,0,0.21629333496093747,0.30994415283203125,717619a5036a93c617cb7450a3929f0c57e5b9803cc6ed7120e9e2b0723bc80b,True
r1,coin-heaven,228411,328411,1.0,0,0,50,True,,,,0,0.2123594284057617,0.34308433532714844,b6abac21080467d9632a574383aa8242f54a1dad273416b868b856a779bda3d4,True
r1,coin-heaven,228412,328412,1.0,0,0,50,True,,,,0,0.16469955444335924,0.33402442932128906,af16b7fcc0487cc0ba50ab4e9e88e70217401495d77180f30fb53673d5f7b510,True
r1,coin-heaven,228413,328413,1.0,0,0,50,True,,,,0,0.19011497497558563,0.2818107604980469,92962aef5460899296db1dd2c40bf0a9aa86534b6f84d531c45baebc50d0fc21,True
r1,coin-heaven,228414,328414,1.0,0,0,50,True,,,,0,0.3843069076538084,0.4119873046875,e1c24a61c50ab203d1014b01ed724a310fa2805f36a2a031120df8981cb82048,True
r1,coin-heaven,228415,328415,1.0,0,0,50,True,,,,0,0.23398399353027335,0.3001689910888672,bb4f8a1ad4016551621b68a442b6a076e434d97002ca8d156233c8b1ba37f204,True
r1,coin-heaven,228416,328416,1.0,0,0,50,True,,,,0,0.17042160034179685,0.286102294921875,99a3821dc0200d637ea6fb6e183cb57a020be5a8dab52fb95da90e505258b287,True
r1,coin-heaven,228417,328417,1.0,0,0,50,True,,,,0,0.21073818206787093,0.2818107604980469,d8b9fa6fec9c6682f9f039fae724701a1eb2baa3db27bd95080142f778675a22,True
r1,coin-heaven,228418,328418,1.0,0,0,50,True,,,,0,0.30483007431030246,0.4100799560546875,1dfbccb31bd0f41a09caea0c3ea38a8b51421c0a7253a302bd2c2909864b242c,True
r1,coin-heaven,228419,328419,1.0,0,0,50,True,,,,0,0.19764900207519517,0.2460479736328125,fd83e3418228a35c93180e9ed99718b088ac7384c907f331c66eba9bb81ebe6f,True
r1,coin-heaven,228420,328420,1.0,0,0,50,True,,,,0,0.3486275672912597,0.4208087921142578,ad3e4db02ca22f6f03f1626c2bbc4201a2805a5b51e124b34f653de4b8c0d429,True
r1,loot-crate,228501,328501,0.34,0,0,17,True,,,,8,0.23895502090454096,0.3268718719482422,742cc5d953ca533ea52e4c7bb986d1358ea08e56dc2e15bf8517883d53cad7cb,True
r1,loot-crate,228502,328502,0.62,0,0,31,True,,,,24,0.26116371154785145,0.34308433532714844,96f70293239794b134f430788d1de91c407a7c38676fa9b0e74d9966a66598f3,True
r1,loot-crate,228503,328503,0.0,0,0,0,True,,,,0,0.14333724975585932,0.33402442932128906,f47b133e9697aff3ca4d544f99b20863b1d82e6eec97ab71dd5ca7a608d429fb,True
r1,loot-crate,228504,328504,0.42,0,0,21,True,,,,7,0.19725561141967765,0.3371238708496094,c57d4ff5c880d9ab62c40707ec384808d2ac62ddac85844e96bd1b82b15c2214,True
r1,loot-crate,228505,328505,0.16,0,0,8,True,,,,3,0.23608207702636713,0.3540515899658203,13c2ff7335f233633f6f4a113ba16e152eaa35a0ca40fcdb9e86ccd9bde54814,True
r1,loot-crate,228506,328506,0.08,0,0,4,True,,,,4,0.1778721809387207,0.33473968505859375,a59daa30050889a02ca81c7dd64bf28a2327dcc6f1c5238ac7c80a69e1197f08,True
r1,loot-crate,228507,328507,0.06,0,0,3,True,,,,47,0.21324157714843742,0.3819465637207031,a97ac5b0dfd2aea683b143c432f0cc09f55c4d7ed4025543f56da4a1d4248677,True
r1,loot-crate,228508,328508,0.6,0,0,30,True,,,,21,0.2561092376708984,0.37217140197753906,827c90ae6c765b4b7f64e602f625260f2a74e08c988f9fc53b862b094a2f683d,True
r1,loot-crate,228509,328509,0.3,0,0,15,True,,,,25,0.280332565307617,0.4038810729980469,530a71b6e0bebda8ba9900dea3e763b0d4248854632bc00bfc3bc7df2ec4cc32,True
r1,loot-crate,228510,328510,0.62,0,0,31,True,,,,13,0.23889541625976562,0.3502368927001953,256cad4dc9b34b47ae01cfc389d7d3607b5922e0c9d8fd3456fb9af499b8e14c,True
r1,loot-crate,228511,328511,0.26,0,1,13,False,,,,17,0.22984743118286133,0.35881996154785156,582cf7d21948d3624dd519009c6a6389178cf6b281acb55c64e2d59137f937ac,True
r1,loot-crate,228512,328512,0.3,0,0,15,True,,,,10,0.19112825393676744,0.3399848937988281,579c4f62b55db3ff1b8e68c498f1fef6c7127a656bc0a2e2afda2228192985d4,True
r1,loot-crate,228513,328513,0.34,0,1,17,False,,,,12,0.21958351135253903,0.3437995910644531,3d6e2885a212667c4da0cff3b0ba228b7aaf0ad60a0defe0039be89504931431,True
r1,loot-crate,228514,328514,0.22,0,0,11,True,,,,40,0.19793510437011713,0.3762245178222656,4f8561f81c3e09bbb0ee99d2f5e1d662b1161d7cf5abd0a7e06ac0c3b11d39ee,True
r1,loot-crate,228515,328515,0.32,0,0,16,True,,,,12,0.20577907562255857,0.3800392150878906,a0d059be6dc16402de7783af65222c9773e80101ec67c1679afd65afb8cd7177,True
r1,loot-crate,228516,328516,0.3,0,1,15,False,,,,11,0.27804374694824213,0.4000663757324219,bcdfac3404a692d6ba3fcdcf5f422e1098b7a3811dac0034c447da08bb4a4f5e,True
r1,loot-crate,228517,328517,0.02,0,0,1,True,,,,1,0.15687942504882812,0.33092498779296875,d09a11f7ca79acce9929acdd3c609c953189540921df020a1c3e9d9b289ccb39,True
r1,loot-crate,228518,328518,0.26,0,0,13,True,,,,5,0.23102760314941406,0.3440380096435547,3f672a136315e1acf2b4185b97308ddfb84b63e9aa366a8dd1196127451bb135,True
r1,loot-crate,228519,328519,0.02,0,0,1,True,,,,4,0.17318725585937492,0.3571510314941406,9468e304a4e54d8560d2d886a7432b113b7d7886392708e2210765188c6df116,True
r1,loot-crate,228520,328520,0.48,0,0,24,True,,,,15,0.2339005470275879,0.3390312194824219,5fb02383d33d42c07732e2ed293ab875c342b4c9acc409ae4373e69953c1e0d0,True
r2,competitive,228201,328201,0.0,0,0,0,True,0,0,4,17,0.7297515869140593,1.299142837524414,b424ef3f312520f4f50509de63e1004f180e535456ffffa37f084eeda8849191,False
r2,competitive,228202,328202,0.1111111111111111,0,0,1,False,0,0,3,5,0.4907011985778808,0.7517337799072266,3c13472b27ccadc2c0daa54af7b2c3b9e4a1f0bab6de29f1f71370016ca1cfe2,False
r2,competitive,228203,328203,0.1111111111111111,0,0,1,False,0,0,4,2,0.42939186096191406,0.49996376037597656,dc83d2b01bd2e9e237a06440863ee2f2b34c347b3fede2b3b8845836cb5b5829,False
r2,competitive,228204,328204,0.0,0,0,0,False,0,0,4,6,0.5359053611755371,0.6308555603027344,2ffc39037c0afa7434deab5d8509a90fa21b29c244ff2248da31328e3553f623,False
r2,competitive,228205,328205,0.1111111111111111,0,1,1,False,0,0,4,4,0.5029678344726562,0.5648136138916016,69f788e3f3c03d4ea84308c25b2ab196edbba410b2c3d21ec78c32513a53f9f9,False
r2,competitive,228206,328206,0.2222222222222222,0,0,2,True,0,0,2,14,0.9342551231384276,1.83868408203125,8e7dac83ec3eac75ed92d7214a2249c135330dc6eae44b762c6318959243537e,False
r2,competitive,228207,328207,0.1111111111111111,0,0,1,True,0,0,3,20,1.191437244415283,1.5659332275390625,0c6aa8dfecee14863497b0aa04e103d8fd048afba0f8aca5b157078eba9ea0a4,False
r2,competitive,228208,328208,0.0,0,1,0,False,0,0,4,6,0.6015300750732422,0.8020401000976562,6f61c2a5574f7d28cca773c491df37f4d4645d1b00543571269c917cfb6417a7,False
r2,competitive,228209,328209,0.3333333333333333,0,1,3,False,0,0,2,9,0.5347251892089843,0.7510185241699219,810f85689211a2523cb9a10aa593ba934dd5b6e36b49cbca2f17bc41f56124c0,False
r2,competitive,228210,328210,0.1111111111111111,0,1,1,False,0,0,3,4,0.6277203559875487,1.0538101196289062,bcd8cbe339b7f4aab4d0ec7e746653e0ec762d76ad8054104250ed7ccd3f9362,False
r2,competitive,228211,328211,0.2222222222222222,0,0,2,True,0,0,2,10,0.5381464958190918,0.6499290466308594,62a188597468dd94be0291b77be1994a9b90422f2586a2c3b1e6d66048284966,False
r2,competitive,228212,328212,0.1111111111111111,0,1,1,False,0,0,4,3,0.4016757011413574,0.4191398620605469,a6ed8aec841396eaf9ca7285a9aada72f47360f7d21112c3bba84daf18ea8866,False
r2,competitive,228213,328213,0.3333333333333333,0,1,3,False,0,0,2,11,0.63624382019043,1.0428428649902344,4ef97095d8ad77c87094ed71f08cc4a075e0a2858a0b6e4ddac24ea5e9986350,False
r2,competitive,228214,328214,0.1111111111111111,0,1,1,False,0,0,3,3,0.5222558975219727,0.6546974182128906,9a547977e3d1ed2eaed809d373ef70edfeee2a71b14dfdebcadf53fb11bf7225,False
r2,competitive,228215,328215,0.3333333333333333,0,1,3,False,0,0,3,4,0.7165312767028807,0.8749961853027344,3878c974193f1e94d22f820ae63a6b9c1fde4d8e53b146a65f7d74dbe930cd0d,False
r2,competitive,228216,328216,0.1111111111111111,0,0,1,True,0,0,3,3,0.5552411079406736,0.7879734039306641,7df4169f158fcaf66ebd4321db2d05d22113e9ab4cfff6f3929191a8dd14aba0,False
r2,competitive,228217,328217,0.2222222222222222,0,0,2,False,0,0,3,9,0.5962371826171875,0.9758472442626953,b897a42c42a7330042a837bb47466c0d99e0a8c2677814af15863cf58c1eae43,False
r2,competitive,228218,328218,0.3333333333333333,0,0,3,False,0,0,2,4,0.48133134841918945,0.5550384521484375,8480dee9f674525c5ad752fb0b28cba15a114e07365fd597f86c4a607ca27abf,False
r2,competitive,228219,328219,0.4444444444444444,0,0,4,True,1,0,1,6,0.5863308906555174,0.8978843688964844,015d7c72b50dd71d953e6494ee3415be6a170d0f4af1166d59d8ae5b7673a8f5,False
r2,competitive,228220,328220,0.1111111111111111,0,1,1,False,0,0,3,11,0.6067514419555665,0.9150505065917969,660805c54ca54773d5755811c1755eb9c764fb1c230e59fdd8efaf2984d722ed,False
r2,mixed,228601,328601,0.2222222222222222,0,0,2,False,0,0,2,4,0.8890628814697266,1.1310577392578125,77d044ba7ee409d6924521b7bee4cbbeebe935d8e0b29ff7bed5cb514ec56e1f,False
r2,mixed,228602,328602,0.0,0,0,0,True,0,0,3,6,1.182472705841064,1.5110969543457031,603c515422339b63d7a3c882a6cc567583d612c821a52634cbfc7924a321a8ac,False
r2,mixed,228603,328603,0.0,0,0,0,True,0,0,3,36,0.35721063613891596,0.4849433898925781,f7a25a5d92865c3e3890d92725a377ab842697eb98e30cda78bd7856c0a9bd87,False
r2,mixed,228604,328604,0.1111111111111111,0,1,1,False,0,0,3,6,0.3516674041748047,0.5309581756591797,dd50be25c5b741eb290949225a29d69617e9836011e8f857313b5538446518e7,False
r2,mixed,228605,328605,0.3333333333333333,0,1,3,False,0,0,2,7,0.7440447807312012,0.9760856628417969,a6a8bc21b15dbc05075143377c019edd232355cea4d0cfdbf2266d9882cfdda1,False
r2,mixed,228606,328606,0.0,1,0,5,True,0,0,2,11,0.8332610130310054,1.1000633239746094,07a7c0ba8ee437bee1a78a6a3c4bc3bda96d724e0b65345b48184db4cceac8ca,False
r2,mixed,228607,328607,0.0,0,1,0,False,0,0,3,1,0.29587745666503906,0.39005279541015625,f0cdaecd82f17680094fe67a9d96312772c915c73eb5894c87586874991e6d21,False
r2,mixed,228608,328608,0.2222222222222222,0,1,2,False,0,0,3,18,0.965285301208496,1.3501644134521484,41d9ea0f5d5924c57ca64091fb6482cdc859a4350e1c77b212e67b5d692b882b,False
r2,mixed,228609,328609,0.1111111111111111,0,1,1,False,0,0,3,0,0.27720928192138666,0.3609657287597656,e3b321e9cee657feedf7e1b4abb67ce8e707f859d8e2f4795836c50ffbc3635c,False
r2,mixed,228610,328610,0.1111111111111111,1,0,6,True,0,0,2,6,0.5865335464477535,1.7409324645996094,e6f5cc5ffc4f3927f8636289223e137670e8e4e7f6ce14cf8cb5de9bf89f6f25,False
r2,mixed,228611,328611,0.1111111111111111,0,0,1,True,0,0,3,17,0.5829930305480957,0.9760856628417969,00ca0eed63baa4021435b82ef2229b1d84a1c0e8416417c59d6d100c03cecd12,False
