schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,useful_bombs,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,total_state_visits,mean_visits_per_state,singleton_state_fraction,evaluation_decisions,evaluation_unseen_decisions,evaluation_unseen_state_rate,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations,opponents_eliminated,opponent_count,score_margin,first_place,tied_first,arm,replica,suite,world_seed,agent_seed,artifact_sha256
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,152,152,50,50,50,0,0,10,,0,0,152,0.0,True,survived,a277e43b1a0ec3e79bde5ea4e402dd2273848d38db478521c82e0478d5d531fc,44,35,30,21,12,10,0,5.918383598327637,12.081038951873778,13.357400894165039,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501313,2501313,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,26,26,50,0,0,11,,0,0,400,0.0,True,step_limit,580bfbb2053127f3e6feeb9e469687f480358d6243205dad5db23948794f4558,174,13,167,23,12,11,0,7.315397262573242,11.848425865173338,13.058900833129883,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501314,2501314,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,11,11,50,0,0,2,,0,0,400,0.0,True,step_limit,bdbf2255afc3b48e5b68fc7b1606e165d59af41fac9328b4076c0342279e3566,192,14,187,2,3,2,0,7.168412208557129,10.410594940185545,11.401653289794922,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501315,2501315,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,167,167,50,50,50,0,0,15,,0,0,167,0.0,True,survived,72eef220ab7950d2b4539e88218d3551c86333dc111822567c31a7df52beb698,44,32,32,33,11,15,0,6.002187728881836,11.703372001647947,14.230012893676758,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501316,2501316,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,214,214,50,50,50,0,0,20,,0,0,214,0.0,True,survived,62ab56c08bff7f683cfbedd9b5ad3a081a3a5e3643fe8850dc9aea422e6b6d26,34,42,48,44,26,20,0,5.359649658203125,11.572682857513428,12.25423812866211,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501317,2501317,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,147,147,50,50,50,0,0,10,,0,0,147,0.0,True,survived,499c8c5f36d48484720a8d33163541d9360678acdc0d9f9dc64d257cc2d148ab,37,39,25,25,11,10,0,6.072044372558594,11.562657356262207,12.274742126464844,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501318,2501318,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,8,8,50,0,0,4,,0,0,400,0.0,True,step_limit,7d9f4de31498b7953b930ca7ca7e1a918f5ff2af2e2805305f2ae2c70d8f585b,193,3,186,7,7,4,0,7.890105247497559,12.160181999206541,13.589620590209961,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501319,2501319,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,3,3,50,0,0,2,,0,0,400,0.0,True,step_limit,15d853f60d7dff378b170855ef7424c2f32d3821052b962814656771d8732866,198,4,193,2,1,2,0,6.730079650878906,9.745633602142332,10.712146759033203,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501320,2501320,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,193,193,50,50,50,0,0,17,,0,0,193,0.0,True,survived,f0dd4f66b067d79f5140a3c03400ef2ec09d20a39ee401fd8718467268e1cc0c,52,28,52,27,17,17,0,5.570650100708008,11.137723922729489,13.106822967529297,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501321,2501321,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,207,207,50,50,50,0,0,19,,0,0,207,0.0,True,survived,dfd548df2b95189cc0c2ce212a3305f71c141dbb0035cdaf9933004d3428284a,47,32,45,43,21,19,0,5.398988723754883,11.167669296264647,13.31329345703125,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501322,2501322,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,154,154,50,50,50,0,0,12,,0,0,154,0.0,True,survived,64d205663270efa44afb33602482b1833879aa782526470e7f085c21b209d237,32,30,35,34,11,12,0,5.8116912841796875,11.57153844833374,12.82501220703125,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501323,2501323,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,34,34,50,0,0,7,,0,0,400,0.0,True,step_limit,983ffe71e669ed39b907e5c9f5259162bcd644f55422dbb25c57e98fb1971f25,171,25,173,15,9,7,0,6.285548210144043,10.640871524810791,13.139724731445312,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501324,2501324,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,195,195,50,50,50,0,0,18,,0,0,195,0.0,True,survived,0a1027efa9db34cab8f0a3d81474053571c8d31d05bf66cda9b84c11674ebd22,42,33,54,26,22,18,0,5.659580230712891,11.556482315063477,14.047384262084961,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501325,2501325,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,41,41,50,0,0,11,,0,0,400,0.0,True,step_limit,6d55daf3ca65021cdc7abb28e735c50171d6d71a94059c06e6d42af56c3741c5,164,32,157,26,10,11,0,7.576107978820801,12.297701835632324,13.5345458984375,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501326,2501326,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,17,17,50,0,0,4,,0,0,400,0.0,True,step_limit,283337571c59cabf99d491eeaa0b087fba5600ec89ae6b9a43a96322869bb4dd,186,5,181,17,7,4,0,6.638050079345703,10.077393054962155,11.559009552001953,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501327,2501327,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,34,34,50,0,0,7,,0,0,400,0.0,True,step_limit,76926c550e9490c011032c807024027226546d390a748aa3a4ad9c8c4839519e,175,28,170,16,4,7,0,6.505489349365234,10.417425632476803,12.526988983154297,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501328,2501328,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,174,174,50,50,50,0,0,14,,0,0,174,0.0,True,survived,adcfdcf7887005b3263c04776232be8d82ae34273a9acf3b92b36b9ac0c8f375,44,36,43,22,15,14,0,5.9814453125,11.575102806091309,12.434244155883789,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501329,2501329,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,211,211,50,50,50,0,0,19,,0,0,211,0.0,True,survived,3987f0c9e8a7ed1721973d5e13745cba0ac4a3471baa035f21c1ace19953f042,43,34,46,48,21,19,0,5.708456039428711,11.692523956298828,15.21158218383789,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501330,2501330,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,223,223,50,50,50,0,0,22,,0,0,223,0.0,True,survived,4d0c9aeda155b5752c2460fc365d9d1067c60487bddb52d05d8b75df9d199d03,42,41,46,43,29,22,0,4.947662353515625,11.594223976135252,12.982368469238281,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501331,2501331,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,8,8,50,0,0,1,,0,0,400,0.0,True,step_limit,199d64cec4c4a3568b8a578063b6163aaa75e4ac2a12536e1ce033d2b6125d6e,197,7,192,1,2,1,0,8.404016494750977,12.145161628723143,13.73147964477539,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501332,2501332,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,157,157,50,50,50,0,0,11,,0,0,157,0.0,True,survived,be85dc296d4be050bc4eaddf00a30388e1848eeeaaa60d8611590112ee9072f9,50,30,36,20,10,11,0,6.160259246826172,11.508464813232422,12.278079986572266,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501333,2501333,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,187,187,50,50,50,0,0,13,,0,0,187,0.0,True,survived,763fedf5224c8830b65b5d190e14f5a8315792d4870b432b2b85fe7ee0d5fde2,46,36,42,36,14,13,0,5.690336227416992,11.369943618774409,13.32545280456543,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501334,2501334,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,33,33,50,0,0,4,,0,0,400,0.0,True,step_limit,ca0f6f5a4b704861e89b6878cdcd2ffbec3ed126183fb5bdc1abdd14980c65c7,173,23,182,11,7,4,0,6.61468505859375,10.558629035949705,12.872695922851562,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501335,2501335,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,46,46,50,0,0,17,,0,0,400,0.0,True,step_limit,c5dc4edd8f242932b97e75235bf38bfa737f4ec9d3bc79b9814e3448dd03f625,146,31,147,41,18,17,0,5.723357200622559,10.94052791595459,12.337446212768555,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501336,2501336,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,30,30,50,0,0,7,,0,0,400,0.0,True,step_limit,c9bf95092364da91ca4678c1a96cc5561d96952a173902e0a931265038aa297a,181,19,173,9,11,7,0,7.668018341064453,12.067115306854248,13.899564743041992,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501337,2501337,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,172,172,50,50,50,0,0,13,,0,0,172,0.0,True,survived,d519a405bbb9001ee397f5a3cdaa561aa3c05cef6aa38706a29944d440bbb304,31,42,45,30,11,13,0,6.10959529876709,11.760139465332031,12.695074081420898,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501338,2501338,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,44,44,50,0,0,14,,0,0,400,0.0,True,step_limit,7fc2e1e01a6ed362cf210512da559b23db4c35e8b10a7261dfc75e0a9ba1c5c2,161,34,150,22,19,14,0,6.2274932861328125,10.853791236877441,12.712478637695312,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501339,2501339,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,36,36,50,0,0,4,,0,0,400,0.0,True,step_limit,9c2d22ffc893ce39bd83a1449304f4071f349fc1bf902985b4573c2d8d895519,172,18,179,24,3,4,0,7.75146484375,12.537038326263424,13.748645782470703,,,,,,,,,,,,,,,,0,0,,,,control,r1,coin-heaven-retention-repeat,1501340,2501340,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,20,20,50,26,66,21,,0,0,400,0.0,True,step_limit,253151d21060f8d77080e68a8311397d0d474a3d1b3d6176d238fcb264472691,142,34,144,30,29,21,0,4.858851432800293,9.071922302246094,10.262489318847656,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501401,2501401,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,28,28,50,31,67,25,,0,0,400,0.0,True,step_limit,9ba8f113ed3ad1606df82f30dd977a0144081009f5978fcef9b8295dd4ed3818,131,48,123,40,33,25,0,5.334734916687012,9.741520881652832,11.405467987060547,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501402,2501402,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,17,17,50,21,46,14,,0,0,400,0.0,True,step_limit,96de7ce672c8897b1e5ebdfde133019309f9f5e4d46b23448572682d612cab1e,157,20,169,16,24,14,0,4.440665245056152,6.1267733573913565,8.74781608581543,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501403,2501403,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,16,16,50,17,49,51,,0,0,400,0.0,True,step_limit,1e7b8a3ff80eae337c1b0816dda85e2dae4fb169e9b86830a39686b35c813b6f,85,61,79,53,71,51,0,3.25930118560791,8.51536989212036,9.678840637207031,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501404,2501404,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,33,33,50,34,82,45,,0,0,400,0.0,True,step_limit,99eaa615d43eb368226ab9693f76c895b48c1b67aa6b6a24e6c2117a2c25dcc8,96,62,100,60,37,45,0,3.735184669494629,8.52534770965576,10.570287704467773,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501405,2501405,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,14,14,50,25,43,22,,0,0,400,0.0,True,step_limit,f3a23cec5a9afbe71b1c50fcd10d68c57a2a6b51eb6b75ceb3f71752b6862741,29,153,23,148,25,22,0,5.358695983886719,8.618080615997314,9.793758392333984,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501406,2501406,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,14,14,50,17,33,52,,0,0,400,0.0,True,step_limit,74d6893b298bc48857bfa8affb6fae23408561b53415348c4d91cc059355ede7,53,86,54,84,71,52,0,3.052830696105957,7.225191593170166,8.292198181152344,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501407,2501407,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,7,7,50,7,30,47,,0,0,400,0.0,True,step_limit,76bdb5dff4e9c782f33e6e9bb40fcd5e58506ee3567c4868ce61f1f8bb31e029,81,55,84,57,76,47,0,2.9211044311523438,7.043814659118652,7.85374641418457,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501408,2501408,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,28,28,50,29,71,28,,0,0,400,0.0,True,step_limit,054a3db50ca94f6a35e6472a1ebeb0a36051504e95ddf3c5b1713419c4b2e444,133,44,125,38,32,28,0,4.479408264160156,8.740496635437012,10.263919830322266,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501409,2501409,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,42,42,50,42,106,48,,0,0,400,0.0,True,step_limit,91f2c47d691f34cc43efa75d7d0679ab59fb6d720312d0743982ee0ee70fd49c,76,75,69,67,65,48,0,2.527952194213867,6.528866291046142,9.720325469970703,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501410,2501410,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,39,39,50,40,104,48,,0,0,400,0.0,True,step_limit,e8dc7baad7db08dc85d195a36974776868dda7ac8c2ff0d0732531de7d4f1ee4,75,75,84,63,55,48,0,3.1735897064208984,7.568156719207763,10.022401809692383,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501411,2501411,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,13,13,50,15,38,13,,0,0,400,0.0,True,step_limit,85858dd123a67f073ea4c96610b79497e1e0ccfc8fcaab8791141ac8a981b9d1,174,13,161,17,22,13,0,2.4777650833129883,4.228782653808594,7.882356643676758,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501412,2501412,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,4,4,50,6,19,6,,0,0,400,0.0,True,step_limit,8781100ec5972895d4cfb8948a2bb796446514bf9763d64cf67e17828f30baf0,184,6,180,12,12,6,0,2.3441314697265625,5.506777763366699,6.291627883911133,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501413,2501413,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,20,20,50,24,53,22,,0,0,400,0.0,True,step_limit,3feb92fa7ba0f4793b852e703f0d40d126485bb128eeee52b80abff99aa1f9b9,155,27,144,25,27,22,0,4.7310590744018555,8.47327709197998,9.455680847167969,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501414,2501414,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,31,31,50,34,83,28,,0,0,400,0.0,True,step_limit,4b7750a7e41fa73869319fb250ceec0a9ae1e4c986647e553cf5d09788b4d98b,44,124,42,118,44,28,0,5.528569221496582,9.381318092346191,11.472702026367188,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501415,2501415,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,30,30,50,31,74,33,,0,0,400,0.0,True,step_limit,b81f9717f13c6edd2a4a5d7b1f2f63ed72c9dfffa28290a1a8cac22e55034d3a,108,46,120,46,47,33,0,4.134058952331543,6.950998306274413,11.233806610107422,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501416,2501416,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,23,23,50,23,60,53,,0,0,400,0.0,True,step_limit,a74c84eb49a0c2727810ca00d784801fe9756a43fd5cb38ee1ffaee1234f2daa,74,67,76,53,77,53,0,3.104090690612793,6.189548969268787,9.996414184570312,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501417,2501417,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,4,4,50,5,12,4,,0,0,400,0.0,True,step_limit,7d1096e720488ac8a091051227da7ef8f997b1e199c6e3a277fd90a17ae18f0a,186,12,183,12,3,4,0,1.3805627822875977,1.6728639602661133,2.177715301513672,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501418,2501418,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,8,8,50,12,26,11,,0,0,400,0.0,True,step_limit,5a13e41fa9d86cde6baea96ff3adf874fa48d44f824d28ebe9830144617cb63d,171,20,170,16,12,11,0,3.9834976196289062,4.6517252922058105,6.081581115722656,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501419,2501419,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,21,21,50,22,50,18,,0,0,400,0.0,True,step_limit,c8ad199ff15f7f91019aa8ec3b6e12ce48683428fd8cad5c77cb7c70475e43cb,143,40,139,28,32,18,0,4.687905311584473,7.842278480529785,8.951425552368164,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501420,2501420,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,20,20,50,20,48,45,,0,0,400,0.0,True,step_limit,030113c7c3ce4bff0863245860dd536f5d15f48ace2de39475780a01ac9c1c9a,97,47,83,49,79,45,0,2.5309324264526367,6.140637397766112,8.86845588684082,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501421,2501421,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,24,24,50,29,61,29,,0,0,400,0.0,True,step_limit,ebd7938cc143a1155144bc1cd7efa75a6dec7dc493e70aeda9570bf7d405f037,132,30,120,38,51,29,0,3.8313865661621094,6.924283504486083,8.571386337280273,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501422,2501422,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,11,11,50,13,32,13,,0,0,400,0.0,True,step_limit,a14d2b1fbdd4a5779c6be771a950bba77b7e5e1e200936b7ae9e24902af7f0bb,175,15,163,17,17,13,0,2.18355655670166,3.5086989402770987,5.833864212036133,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501423,2501423,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,33,33,50,35,88,47,,0,0,400,0.0,True,step_limit,9ebb63a7f5d2f0de1ad7f817b1b39a0bba25f77518a651d1f221fa3c2f1bc652,73,65,84,71,60,47,0,3.4328699111938477,9.123432636260983,11.391401290893555,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501424,2501424,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,30,30,50,31,71,45,,0,0,400,0.0,True,step_limit,20e4d833aebdc85bd8b2645a1a0c30bcf161aec19a9b6f55177f3109cad896d9,89,62,93,52,59,45,0,2.8437376022338867,7.081186771392821,9.037494659423828,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501425,2501425,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,22,22,50,27,65,45,,0,0,400,0.0,True,step_limit,2a5e68b8c9cceb759e7fb11cc6834b9a5ac8eab285875696d828752852615384,78,53,80,62,82,45,0,3.035426139831543,7.437705993652343,8.58163833618164,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501426,2501426,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,8,8,50,13,39,50,,0,0,400,0.0,True,step_limit,1d528cf11ceff8ca595c19b0c168d476ee36d605383350f5c0dea97b89fad571,52,99,50,97,52,50,0,3.0024051666259766,7.344162464141846,8.576393127441406,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501427,2501427,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,15,15,50,15,40,46,,0,0,400,0.0,True,step_limit,089b579255228538b9fc8ef36f0dfceb1ffa5a0648c295ea9c83df16e559456f,96,46,84,50,78,46,0,2.559661865234375,6.497597694396973,7.251501083374023,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501428,2501428,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
1,1,_run_plan_84bcbc7e0c_82f3e9c695,evaluation,400,400,11,11,50,12,32,14,,0,0,400,0.0,True,step_limit,b619a396b1577d2071fa90b9626e15af1d3b70848a7137fd9279c4bfdfb77207,168,17,157,17,27,14,0,2.3800134658813477,4.159700870513904,8.21542739868164,,,,,,,,,,,,,,,,0,0,,,,control,r1,loot-crate-retention-primary,1501429,2501429,125b8e1511648b87d53fee060b50f9425c9ffb7e62c5c244170a7d5addaffb02
