schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,useful_bombs,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,total_state_visits,mean_visits_per_state,singleton_state_fraction,evaluation_decisions,evaluation_unseen_decisions,evaluation_unseen_state_rate,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations,opponents_eliminated,opponent_count,score_margin,first_place,tied_first,arm,replica,suite,world_seed,agent_seed,artifact_sha256
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,3,3,9,4,53,26,,0,0,400,0.0,True,step_limit,51725268a8dc5d281da1576ee66553fd94f3db81ac7e3e4a32f412dca9910b85,29,31,30,41,243,26,0,7.231712341308594,11.684799194335936,21.552085876464844,,,,,,,,,,,,,,,,0,1,3.0,1,0,control,r3,classic-peaceful-repeat,1631115,2631115,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,1,1,9,3,8,2,,0,0,400,0.0,True,step_limit,8970e86bb7e3c0fc1fd56efd3dbbbe2fc65a422fbf91be1fe622d4c912c3ac14,5,4,5,2,382,2,0,2.543210983276367,3.89561653137207,5.719900131225586,,,,,,,,,,,,,,,,0,1,1.0,1,0,control,r3,classic-peaceful-repeat,1631116,2631116,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,3,3,9,4,43,20,,0,0,400,0.0,True,step_limit,846cbfddf05f901afa62f1c5a507815098ed508a4d2e493996cdb7ad307795af,26,24,21,22,287,20,0,4.727005958557129,8.154761791229246,21.16250991821289,,,,,,,,,,,,,,,,0,1,3.0,1,0,control,r3,classic-peaceful-repeat,1631117,2631117,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,3,3,9,4,65,32,,0,0,400,0.0,True,step_limit,f7340fbb4c3973aedd0c2ae4c2fa82be1af36ac55a9bde18c457a62ba13bc904,124,37,116,29,62,32,0,5.405426025390625,10.292601585388182,18.622636795043945,,,,,,,,,,,,,,,,0,1,3.0,1,0,control,r3,classic-peaceful-repeat,1631118,2631118,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,7,4,,0,0,400,0.0,True,step_limit,668d2abfa395b25253e5ddc574f4a07c67ab14d7f69e608500b4a8f0b74abc72,192,2,191,2,9,4,0,5.112290382385254,7.7676892280578596,8.711099624633789,,,,,,,,,,,,,,,,0,1,0.0,0,1,control,r3,classic-peaceful-repeat,1631119,2631119,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,1,1,9,1,9,42,,0,0,400,0.0,True,step_limit,5599054350b6bdac5c43799824075e1c5e1c6af5aa2baa73353140f208036bfa,45,74,44,76,119,42,0,4.465937614440918,7.225954532623289,9.673118591308594,,,,,,,,,,,,,,,,0,1,1.0,1,0,control,r3,classic-peaceful-repeat,1631120,2631120,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,23,12,,0,0,400,0.0,True,step_limit,a780b9d7baeeeeaac67838fc06bdab40b8357fab99c64acadbbf3b6dbbcb6c11,171,15,170,9,23,12,0,7.609724998474121,11.124515533447262,15.157461166381836,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631201,2631201,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,1,1,9,2,18,8,,0,0,400,0.0,True,step_limit,5445ca9e255ce2036e9222979d17bac18d892419878f3a104c4c4089ef359723,183,6,190,4,9,8,0,3.905773162841797,6.170296669006346,7.598161697387695,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631202,2631202,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,14,7,,0,0,400,0.0,True,step_limit,afb2919e303e9ac5f5693de0269d4818d4d84c7ca75cb6da024d615c565cf1cf,183,7,182,5,16,7,0,5.939722061157227,9.23829078674316,10.736465454101562,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631203,2631203,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,2,2,9,2,15,8,,0,0,400,0.0,True,step_limit,355017b72ca3864e46a76d20846b8245c42b04db998723b3d5719cbeef2b8248,177,14,176,12,13,8,0,6.006479263305664,9.410059452056883,10.141849517822266,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631204,2631204,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,0,0,,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,1.2507438659667969,1.9321799278259275,2.531766891479492,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631205,2631205,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,3,3,9,4,56,24,,0,0,400,0.0,True,step_limit,3ac74ca903c7138bf921bb5f7135d2599464bc1650202a8a84b16196b49aba30,133,23,145,21,54,24,0,9.304285049438477,19.587683677673336,21.69013023376465,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631206,2631206,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,5,5,9,5,70,30,,0,0,400,0.0,True,step_limit,97ac5b07ecdf67a3f19257cecd1ad135d5181558178b9e30de33521155913961,112,35,126,39,58,30,0,8.519530296325684,14.991760253906248,25.56324005126953,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631207,2631207,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,24,12,,0,0,400,0.0,True,step_limit,df90204edad318b494c813aa31d9fa76a656110ea95ec2eb65711c7960adee67,171,11,170,7,29,12,0,7.172942161560059,10.857796669006346,12.197732925415039,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631208,2631208,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,10,46,,0,0,400,0.0,True,step_limit,1eee921479b0b35604b020c6f7ac4150ced93033912d0cb8b68e0cbd960236c6,89,44,90,44,87,46,0,3.652811050415039,6.53494596481323,9.873151779174805,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631209,2631209,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,1,16,6,,0,0,400,0.0,True,step_limit,759271120f26a9a4366df69218e748d7051cf5cc14bb64e249952066392c3929,10,5,13,3,363,6,0,2.829909324645996,4.436790943145749,7.096529006958008,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631210,2631210,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,4,4,9,4,63,23,,0,0,400,0.0,True,step_limit,212481918cff2573ecfee3c29fdd40ba947017ed6f4d46d9df6ab54375fe5352,134,30,147,30,36,23,0,5.159139633178711,10.053038597106928,23.061513900756836,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631211,2631211,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,41,21,,0,0,400,0.0,True,step_limit,afd159ca46001f61cd4e58000797920fa783857cb316eece501cbc15e2224005,149,27,148,13,42,21,0,5.386590957641602,8.676028251647946,13.677835464477539,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631212,2631212,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,2,2,9,2,24,16,,0,0,400,0.0,True,step_limit,a90d3948d73a274a353fb6b0f9a564bc7e44bc76193dc9d9e34f0544b01281cf,168,13,167,15,21,16,0,6.349325180053711,10.481786727905273,12.100696563720703,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631213,2631213,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,2,2,9,4,8,2,,0,0,400,0.0,True,step_limit,e011ee6ece6aac343d870b7fe6d4b4842628381f623821cda7547ab38eb78134,195,2,196,2,3,2,0,3.1325817108154297,4.884207248687743,5.561351776123047,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631214,2631214,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,5,5,9,5,61,22,,0,0,400,0.0,True,step_limit,eadb85706ed2b1adeef68ca48c40914cd39c530e7656a5a19cd9a0a9e283ec1c,139,19,153,27,40,22,0,8.123040199279785,12.917637825012193,17.911434173583984,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631215,2631215,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,3,3,9,3,54,20,,0,0,400,0.0,True,step_limit,45e95e78f58e07015e41b068741d33b8d9b26385792aa989d98a80e856a92d76,150,17,164,19,30,20,0,7.616996765136719,12.739610671997069,17.3342227935791,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631216,2631216,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,3,3,9,4,38,19,,0,0,400,0.0,True,step_limit,2bd8f7d6c4ab439b7cb05a02a302ccdb51c541f57d586fa19e21d3f73b31c3a9,30,145,32,140,34,19,0,7.050514221191406,11.509752273559569,21.509885787963867,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631217,2631217,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,0,0,,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,1.2475252151489258,2.033424377441406,3.075838088989258,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631218,2631218,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,0,0,,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,1.264333724975586,1.9887208938598626,4.502058029174805,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631219,2631219,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,4,4,9,4,68,33,,0,0,400,0.0,True,step_limit,09c7affd77f1ee7009aafeb32880c7fa56c5a665a7df8f3ab963c54db26b546a,115,30,129,26,67,33,0,8.220076560974121,13.970458507537838,24.65534210205078,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-primary,1631220,2631220,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,23,12,,0,0,400,0.0,True,step_limit,a780b9d7baeeeeaac67838fc06bdab40b8357fab99c64acadbbf3b6dbbcb6c11,171,15,170,9,23,12,0,7.400870323181152,11.636543273925778,13.188600540161133,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631201,2631201,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,1,1,9,2,18,8,,0,0,400,0.0,True,step_limit,5445ca9e255ce2036e9222979d17bac18d892419878f3a104c4c4089ef359723,183,6,190,4,9,8,0,3.9426088333129883,6.1057209968566895,7.922649383544922,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631202,2631202,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,14,7,,0,0,400,0.0,True,step_limit,afb2919e303e9ac5f5693de0269d4818d4d84c7ca75cb6da024d615c565cf1cf,183,7,182,5,16,7,0,5.851268768310547,9.240233898162842,9.780645370483398,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631203,2631203,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,2,2,9,2,15,8,,0,0,400,0.0,True,step_limit,355017b72ca3864e46a76d20846b8245c42b04db998723b3d5719cbeef2b8248,177,14,176,12,13,8,0,5.733489990234375,8.926427364349358,10.638952255249023,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631204,2631204,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,0,0,,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,1.2526512145996094,1.9591927528381345,3.3402442932128906,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631205,2631205,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,3,3,9,4,56,24,,0,0,400,0.0,True,step_limit,3ac74ca903c7138bf921bb5f7135d2599464bc1650202a8a84b16196b49aba30,133,23,145,21,54,24,0,9.448409080505371,17.72600412368763,23.12946319580078,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631206,2631206,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,5,5,9,5,70,30,,0,0,400,0.0,True,step_limit,97ac5b07ecdf67a3f19257cecd1ad135d5181558178b9e30de33521155913961,112,35,126,39,58,30,0,8.474469184875488,14.409410953521727,22.83620834350586,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631207,2631207,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,24,12,,0,0,400,0.0,True,step_limit,df90204edad318b494c813aa31d9fa76a656110ea95ec2eb65711c7960adee67,171,11,170,7,29,12,0,7.243156433105469,11.416363716125487,12.254476547241211,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631208,2631208,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,10,46,,0,0,400,0.0,True,step_limit,1eee921479b0b35604b020c6f7ac4150ced93033912d0cb8b68e0cbd960236c6,89,44,90,44,87,46,0,3.6590099334716797,6.7125678062438965,10.313272476196289,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631209,2631209,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,1,16,6,,0,0,400,0.0,True,step_limit,759271120f26a9a4366df69218e748d7051cf5cc14bb64e249952066392c3929,10,5,13,3,363,6,0,2.8226375579833984,4.413199424743652,6.25920295715332,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631210,2631210,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,4,4,9,4,63,23,,0,0,400,0.0,True,step_limit,212481918cff2573ecfee3c29fdd40ba947017ed6f4d46d9df6ab54375fe5352,134,30,147,30,36,23,0,5.01561164855957,10.996937751769998,25.46405792236328,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631211,2631211,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,41,21,,0,0,400,0.0,True,step_limit,afd159ca46001f61cd4e58000797920fa783857cb316eece501cbc15e2224005,149,27,148,13,42,21,0,5.526900291442871,8.941614627838133,14.908552169799805,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631212,2631212,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,2,2,9,2,24,16,,0,0,400,0.0,True,step_limit,a90d3948d73a274a353fb6b0f9a564bc7e44bc76193dc9d9e34f0544b01281cf,168,13,167,15,21,16,0,6.226778030395508,10.326647758483885,12.58087158203125,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631213,2631213,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,2,2,9,4,8,2,,0,0,400,0.0,True,step_limit,e011ee6ece6aac343d870b7fe6d4b4842628381f623821cda7547ab38eb78134,195,2,196,2,3,2,0,3.159046173095703,4.896438121795653,6.150245666503906,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631214,2631214,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,5,5,9,5,61,22,,0,0,400,0.0,True,step_limit,eadb85706ed2b1adeef68ca48c40914cd39c530e7656a5a19cd9a0a9e283ec1c,139,19,153,27,40,22,0,8.311867713928223,13.885986804962155,18.605947494506836,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631215,2631215,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,3,3,9,3,54,20,,0,0,400,0.0,True,step_limit,45e95e78f58e07015e41b068741d33b8d9b26385792aa989d98a80e856a92d76,150,17,164,19,30,20,0,7.516622543334961,12.1670126914978,21.516799926757812,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631216,2631216,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,3,3,9,4,38,19,,0,0,400,0.0,True,step_limit,2bd8f7d6c4ab439b7cb05a02a302ccdb51c541f57d586fa19e21d3f73b31c3a9,30,145,32,140,34,19,0,7.100701332092285,11.576461791992188,20.20263671875,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631217,2631217,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,0,0,,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,1.2477636337280273,1.9297361373901365,2.6397705078125,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631218,2631218,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,9,0,0,0,,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,1.2398958206176758,1.9189715385437007,2.566814422607422,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631219,2631219,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,4,4,9,4,68,33,,0,0,400,0.0,True,step_limit,09c7affd77f1ee7009aafeb32880c7fa56c5a665a7df8f3ab963c54db26b546a,115,30,129,26,67,33,0,8.511066436767578,14.56865072250366,26.596546173095703,,,,,,,,,,,,,,,,0,0,,,,control,r3,classic-retention-repeat,1631220,2631220,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,2,2,50,0,0,0,,0,0,400,0.0,True,step_limit,8dca973ff621a061dc20d33fa6329daf70717a74d82663e3f6e0b07d835d8f79,0,3,0,0,397,0,0,7.593274116516113,11.47068738937378,12.675285339355469,,,,,,,,,,,,,,,,0,0,,,,control,r3,coin-heaven-retention-primary,1631301,2631301,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,6829138a8d53b920ff48fc00d57fba34e1b6ba20f9a050c5fe25c13e2885b895,0,0,2,0,398,0,0,9.475469589233398,14.097762107849121,15.13528823852539,,,,,,,,,,,,,,,,0,0,,,,control,r3,coin-heaven-retention-primary,1631302,2631302,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,10,10,50,0,0,0,,0,0,400,0.0,True,step_limit,3b19c91629c37edcb1344eee0f892bb331428cf5a66ebf38f7f8cee6c5ac6dab,12,5,4,0,379,0,0,12.961864471435547,19.767343997955322,24.304628372192383,,,,,,,,,,,,,,,,0,0,,,,control,r3,coin-heaven-retention-primary,1631303,2631303,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,6,6,50,0,0,0,,0,0,400,0.0,True,step_limit,92a8171ca4e770e4e0dfc8e6702df89bfec48f2fa31d107723f8de172c87107c,0,1,10,0,389,0,0,9.363532066345215,14.118778705596922,15.811443328857422,,,,,,,,,,,,,,,,0,0,,,,control,r3,coin-heaven-retention-primary,1631304,2631304,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,2,2,50,0,0,0,,0,0,400,0.0,True,step_limit,940963a8cc5e0b0b3fa53a52055cad11a8e3170f24aa38d89d953f0fbbede6a2,0,1,2,0,397,0,0,8.320093154907227,12.895464897155762,13.751983642578125,,,,,,,,,,,,,,,,0,0,,,,control,r3,coin-heaven-retention-primary,1631305,2631305,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,10,10,50,0,0,0,,0,0,400,0.0,True,step_limit,2459dcc91753528125aa0273db53a82d0f485daa6b56426bc50bca5fe5b043d6,14,4,0,0,382,0,0,10.83528995513916,16.45301580429077,18.097639083862305,,,,,,,,,,,,,,,,0,0,,,,control,r3,coin-heaven-retention-primary,1631306,2631306,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,fecee921df710726731d79707a7abcd79a0be7bf629024b81ab6ee8df6ae2871,0,1,0,0,399,0,0,6.051063537597656,9.438061714172363,10.18524169921875,,,,,,,,,,,,,,,,0,0,,,,control,r3,coin-heaven-retention-primary,1631307,2631307,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,fecee921df710726731d79707a7abcd79a0be7bf629024b81ab6ee8df6ae2871,0,1,0,0,399,0,0,6.065249443054199,9.260785579681396,10.183572769165039,,,,,,,,,,,,,,,,0,0,,,,control,r3,coin-heaven-retention-primary,1631308,2631308,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,2,2,50,0,0,0,,0,0,400,0.0,True,step_limit,86e7568e1a9862c17ab8ca154cda68c1c38b8ae39510737746ea3d93270e01b7,2,2,0,1,395,0,0,8.212685585021973,12.445175647735596,14.77813720703125,,,,,,,,,,,,,,,,0,0,,,,control,r3,coin-heaven-retention-primary,1631309,2631309,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,5.899906158447266,9.240317344665527,10.177373886108398,,,,,,,,,,,,,,,,0,0,,,,control,r3,coin-heaven-retention-primary,1631310,2631310,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
1,1,_run_plan_0b7ebe0e6d_e49d63b2a8,evaluation,400,400,2,2,50,0,0,1,,0,0,400,0.0,True,step_limit,7289d16c7755626a3b9e2d00e4dbb2cb647eb364a1c27b6c7cae01ab0fb8ad56,1,2,1,0,395,1,0,9.315729141235352,14.23581838607788,15.527963638305664,,,,,,,,,,,,,,,,0,0,,,,control,r3,coin-heaven-retention-primary,1631311,2631311,818f077d5da54e4a47120a9de1b57ca1e1738c6764c260294a7e3a8fe89d8035
